dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.701691,0.000167
cuda,AlbertForQuestionAnswering,4,2.540164,0.000161
cuda,AllenaiLongformerBase,4,9.877540,0.000745
cuda,BartForCausalLM,4,5.677662,0.000178
cuda,BartForConditionalGeneration,2,11.989888,0.000462
cuda,BertForMaskedLM,16,5.462730,0.000149
cuda,BertForQuestionAnswering,16,5.399128,0.000167
cuda,BlenderbotForCausalLM,4,11.205206,0.000391
cuda,BlenderbotSmallForCausalLM,64,4.207037,0.000142
cuda,BlenderbotSmallForConditionalGeneration,64,7.828882,0.000285
cuda,CamemBert,16,5.537561,0.000167
cuda,DebertaForMaskedLM,4,7.204837,0.002973
cuda,DebertaForQuestionAnswering,8,7.344538,0.002992
cuda,DebertaV2ForMaskedLM,1,15.179950,0.005489
cuda,DebertaV2ForQuestionAnswering,2,15.581894,0.005581
cuda,DistilBertForMaskedLM,128,2.585741,0.000118
cuda,DistilBertForQuestionAnswering,256,2.541135,0.000119
cuda,DistillGPT2,16,2.586275,0.000165
cuda,ElectraForCausalLM,32,5.300830,0.000153
cuda,ElectraForQuestionAnswering,64,5.314234,0.000152
cuda,GPT2ForSequenceClassification,4,4.921938,0.000259
cuda,LayoutLMForMaskedLM,16,5.609484,0.000161
cuda,LayoutLMForSequenceClassification,16,5.521040,0.000164
cuda,M2M100ForConditionalGeneration,16,12.258348,0.000447
cuda,MBartForCausalLM,4,5.713157,0.000179
cuda,MBartForConditionalGeneration,2,12.021505,0.000450
cuda,MT5ForConditionalGeneration,16,8.142826,0.000395
cuda,MegatronBertForCausalLM,4,10.418258,0.000248
cuda,MegatronBertForQuestionAnswering,8,10.348062,0.000249
cuda,MobileBertForMaskedLM,64,17.092314,0.000598
cuda,MobileBertForQuestionAnswering,128,17.051137,0.000622
cuda,OPTForCausalLM,2,4.774255,0.000202
cuda,PLBartForCausalLM,8,3.072115,0.000118
cuda,PLBartForConditionalGeneration,4,6.443736,0.000244
cuda,PegasusForCausalLM,32,5.728862,0.000171
cuda,PegasusForConditionalGeneration,32,5.775708,0.000402
cuda,RobertaForCausalLM,16,5.321827,0.000156
cuda,RobertaForQuestionAnswering,16,5.259520,0.000159
cuda,Speech2Text2ForCausalLM,256,3.100935,0.000153
cuda,T5ForConditionalGeneration,4,5.700387,0.000305
cuda,T5Small,4,5.818115,0.000329
cuda,TrOCRForCausalLM,32,5.765121,0.000198
cuda,XGLMForCausalLM,8,9.893281,0.000320
cuda,XLNetLMHeadModel,8,10.562206,0.000497
cuda,YituTechConvBert,16,7.504006,0.000261
