dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.591710,7.678541,7.628052
cuda,Background_Matting,4,8.217906,5.362282,5.347306
cuda,LearningToPaint,96,3.041942,1.933894,1.919947
cuda,Super_SloMo,6,7.988690,5.703088,5.689232
cuda,alexnet,128,0.766370,0.382933,0.369052
cuda,attention_is_all_you_need_pytorch,256,11.191902,7.690540,7.675849
cuda,dcgan,32,0.693655,0.360972,0.346949
cuda,demucs,4,2.079657,1.023589,1.009374
cuda,densenet121,4,20.207695,13.159023,13.141223
cuda,dlrm,1024,0.778930,0.456232,0.442893
cuda,drq,1,0.983793,0.454686,0.440169
cuda,fastNLP_Bert,6,11.108199,7.132569,7.116476
cuda,functorch_dp_cifar10,64,2.438733,1.488265,1.474169
cuda,hf_Albert,8,8.556818,6.396524,6.381697
cuda,hf_Bart,4,17.238464,9.199930,9.182341
cuda,hf_Bert,4,11.744740,6.958726,6.943307
cuda,hf_Bert_large,4,24.376957,13.720826,13.703577
cuda,hf_BigBird,2,38.036734,26.660735,26.635426
cuda,hf_DistilBert,8,5.462924,3.400719,3.386656
cuda,hf_GPT2,4,10.240560,6.709309,6.694630
cuda,hf_GPT2_large,4,30.821454,18.972465,18.953186
cuda,hf_Longformer,2,30.149760,19.554758,19.516707
cuda,hf_Reformer,4,4.639218,1.931762,1.915388
cuda,hf_T5,8,12.495454,7.902519,7.886510
cuda,hf_T5_large,2,50.562826,30.767123,30.745789
cuda,lennard_jones,1000,0.565003,0.274924,0.261109
cuda,mnasnet1_0,32,7.268132,4.735704,4.720511
cuda,mobilenet_v2,96,7.629202,5.052582,5.037832
cuda,mobilenet_v3_large,32,8.560002,5.686863,5.671699
cuda,nvidia_deeprecommender,256,0.724852,0.364125,0.350011
cuda,phlippe_densenet,128,7.919469,5.119212,5.102815
cuda,phlippe_resnet,128,2.976569,1.877772,1.863460
cuda,pytorch_CycleGAN_and_pix2pix,1,3.142879,2.168618,2.153278
cuda,pytorch_stargan,16,3.310124,2.328854,2.314319
cuda,pytorch_struct,200,1.346464,0.789171,0.775635
cuda,pytorch_unet,1,3.844773,2.472267,2.458400
cuda,resnet152,32,24.199464,14.567344,14.547766
cuda,resnet18,16,2.906462,1.849485,1.835855
cuda,resnet50,32,7.527049,4.903956,4.889196
cuda,resnext50_32x4d,8,7.644465,4.993718,4.978648
cuda,shufflenet_v2_x1_0,128,8.508188,5.496069,5.480962
cuda,soft_actor_critic,256,0.551969,0.222101,0.208387
cuda,speech_transformer,32,14.526901,9.326836,9.309407
cuda,squeezenet1_1,32,1.708894,0.930574,0.917322
cuda,timm_efficientdet,1,43.511250,24.172047,24.150952
cuda,timm_efficientnet,32,10.975462,6.592493,6.577406
cuda,timm_nfnet,128,11.444974,6.629195,6.614680
cuda,timm_regnet,32,12.704676,7.242026,7.226325
cuda,timm_resnest,32,4.192027,2.704335,2.690006
cuda,timm_vision_transformer,8,7.449158,4.839963,4.825605
cuda,timm_vision_transformer_large,8,27.042578,16.451668,16.431361
cuda,timm_vovnet,32,6.349484,3.687286,3.673313
cuda,torchrec_dlrm,32,2.204633,0.970953,0.957976
cuda,tts_angular,64,0.413301,0.115244,0.101397
cuda,vgg16,64,1.164374,0.627894,0.614810
cuda,yolov3,16,11.778392,7.339407,7.323099
