dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.183069,0.000303
cuda,AlbertForQuestionAnswering,4,2.207629,0.000303
cuda,AllenaiLongformerBase,4,10.428526,0.004734
cuda,BartForCausalLM,4,4.616175,0.000831
cuda,BartForConditionalGeneration,2,11.784675,0.001334
cuda,BertForMaskedLM,16,5.036869,0.000560
cuda,BertForQuestionAnswering,16,5.131445,0.000596
cuda,BlenderbotForCausalLM,4,9.143986,0.001578
cuda,BlenderbotSmallForCausalLM,64,3.192358,0.000587
cuda,BlenderbotSmallForConditionalGeneration,64,7.375611,0.001113
cuda,CamemBert,16,5.144176,0.000584
cuda,DebertaForMaskedLM,4,5.719739,0.002573
cuda,DebertaForQuestionAnswering,8,6.008244,0.002790
cuda,DebertaV2ForMaskedLM,1,13.610647,0.004947
cuda,DebertaV2ForQuestionAnswering,2,13.364969,0.004800
cuda,DistilBertForMaskedLM,128,2.047032,0.000315
cuda,DistilBertForQuestionAnswering,256,2.013660,0.000343
cuda,DistillGPT2,16,1.804119,0.000303
cuda,ElectraForCausalLM,32,5.216620,0.000637
cuda,ElectraForQuestionAnswering,64,5.005566,0.000583
cuda,GPT2ForSequenceClassification,4,3.561782,0.000533
cuda,LayoutLMForMaskedLM,16,5.027074,0.000605
cuda,LayoutLMForSequenceClassification,16,5.204738,0.000695
cuda,M2M100ForConditionalGeneration,16,11.763824,0.001685
cuda,MBartForCausalLM,4,4.690210,0.000843
cuda,MBartForConditionalGeneration,2,11.798313,0.001361
cuda,MT5ForConditionalGeneration,16,6.404140,0.000922
cuda,MegatronBertForCausalLM,4,10.779325,0.001026
cuda,MegatronBertForQuestionAnswering,8,10.670554,0.001071
cuda,MobileBertForMaskedLM,64,13.193499,0.000560
cuda,MobileBertForQuestionAnswering,128,13.318983,0.000561
cuda,OPTForCausalLM,2,4.314399,0.000861
cuda,PLBartForCausalLM,8,2.549696,0.000448
cuda,PLBartForConditionalGeneration,4,6.851044,0.000948
cuda,PegasusForCausalLM,32,4.377505,0.000911
cuda,PegasusForConditionalGeneration,32,4.558083,0.000525
cuda,RobertaForCausalLM,16,4.972851,0.000551
cuda,RobertaForQuestionAnswering,16,4.941995,0.000564
cuda,Speech2Text2ForCausalLM,256,2.393156,0.000514
cuda,T5ForConditionalGeneration,4,4.415902,0.000628
cuda,T5Small,4,4.390441,0.000626
cuda,TrOCRForCausalLM,32,4.532517,0.000860
cuda,XGLMForCausalLM,8,8.841065,0.001669
cuda,XLNetLMHeadModel,8,10.094120,0.001559
cuda,YituTechConvBert,16,7.353612,0.000909
