dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.349155,5.701698
cuda,botnet26t_256,128,1.186424,3.215761
cuda,cait_m36_384,2,3.689493,44.505855
cuda,convmixer_768_32,32,1.224918,3.528439
cuda,convnext_base,32,1.574163,8.442483
cuda,crossvit_9_240,64,1.621171,13.193949
cuda,cspdarknet53,64,1.657297,3.737511
cuda,deit_base_distilled_patch16_224,64,1.105224,6.235478
cuda,densenet121,64,2.929541,11.110217
cuda,dla102,64,1.555667,6.385416
cuda,dm_nfnet_f0,128,2.120220,6.332304
cuda,dpn107,32,2.954108,10.757329
cuda,eca_botnext26ts_256,64,1.290600,3.686305
cuda,eca_halonext26ts,64,1.305891,3.970461
cuda,ecaresnet101d,64,2.082048,9.484122
cuda,ese_vovnet19b_dw,128,0.892046,1.747333
cuda,fbnetc_100,128,1.480438,3.228444
cuda,fbnetv3_b,128,2.410759,5.559225
cuda,gernet_l,128,1.456199,3.007984
cuda,ghostnet_100,128,1.334455,6.359208
cuda,gluon_inception_v3,128,1.365509,5.662766
cuda,gluon_senet154,32,3.289687,15.402854
cuda,gluon_xception65,32,1.722595,6.806101
cuda,gmixer_24_224,64,1.482365,11.211297
cuda,gmlp_s16_224,64,1.417840,10.134622
cuda,hardcorenas_a,128,1.099986,2.181065
cuda,hrnet_w18,2,5.350844,25.732173
cuda,inception_v3,128,1.352585,5.708491
cuda,lcnet_050,128,0.868691,1.396202
cuda,legacy_senet154,32,3.017498,15.497222
cuda,mixer_b16_224,64,0.875135,3.912671
cuda,mixnet_l,64,3.927737,8.070063
cuda,mnasnet_100,128,1.323453,2.432217
cuda,mobilenetv2_100,128,1.333822,2.295626
cuda,mobilenetv3_large_100,128,1.347845,2.735527
cuda,mobilevit_s,32,1.544956,6.716000
cuda,nasnetalarge,16,5.504639,28.703651
cuda,nfnet_l0,64,1.830707,6.556109
cuda,pnasnet5large,16,4.335924,19.370896
cuda,poolformer_m36,64,2.002682,7.886160
cuda,regnety_002,128,1.433285,3.367630
cuda,repvgg_a2,128,1.398138,2.477000
cuda,res2net101_26w_4s,64,2.720875,15.614871
cuda,res2net50_14w_8s,2,2.404895,15.040919
cuda,res2next50,2,1.527731,6.292732
cuda,resmlp_12_224,128,0.887509,3.454072
cuda,resnest101e,32,3.074805,15.231882
cuda,resnet18,128,0.611262,0.965737
cuda,rexnet_100,128,1.522760,4.347908
cuda,sebotnet33ts_256,64,1.528131,4.879617
cuda,selecsls42b,128,0.811827,2.198660
cuda,spnasnet_100,128,1.475029,3.189183
cuda,swsl_resnext101_32x16d,32,1.528432,6.072707
cuda,tf_efficientnet_b0,128,1.585517,3.906664
cuda,tf_mixnet_l,64,4.336547,8.342797
cuda,tinynet_a,128,1.614554,4.608979
cuda,tnt_s_patch16_224,64,2.009114,19.888556
cuda,visformer_small,128,1.061444,3.487498
cuda,vit_base_patch16_224,64,1.097995,6.191018
cuda,volo_d1_224,64,1.762402,12.383945
