dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.7793,15.1208,33.2404
cuda,AlbertForQuestionAnswering,2,0.7829,14.3927,32.2715
cuda,AllenaiLongformerBase,1,1.0339,101.7436,11.0955
cuda,BartForCausalLM,2,0.7485,14.1473,20.7678
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,0.7231,15.0883,23.8011
cuda,BertForQuestionAnswering,64,0.7402,14.6323,14.9609
cuda,BigBird,1,0.8414,52.3866,10.3595
cuda,BlenderbotSmallForCausalLM,64,0.7205,9.0138,22.5196
cuda,BlenderbotSmallForConditionalGeneration,32,0.9122,29.1554,15.6735
cuda,CamemBert,0,0.0000
cuda,DebertaForMaskedLM,4,0.9709,52.7910,14.8273
cuda,DebertaForQuestionAnswering,4,1.4597,53.4836,11.5312
cuda,DistilBertForMaskedLM,16,1.1279,7.3483,7.0907
cuda,DistilBertForQuestionAnswering,32,1.0532,7.2066,5.9573
cuda,DistillGPT2,0,0.0000
cuda,ElectraForCausalLM,0,0.0000
cuda,ElectraForQuestionAnswering,64,0.7379,14.9373,19.7070
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7313,15.8362,28.4946
cuda,LayoutLMForSequenceClassification,16,0.7510,17.1358,19.6908
cuda,M2M100ForConditionalGeneration,2,1.8089,54.6427,26.3187
cuda,MBartForCausalLM,16,0.8104,14.2312,18.6609
cuda,MBartForConditionalGeneration,8,1.2462,51.4975,25.2070
cuda,MT5ForConditionalGeneration,2,2.0185,59.8407,16.7875
cuda,MegatronBertForCausalLM,0,0.0000
cuda,MegatronBertForQuestionAnswering,8,1.4290,36.6436,19.5882
cuda,MobileBertForMaskedLM,16,1.9879,143.2576,6.5330
cuda,MobileBertForQuestionAnswering,32,1.8896,142.9890,6.1089
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,0,0.0000
cuda,PLBartForConditionalGeneration,8,1.3469,20.5303,10.3591
cuda,PegasusForCausalLM,8,1.0067,14.4711,14.1856
cuda,PegasusForConditionalGeneration,4,1.7746,52.4167,22.5539
cuda,RobertaForCausalLM,0,0.0000
cuda,RobertaForQuestionAnswering,64,0.7422,14.7362,14.9595
cuda,Speech2Text2ForCausalLM,64,0.9281,7.0990,5.2202
cuda,T5ForConditionalGeneration,4,0.8069,37.5343,25.8273
cuda,T5Small,1,1.3277,37.9884,8.7411
cuda,TrOCRForCausalLM,8,1.0622,13.6944,14.3984
cuda,XGLMForCausalLM,1,1.7821,38.9782,29.8981
cuda,XLNetLMHeadModel,4,0.8020,132.2391,32.0469
cuda,YituTechConvBert,0,0.0000
