dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.3216,25.5255,7.8068
cuda,beit_base_patch16_224,64,0.9498,6.9969,9.4027
cuda,botnet26t_256,128,1.5283,23.7872,6.5939
cuda,cait_m36_384,2,1.0925,13.2828,15.4659
cuda,coat_lite_mini,128,1.1136,8.4935,6.3263
cuda,convmixer_768_32,32,1.0484,31.1165,7.5998
cuda,convnext_base,32,0.9807,5.9718,7.3498
cuda,crossvit_9_240,64,1.0065,18.0139,2.6160
cuda,cspdarknet53,64,1.3331,31.4368,8.1055
cuda,deit_base_distilled_patch16_224,64,1.0258,5.5163,9.0139
cuda,densenet121,64,1.2810,82.1749,4.6195
cuda,dla102,64,1.5682,40.3955,6.2094
cuda,dm_nfnet_f0,128,1.0990,12.6440,9.7003
cuda,dpn107,32,1.1992,61.5697,8.8123
cuda,eca_botnext26ts_256,64,1.4782,28.0203,4.5491
cuda,eca_halonext26ts,64,1.4518,28.8253,4.5767
cuda,ecaresnet101d,64,1.3938,47.9573,7.4573
cuda,ese_vovnet19b_dw,128,1.4094,17.7622,5.2981
cuda,fbnetc_100,128,1.4887,26.0819,3.7446
cuda,fbnetv3_b,128,1.0657,6.0998,5.8645
cuda,gernet_l,128,1.3246,29.9603,5.3495
cuda,ghostnet_100,128,1.3776,27.5107,2.9032
cuda,gluon_inception_v3,128,1.3210,25.3549,7.8068
cuda,gluon_senet154,32,1.2419,73.0406,10.6083
cuda,gluon_xception65,32,1.1840,33.9398,8.4873
cuda,gmixer_24_224,64,1.1207,19.7212,4.8427
cuda,gmlp_s16_224,64,1.0280,6.4418,5.3231
cuda,hardcorenas_a,128,1.2747,10.8466,3.2575
cuda,hrnet_w18,2,1.1916,122.6525,1.0326
cuda,inception_v3,128,1.3215,24.9238,7.8068
cuda,jx_nest_base,32,1.1153,14.5187,8.9593
cuda,lcnet_050,128,1.0735,1.2978,1.1446
cuda,legacy_senet154,32,1.2594,72.1036,10.5881
cuda,mixer_b16_224,64,0.9902,7.1241,6.3544
cuda,mixnet_l,64,1.1210,34.6831,4.0871
cuda,mnasnet_100,128,1.5107,21.6959,3.1273
cuda,mobilenetv2_100,128,1.0355,3.7772,5.2395
cuda,mobilenetv3_large_100,128,1.3383,11.7442,3.1398
cuda,mobilevit_s,32,1.3127,28.2217,3.4573
cuda,nasnetalarge,16,1.1765,83.0106,11.0514
cuda,nfnet_l0,64,1.1666,16.2754,4.3534
cuda,pit_b_224,64,0.9748,8.5172,10.5989
cuda,pnasnet5large,16,1.1372,67.8793,12.4045
cuda,poolformer_m36,64,1.0488,8.7522,10.1980
cuda,regnety_002,128,1.4897,34.6458,1.4004
cuda,repvgg_a2,128,1.4218,27.4368,3.7127
cuda,res2net101_26w_4s,64,1.2419,48.8679,7.2756
cuda,res2net50_14w_8s,2,1.1473,32.5198,1.1732
cuda,res2next50,2,1.1654,30.7024,1.1550
cuda,resmlp_12_224,128,1.4186,6.6922,4.1615
cuda,resnest101e,32,1.2332,60.4669,6.0545
cuda,resnet18,128,1.4859,15.3126,2.0806
cuda,rexnet_100,128,1.2387,55.6584,6.2085
cuda,sebotnet33ts_256,64,1.3789,34.4698,6.2496
cuda,selecsls42b,128,1.5435,24.6132,4.3246
cuda,spnasnet_100,128,1.4813,25.2207,3.4206
cuda,swin_base_patch4_window7_224,64,1.0735,22.5114,11.3591
cuda,swsl_resnext101_32x16d,32,1.2004,46.8237,14.5073
cuda,tf_efficientnet_b0,128,1.3751,41.4083,6.0624
cuda,tf_mixnet_l,64,1.1021,34.5077,4.4769
cuda,tinynet_a,128,1.4111,42.7713,5.0877
cuda,tnt_s_patch16_224,64,1.4415,10.2217,6.4236
cuda,twins_pcpvt_base,32,1.0805,18.5807,4.7873
cuda,visformer_small,128,1.1010,9.1519,7.2446
cuda,vit_base_patch16_224,64,0.9548,5.3076,8.9452
cuda,volo_d1_224,64,1.1145,13.8507,6.7110
