dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.8553,10.5840,22.2389
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8342,6.2693,19.0680
cuda,cait_m36_384,2,1.1554,81.6778,26.6511
cuda,coat_lite_mini,0,0.0000
cuda,convmixer_768_32,32,0.9235,7.8405,20.7388
cuda,convnext_base,32,0.7587,15.3681,15.6810
cuda,crossvit_9_240,64,0.8640,20.7346,6.9054
cuda,cspdarknet53,64,0.8098,7.9803,17.9624
cuda,deit_base_distilled_patch16_224,64,0.7988,10.2931,19.5376
cuda,densenet121,64,1.0132,21.9950,13.4445
cuda,dla102,64,0.8427,11.5026,15.6530
cuda,dm_nfnet_f0,128,0.8779,11.8042,23.2941
cuda,dpn107,32,0.8307,18.1382,20.0818
cuda,eca_botnext26ts_256,64,0.6827,7.0902,16.1434
cuda,eca_halonext26ts,64,0.6891,7.4713,16.2162
cuda,ecaresnet101d,64,0.8334,17.2524,21.4505
cuda,ese_vovnet19b_dw,128,0.7957,4.0129,15.9608
cuda,fbnetc_100,128,0.8515,6.8976,11.1084
cuda,fbnetv3_b,128,0.8494,12.0017,18.2906
cuda,gernet_l,128,0.8342,6.4923,13.9123
cuda,ghostnet_100,128,0.9891,11.2539,8.4642
cuda,gluon_inception_v3,128,0.8563,10.4441,22.2400
cuda,gluon_senet154,32,0.9944,28.2144,23.2341
cuda,gluon_xception65,32,0.7585,12.5014,22.9397
cuda,gmixer_24_224,64,0.6923,19.2100,14.1995
cuda,gmlp_s16_224,64,0.7759,17.7833,14.8045
cuda,hardcorenas_a,128,0.8475,4.9791,9.6122
cuda,hrnet_w18,2,2.3261,44.0846,1.4381
cuda,inception_v3,128,0.8548,10.5796,22.2386
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.9828,3.3218,3.5073
cuda,legacy_senet154,32,1.0010,28.2453,23.2284
cuda,mixer_b16_224,64,0.7904,7.1327,14.5641
cuda,mixnet_l,64,0.8319,16.4691,14.4945
cuda,mnasnet_100,128,0.8470,5.6498,9.2300
cuda,mobilenetv2_100,128,0.7719,5.7130,16.8918
cuda,mobilenetv3_large_100,128,0.8736,6.2103,9.3760
cuda,mobilevit_s,32,0.7969,11.9681,12.1775
cuda,nasnetalarge,16,0.8778,51.6155,27.3298
cuda,nfnet_l0,64,0.7458,11.6887,13.0446
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,0.8111,35.6743,31.7368
cuda,poolformer_m36,64,0.8085,14.9179,26.5406
cuda,regnety_002,128,1.2710,6.7790,4.1097
cuda,repvgg_a2,128,0.8777,5.4436,9.4710
cuda,res2net101_26w_4s,64,0.9561,25.9070,19.1469
cuda,res2net50_14w_8s,2,2.1826,22.8972,1.6057
cuda,res2next50,2,2.3638,10.5919,1.5923
cuda,resmlp_12_224,128,0.7665,6.5993,15.0436
cuda,resnest101e,32,1.0682,26.3222,15.6556
cuda,resnet18,128,0.8496,2.4453,5.6429
cuda,rexnet_100,128,0.7314,8.9865,21.6342
cuda,sebotnet33ts_256,64,0.7017,9.0242,19.4704
cuda,selecsls42b,128,0.8468,4.6843,10.6123
cuda,spnasnet_100,128,0.8425,6.8400,10.1269
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8151,11.4660,29.2350
cuda,tf_efficientnet_b0,128,0.6938,8.4398,22.5130
cuda,tf_mixnet_l,64,0.8283,17.2387,15.0177
cuda,tinynet_a,128,0.6924,9.6537,18.0587
cuda,tnt_s_patch16_224,64,0.8709,33.5915,17.0641
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,0.8353,6.5917,18.4058
cuda,vit_base_patch16_224,64,0.8428,10.4920,19.3811
cuda,volo_d1_224,64,0.8539,20.7385,17.4044
