dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.0088,1.6586,5.0859
cuda,Background_Matting,4,0.9994,1.0223,6.4181
cuda,LearningToPaint,96,1.0028,0.5203,0.8827
cuda,Super_SloMo,6,0.9990,1.0480,4.8927
cuda,alexnet,128,0.9976,0.3554,3.0308
cuda,attention_is_all_you_need_pytorch,256,1.0105,1.3378,5.4078
cuda,dcgan,32,1.0055,0.3344,0.1387
cuda,densenet121,4,1.0010,1.7016,0.5945
cuda,dlrm,2048,0.9892,0.6056,11.1844
cuda,drq,1,0.9975,0.3734,0.1529
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,1.0016,1.2693,5.4169
cuda,hf_Bart,4,1.0034,2.1270,9.3914
cuda,hf_Bert,4,1.0506,1.4727,6.6108
cuda,hf_BigBird,2,0.9906,7.1878,9.2855
cuda,hf_DistilBert,8,1.0037,0.6895,5.9727
cuda,hf_GPT2,4,1.0280,1.4463,9.2780
cuda,hf_Longformer,2,1.0203,4.2876,9.4064
cuda,hf_Reformer,4,0.9991,1.7146,1.0546
cuda,hf_T5,8,0.9914,3.9615,18.6488
cuda,mnasnet1_0,32,0.9974,0.7378,0.9185
cuda,mobilenet_v2,96,1.0022,0.7620,3.9777
cuda,mobilenet_v3_large,32,1.0044,0.8283,0.9967
cuda,moco,32,0.9951,1.8104,3.1183
cuda,nvidia_deeprecommender,256,0.9985,0.3634,10.5303
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9949,0.5131,0.7165
cuda,pytorch_stargan,16,0.9974,0.5482,0.9276
cuda,pytorch_struct,200,0.9913,0.3911,0.4513
cuda,pytorch_unet,1,0.9990,0.5896,2.4971
cuda,resnet18,16,0.9917,0.5066,0.7124
cuda,resnet50,32,1.0000,0.8120,2.5140
cuda,resnext50_32x4d,8,0.9978,0.8517,1.5029
cuda,shufflenet_v2_x1_0,128,0.9972,0.8211,1.5320
cuda,soft_actor_critic,256,0.9809,0.2960,0.0549
cuda,speech_transformer,32,1.0074,1.7732,2.1358
cuda,squeezenet1_1,32,0.9995,0.4702,0.4677
cuda,tacotron2,64,0.9793,22.8820,9.4027
cuda,timm_efficientdet,1,1.0187,13.5564,1.1471
cuda,timm_efficientnet,32,1.0164,1.2897,1.6658
cuda,timm_nfnet,128,0.9987,2.0276,9.8391
cuda,timm_regnet,32,1.0167,1.7101,5.1821
cuda,timm_resnest,32,1.0017,0.5671,1.4894
cuda,timm_vision_transformer,8,1.0056,0.8406,1.2175
cuda,timm_vovnet,32,1.0217,0.9552,2.2148
cuda,tts_angular,64,0.9822,0.4425,0.6152
cuda,vgg16,64,0.9997,0.4495,8.6100
cuda,vision_maskrcnn,4,0.9871,6.4123,4.4792
cuda,yolov3,16,0.9989,6.0996,7.0414
