dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.822037,12.776479,3.143600,2.129265,8.883972,5.648863,2.442907,0.162005,1.746765,9.762038
cuda,beit_base_patch16_224,64,0.863528,8.826972,2.337567,1.329453,4.925171,3.347646,1.167596,0.153293,1.277238,5.289356
cuda,botnet26t_256,128,0.757493,7.964448,3.990045,1.454808,6.404508,4.454580,1.396267,0.070627,8.336163,12.265618
cuda,cait_m36_384,2,2.508372,32.577047,7.183115,4.705774,17.341183,12.350182,3.912552,0.547324,0.654841,15.862780
cuda,convmixer_768_32,32,0.605994,7.975063,1.535747,0.839791,2.496953,1.648138,0.599096,0.098822,2.267407,4.168627
cuda,crossvit_9_240,64,1.046478,13.920540,3.634706,2.012783,7.283285,4.928228,1.634860,0.221277,0.315163,6.130591
cuda,cspdarknet53,64,1.221153,8.830249,1.725746,1.223195,4.491728,2.816476,1.065060,0.116314,0.231044,4.328386
cuda,deit_base_distilled_patch16_224,64,0.624964,7.730091,2.147448,1.114654,4.289146,2.455175,1.446999,0.133777,0.201825,3.544953
cuda,densenet121,64,2.318941,20.916524,6.193974,2.470339,16.544836,10.968977,3.868242,0.209787,0.406575,13.437053
cuda,dm_nfnet_f0,128,1.479347,16.695054,4.896091,2.023048,7.401153,5.304065,1.325664,0.201568,1.115236,6.218034
cuda,eca_botnext26ts_256,64,0.783489,8.482159,4.162264,1.889102,6.926957,4.609369,1.738964,0.081893,6.630351,11.351498
cuda,eca_halonext26ts,64,0.841537,10.945263,6.309171,2.538839,9.471989,6.909718,1.961887,0.090103,6.593904,12.365954
cuda,ecaresnet101d,64,1.272062,15.732981,2.352134,1.711779,6.737735,4.419047,1.667390,0.197844,4.891783,11.174743
cuda,ese_vovnet19b_dw,128,0.518327,4.500461,1.697856,0.590220,3.980853,2.563694,0.967273,0.062458,0.145992,3.062088
cuda,fbnetc_100,128,1.059659,7.332907,1.318951,1.016828,4.362342,2.823763,1.029071,0.104740,2.105921,6.259042
cuda,fbnetv3_b,128,1.707674,14.767753,3.289349,2.352981,7.325104,4.742452,1.785119,0.215813,1.256910,7.819958
cuda,gernet_l,128,1.058262,6.400851,0.923844,0.819451,2.632461,1.532211,0.711603,0.089019,1.113636,3.724291
cuda,ghostnet_100,128,0.792640,11.472079,2.395010,1.506667,8.144104,5.218737,2.030891,0.172546,0.263555,7.656592
cuda,gluon_inception_v3,128,0.826673,12.613811,3.093074,2.060935,8.655879,5.530528,2.431169,0.160305,1.047158,8.815999
cuda,gluon_senet154,32,2.171480,26.107224,4.328579,2.515600,9.812570,6.632536,2.281347,0.346770,1.695177,9.991148
cuda,gluon_xception65,32,0.955115,14.912681,1.883296,1.553089,5.122534,3.271964,1.266101,0.189827,1.574611,6.550953
cuda,gmixer_24_224,64,0.925303,10.497478,2.720084,1.368804,7.159191,5.106850,1.538219,0.207194,0.262292,6.194364
cuda,gmlp_s16_224,64,0.857778,15.028177,5.390000,1.924061,9.991833,7.365748,2.127580,0.204388,0.351698,7.040333
cuda,hardcorenas_a,128,0.653858,5.583176,1.471990,0.796830,4.084729,2.245535,1.309044,0.092687,1.123885,4.598750
cuda,hrnet_w18,2,3.572523,48.084228,5.527690,4.154088,15.596860,10.659889,3.591567,0.466966,2.584993,17.297312
cuda,inception_v3,128,0.829609,12.664136,3.073751,2.080636,8.692078,5.556888,2.444640,0.160220,1.031451,8.875951
cuda,jx_nest_base,32,1.292746,19.416560,7.353130,3.424941,13.385717,9.097862,3.473323,0.317413,101.724780,111.365706
cuda,lcnet_050,128,0.495638,4.187740,1.077409,0.735786,2.800785,1.782694,0.700290,0.061885,0.500837,3.167791
cuda,legacy_senet154,32,1.928905,25.721070,4.283330,2.507571,9.283111,6.137217,2.285250,0.351099,1.620377,9.923631
cuda,mixer_b16_224,64,0.461920,6.718570,1.728526,1.035480,4.106073,2.893333,0.855904,0.103758,13.458421,16.957128
cuda,mixnet_l,64,3.432760,11.980598,2.717361,1.384307,7.146869,4.068078,2.174876,0.225215,0.269643,6.211908
