,Compiler,torchbench,huggingface,timm_models
eager,eager,2.18,2.46,2.05
ts_nvfuser,ts_nvfuser,15.49,7.43,36.12
aot_eager,aot_eager,7.83,19.37,10.72
aot_cudagraphs,aot_cudagraphs,13.13,39.61,16.98
aot_nvfuser,aot_nvfuser,18.19,nan,47.57
inductor_cudagraphs,inductor_cudagraphs,15.06,39.22,33.99
