dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,37.987901,34.086294,29.928184,18.473290,4.722040,24.805315,9.086181,4.765725,0.558829,0.003576,68.499064,15.657629
cuda,beit_base_patch16_224,64,21.279829,18.698757,14.313108,9.201888,1.557055,13.645213,3.273602,1.704769,0.242213,0.002833,2.856026,8.048042
cuda,botnet26t_256,128,25.487998,23.193073,18.893072,14.493883,2.315305,19.807442,5.772052,2.355214,0.124701,0.003051,39.923603,9.411162
cuda,cait_m36_384,4,48.906030,40.609570,37.193067,18.815972,5.781740,30.741241,12.699830,6.403133,1.895380,0.003864,17.533212,25.353774
cuda,coat_lite_mini,128,25.021391,22.712164,18.324825,13.156651,2.122794,24.041742,6.819817,2.633676,0.204583,0.002910,36.447530,14.993854
cuda,convit_base,64,22.789987,20.334148,16.064118,10.144941,2.009988,16.750868,4.598575,2.108248,0.250129,0.002938,7.912192,10.941090
cuda,convmixer_768_32,32,21.417029,19.901146,15.311751,7.482349,2.957129,10.696862,2.601296,2.148980,0.258557,0.003153,9.521713,2.069167
cuda,convnext_base,64,24.142609,19.585100,16.023718,9.397579,3.051183,17.131724,4.678591,2.356928,0.436959,0.002982,6.416289,13.831620
cuda,crossvit_9_240,128,27.576964,23.685518,20.300426,12.112691,2.911215,22.083063,5.880318,2.977098,0.380216,0.003068,27.710570,16.127334
cuda,cspdarknet53,64,29.242020,24.787288,20.487423,12.129530,3.246619,16.327483,4.577754,2.427496,0.322871,0.003288,38.209367,10.895312
cuda,deit_base_distilled_patch16_224,64,19.342848,17.342915,13.111983,8.608109,1.300206,14.242520,2.749890,1.718564,0.185650,0.002782,3.545147,8.715710
cuda,dla102,128,37.300838,33.076795,28.752453,16.005940,4.923947,20.096403,7.224499,3.519398,0.517246,0.003060,27.932727,14.146818
cuda,dm_nfnet_f0,128,25.393834,20.880516,17.082510,9.112189,3.690027,15.334256,4.666576,2.109299,0.251219,0.003146,19.234875,13.466093
cuda,dpn107,32,45.074615,37.662678,33.914899,18.769346,5.558363,24.130995,7.238467,3.994890,0.520507,0.003634,20.148925,16.816471
cuda,eca_botnext26ts_256,128,26.560861,24.103801,20.151984,15.093867,2.866200,20.005191,5.744200,2.677332,0.148163,0.002674,46.274513,9.858014
cuda,ese_vovnet19b_dw,128,18.233593,16.374481,11.783021,8.779203,1.392793,13.358228,3.107023,1.452504,0.104776,0.002885,35.309616,7.339568
cuda,fbnetc_100,128,29.043516,25.468593,21.009965,13.635503,3.152869,17.734701,4.533239,2.303275,0.270634,0.003074,65.753379,10.360125
cuda,fbnetv3_b,128,42.053610,35.988389,31.477194,18.343343,5.594318,23.942778,7.780071,3.765614,0.619133,0.004240,75.279018,16.514842
cuda,gernet_l,128,24.333946,20.533412,16.354311,9.795317,2.680334,12.484943,2.622313,1.690753,0.216110,0.002835,31.747831,8.111645
cuda,ghostnet_100,128,39.370357,33.883812,29.524013,18.398969,4.227607,27.095082,7.464478,3.806309,0.446658,0.002942,125.911976,17.582569
cuda,gluon_inception_v3,128,38.153407,34.265648,29.754983,18.549484,4.944139,24.651460,8.594870,4.701358,0.550876,0.002882,69.052206,15.699144
cuda,gluon_xception65,32,40.469718,35.407159,31.357738,16.163933,5.256574,18.308324,6.544009,3.184062,0.665680,0.003081,22.094074,13.951507
cuda,gmixer_24_224,128,25.265394,21.772227,17.364433,10.013414,2.107508,16.708120,5.154174,2.511068,0.373101,0.002504,6.113013,11.839014
cuda,gmlp_s16_224,128,27.129210,23.150344,18.669026,11.297956,2.377543,19.629264,5.366191,2.611654,0.366267,0.002622,12.307229,13.904150
cuda,hrnet_w18,128,102.140903,93.354480,88.952339,45.850068,17.089372,53.298117,25.476447,10.979482,4.800876,0.004233,61.371501,40.215597
cuda,inception_v3,128,37.974395,34.097891,29.690454,18.331446,4.600435,24.794948,8.879334,4.702130,0.554777,0.003565,69.324602,15.592127
cuda,jx_nest_base,32,33.645196,29.208882,25.743393,16.296275,3.391431,26.028045,8.857648,3.697313,0.537158,0.002999,17.571659,17.036299
cuda,lcnet_050,128,17.720497,16.024584,12.684004,8.818663,1.769196,12.238132,2.726824,1.366548,0.114629,0.002566,46.300746,6.973111
cuda,mixer_b16_224,128,16.022547,14.070898,10.740928,7.158060,1.213196,11.081512,1.942161,1.048306,0.133452,0.002499,5.170007,6.652861
cuda,mixnet_l,128,36.517307,30.223901,26.789208,16.208580,4.109173,22.248544,5.952076,3.412278,0.479525,0.003424,73.067892,14.522141
cuda,mnasnet_100,128,24.484603,21.595686,18.079062,12.260026,2.541872,15.942602,3.629482,1.878013,0.199598,0.002913,60.677487,8.735016
cuda,mobilenetv2_100,128,24.751276,21.862461,18.349710,12.176158,2.439930,15.969924,3.777488,1.889668,0.214446,0.002791,67.222461,9.077755
cuda,mobilenetv3_large_100,128,25.547870,22.624008,19.120920,12.960632,2.879026,18.892965,4.421207,2.155623,0.231109,0.002885,85.848812,11.491617
cuda,mobilevit_s,64,38.968048,35.150289,31.766149,24.323395,3.876583,36.346322,12.803155,6.145159,0.327559,0.003326,95.441420,19.064221
cuda,nfnet_l0,128,23.018190,19.252720,15.928669,8.588935,2.718788,14.876848,4.535354,1.979044,0.246876,0.003008,26.920479,12.088292
cuda,pit_b_224,64,20.295384,17.956667,14.387989,9.565689,1.595759,15.199764,3.712981,1.744858,0.209471,0.002822,9.729315,9.199475
cuda,pnasnet5large,16,70.799509,62.964536,59.544025,31.632622,11.279457,40.186014,18.254478,8.898371,1.798813,0.003901,34.455512,30.758231
cuda,poolformer_m36,64,37.265767,32.059041,28.679968,17.032895,5.781398,28.780733,14.193280,5.905446,0.545579,0.003110,20.070290,22.825587
cuda,regnety_002,128,23.203526,19.793616,16.384292,10.315504,2.361697,14.297956,3.382076,1.777904,0.219287,0.002830,49.994910,8.797161
cuda,repvgg_a2,128,22.932716,19.382667,15.907211,9.281573,2.715444,11.543971,2.970148,1.496680,0.197197,0.002721,18.783822,7.650370
cuda,res2net101_26w_4s,64,59.750848,52.699553,49.277179,26.243516,8.244636,31.465533,13.502945,6.553265,1.456858,0.003505,41.119636,22.272966
