dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.005411,16.011014,12.982934,7.527058,1.765029,12.558713,3.108360,1.401926,0.143170,0.002556,5.581671,8.922572
cuda,AlbertForQuestionAnswering,4,17.772844,15.823611,12.840196,7.477437,1.726925,12.585319,3.071023,1.389339,0.139543,0.002472,2.592976,8.929181
cuda,BartForCausalLM,4,20.711547,17.614168,14.210093,8.337481,2.011292,12.752177,2.854542,1.526180,0.252007,0.002905,1.525384,8.742591
cuda,BartForConditionalGeneration,2,43.439868,35.830710,32.271054,17.023321,4.644829,21.653081,7.626455,3.784770,1.027124,0.003241,0.432687,15.154030
cuda,BertForMaskedLM,16,21.317496,17.731328,14.741968,8.441487,1.896051,12.848737,3.119449,1.577282,0.264824,0.002502,2.604841,8.772323
cuda,BertForQuestionAnswering,16,21.155912,17.641814,14.693442,8.622221,1.893533,12.792115,3.123204,1.567769,0.262561,0.002457,2.236260,8.694744
cuda,BlenderbotForCausalLM,4,31.807431,25.435490,22.611888,11.145550,3.478094,16.629869,5.820330,3.080466,0.661519,0.002850,7.418623,13.737509
cuda,BlenderbotSmallForCausalLM,64,15.478281,13.262499,9.421350,5.329070,1.233353,8.670511,1.808821,1.068145,0.155817,0.002985,2.594224,6.398100
cuda,BlenderbotSmallForConditionalGeneration,64,29.811826,24.804323,21.680839,11.650294,2.855017,16.423814,5.078400,2.572588,0.544764,0.002887,2.254972,11.567171
cuda,CamemBert,16,23.152965,19.478420,15.951046,9.253881,1.939065,12.784966,3.404515,1.591554,0.270682,0.002787,1.260902,8.051049
cuda,DistilBertForMaskedLM,128,15.644981,14.097741,11.071229,8.001888,1.007722,11.888371,1.767912,0.883624,0.111520,0.002735,7.902687,6.160207
cuda,DistilBertForQuestionAnswering,256,15.348636,13.789910,10.631988,7.524410,1.005661,11.824999,1.813391,0.868734,0.105739,0.002687,8.637039,6.567137
cuda,DistillGPT2,16,15.081731,13.344684,10.199008,7.240756,1.083871,10.899295,1.889258,0.878340,0.100490,0.002616,3.989808,5.925548
cuda,ElectraForCausalLM,32,27.340440,23.783827,20.827478,14.484309,1.926293,26.287261,3.348079,1.662693,0.264785,0.002778,7.505627,16.212669
cuda,ElectraForQuestionAnswering,64,21.403933,17.909925,14.931530,8.643156,1.898659,16.644556,3.158357,1.565100,0.264616,0.002483,2.735109,12.354128
cuda,GPT2ForSequenceClassification,4,21.294742,17.883853,14.854491,9.271820,2.206980,11.566807,3.102479,1.871633,0.232044,0.002872,1.488356,6.782790
cuda,GoogleFnet,16,17.709152,15.597831,12.617136,9.459346,1.129702,16.624325,1.679239,0.897245,0.115207,0.004273,2.072277,9.701962
cuda,LayoutLMForMaskedLM,16,21.858003,18.100192,15.174814,8.892493,1.943685,13.493729,3.431573,1.600555,0.269003,0.002862,2.548500,9.011230
cuda,LayoutLMForSequenceClassification,16,21.793102,18.075601,15.159515,8.881268,1.915987,15.056968,4.141915,1.805228,0.266025,0.002768,6.269448,10.549344
