dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,1.9270,24.3901,59.7346,1.1114,2.9107,2.6191,538,1,5,4
cuda,Background_Matting,4,1.0654,171.6756,61.5372,1.0422,11.5230,11.0564,183,1,5,4
cuda,LearningToPaint,96,1.0580,12.9535,42.7306,0.8274,0.9495,1.1477,71,1,5,4
cuda,Super_SloMo,6,1.1390,104.1702,37.5183,1.3192,6.3301,4.7985,374,1,5,4
cuda,alexnet,128,1.1123,11.0263,15.6241,1.0006,1.6092,1.6082,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,1.0633,67.7775,67.3167,0.9488,4.7293,4.9845,548,1,5,4
cuda,dcgan,32,0.8585,2.3525,7.1351,0.9999,0.0788,0.0788,13,1,5,4
cuda,demucs,4,1.0317,72.6226,26.1534,0.9982,5.1808,5.1902,83,4,7,5
cuda,densenet121,4,0.9885,52.5416,125.8769,0.7321,0.6342,0.8662,431,1,5,4
cuda,dlrm,1024,1.1624,3.0995,6.9127,1.0010,4.3721,4.3678,36,1,4,3
cuda,drq,1,0.9838,2.5466,8.7234,0.9801,0.0588,0.0600,30,2,4,3
cuda,fastNLP_Bert,6,1.3720,43.2221,40.7654,1.2176,5.3672,4.4079,445,6,9,6
cuda,functorch_dp_cifar10,64,1.2426,6.4938,53.8124,0.4230,0.1866,0.4411,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,1.6318,45.8521,33.8370,1.1711,6.5757,5.6148,436,1,4,3
cuda,hf_Bart,4,1.2062,45.3625,40.8698,1.0392,5.7607,5.5436,642,1,4,3
cuda,hf_Bert,4,1.1431,34.0715,32.0076,0.9889,4.1537,4.2005,367,1,4,3
cuda,hf_Bert_large,4,1.1445,80.3579,52.2926,1.0278,9.5187,9.2615,715,1,4,3
cuda,hf_BigBird,2,1.6074,119.9798,116.9364,1.0398,6.1191,5.8848,2905,64,60,8
cuda,hf_DistilBert,8,1.1684,33.5215,26.0258,0.9835,4.3259,4.3983,203,1,4,3
cuda,hf_GPT2,4,1.3943,35.9584,36.4803,1.1129,5.7904,5.2030,635,1,4,3
cuda,hf_GPT2_large,4,1.3821,173.6772,85.1201,1.1216,26.2394,23.3945,1883,1,4,3
