dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.124063,21.937105,18.424924,11.107525,2.488128,15.208399,4.055792,1.798455,0.252782,0.008145,23.380812,9.347109
cuda,Background_Matting,4,22.269210,20.182141,16.262689,10.011242,2.455712,16.067836,5.341269,2.792241,0.206815,0.003089,19.799981,10.933739
cuda,LearningToPaint,96,14.227456,13.322583,8.739465,6.237335,0.948277,9.848184,1.102317,0.661973,0.065292,0.002622,16.270807,5.564458
cuda,Super_SloMo,6,21.790903,19.619635,16.469276,10.503359,2.758466,14.106996,5.076979,2.457868,0.122699,8.213500,7.686074
cuda,alexnet,128,6.518003,6.206770,2.445935,2.127521,0.171169,5.785452,0.848479,0.276831,0.012051,0.002625,3.950101,3.419125
cuda,attention_is_all_you_need_pytorch,256,25.626764,22.751271,19.069550,11.603532,2.490408,16.678406,4.108524,1.934305,0.331596,0.002610,29.912471,10.422003
cuda,dcgan,32,5.921673,5.627968,2.508528,2.063100,0.319590,3.101384,0.167565,0.098364,0.010429,0.002570,1.536677
cuda,demucs,4,13.647040,12.816507,9.006609,8.247794,0.421206,12.970211,0.902518,0.522790,0.031454,0.002823,6.648150,5.497363
cuda,densenet121,4,51.366482,46.438843,42.063496,25.664545,6.772205,33.870094,12.576271,5.576929,0.648206,0.003517,39.180689,21.720533
cuda,drq,1,7.455512,6.988898,3.134775,2.769705,0.115878,4.359319,0.118022,0.070844,0.012669,0.002881,1.854553
cuda,fastNLP_Bert,6,26.989343,23.687910,19.851754,13.701885,1.937302,18.238740,3.637189,1.724503,0.265036,0.002969,6.310570,8.984670
cuda,functorch_dp_cifar10,64,11.587587,10.852091,7.835623,5.275538,1.232664,10.538691,1.952239,0.833782,0.054141,0.002638,22.453562,7.579982
cuda,hf_Albert,8,17.538055,15.624122,12.722864,7.295030,1.715780,11.477169,2.923655,1.400168,0.143852,0.002462,7.319434,7.968240
cuda,hf_Bart,4,27.476612,23.716756,20.289281,11.984371,2.502038,17.313898,4.213704,2.082397,0.378000,0.003141,2.467714,11.057399
cuda,hf_Bert,4,20.944175,17.573503,14.531398,8.493742,1.887695,12.286143,3.306985,1.562758,0.264636,0.002541,2.898838,8.121559
cuda,hf_Bert_large,4,35.771579,28.279324,25.327469,13.436992,3.626982,18.380946,6.283828,3.021111,0.726339,0.002781,2.763560,13.605647
cuda,hf_DistilBert,8,14.623564,13.097210,10.179981,7.168621,0.988626,10.359590,1.521570,0.853127,0.108830,0.002760,5.209910,5.553266
cuda,hf_GPT2,4,22.589314,19.396295,15.601641,9.928560,1.936462,12.112143,3.222674,1.577351,0.228378,0.002812,6.966293,6.361013
cuda,hf_Reformer,4,26.048656,22.585928,19.633187,17.647717,0.735456,20.931181,1.175897,0.668016,0.063577,0.002652,5.316389,4.899576
cuda,hf_T5,8,25.975579,21.731281,18.654525,10.722044,2.298438,15.003768,3.938284,1.627424,0.282456,0.003093,6.476502,9.605577
cuda,hf_T5_large,2,89.937949,68.962109,65.683905,33.965728,9.936660,43.531343,17.846353,6.202768,2.461719,0.004925,25.151507,31.137099
cuda,lennard_jones,1000,4.272986,4.023576,1.330508,1.124949,0.029806,2.053041,0.068841,0.036356,0.005902,0.002833,1.022557
cuda,mnasnet1_0,32,21.574982,19.694315,16.538659,10.634467,2.252486,14.631644,3.294717,1.963100,0.184310,0.002847,56.008685,8.892462
cuda,mobilenet_v2,96,23.532841,21.579468,18.335083,11.851447,2.436503,15.642199,3.733129,1.887949,0.209067,0.003112,65.016140,8.853024
cuda,mobilenet_v3_large,32,22.904912,20.832742,17.644737,11.362261,2.517378,16.511965,3.936831,1.902260,0.212541,0.002822,74.618699,10.467002
cuda,nvidia_deeprecommender,256,4.942790,4.625480,1.777711,1.426186,0.114986,4.296681,0.084394,0.058811,0.008484,0.002686,3.122740,0.486911
cuda,phlippe_densenet,128,25.231339,23.205283,19.999219,13.916457,2.440345,19.423111,4.273790,2.211644,0.205384,0.002796,89.089652,10.514603
cuda,phlippe_resnet,128,10.907096,10.049101,6.996633,4.635627,0.871431,6.843595,0.900697,0.610509,0.059124,0.002656,10.026535,4.014694
cuda,pytorch_CycleGAN_and_pix2pix,1,11.616385,10.828640,7.669781,5.128905,1.115507,8.320775,1.855356,0.905493,0.057198,0.002737,10.722682,5.249535
cuda,pytorch_stargan,16,12.488428,11.675874,8.520868,5.730428,0.924255,8.601948,1.121837,0.489693,0.052891,0.002671,21.730062,4.808607
cuda,pytorch_struct,200,7.185046,6.732233,3.946688,3.350879,0.149344,7.066985,0.181997,0.121389,0.019507,0.002488,11.469396,4.101038
cuda,pytorch_unet,1,13.934803,12.874539,9.761757,6.800072,1.094471,10.750422,2.152070,1.033262,0.075379,0.002560,22.396235,6.186884
cuda,resnet152,32,46.164739,40.545157,37.240347,18.568825,6.860912,20.530014,8.284892,4.037725,0.905775,0.003056,23.959985,16.233504
cuda,resnet18,16,12.653692,11.792447,8.566486,6.130258,0.974853,9.235651,1.548238,0.783982,0.064927,0.002347,17.653934,5.056611
cuda,resnet50,32,20.583575,18.607670,15.446272,9.222477,2.351329,12.633064,3.180084,1.633187,0.186008,0.002805,23.025822,8.290367
cuda,resnext50_32x4d,8,19.833472,17.852705,14.645975,8.345639,2.165612,12.025645,2.925107,1.656248,0.177159,0.002835,14.787166,8.376675
cuda,shufflenet_v2_x1_0,128,22.653418,20.488281,17.264525,10.457151,2.550920,14.541144,4.312025,2.529650,0.245344,0.002998,30.843718,9.401426
