dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.232059,22.013211,18.039475,11.110549,2.814679,15.631989,4.235922,1.844500,0.255832,24.474693,10.206110
cuda,Background_Matting,4,21.427260,19.356138,16.046704,9.978147,2.437500,15.922634,5.086697,2.751429,0.204431,29.618662,10.732324
cuda,LearningToPaint,96,14.261801,13.345264,8.781552,6.281594,0.951489,9.906522,1.357866,0.653489,0.064836,22.884534,5.578379
cuda,Super_SloMo,6,21.673256,19.589905,16.404000,10.489731,2.706398,13.957149,5.005284,2.411109,0.119226,8.001783,8.076240
cuda,alexnet,128,6.978941,6.665448,2.629449,2.308197,0.173455,6.297579,0.860949,0.280277,0.012069,4.282587,4.361970
cuda,attention_is_all_you_need_pytorch,256,25.774885,22.873352,19.206201,11.704438,2.495342,16.839461,4.232346,1.943669,0.327934,31.234114,10.493881
cuda,dcgan,32,5.935376,5.635841,2.474472,2.012910,0.319267,2.696013,0.168280,0.097779,0.010565,1.190455
cuda,demucs,4,12.492692,11.658350,8.378887,7.498439,0.426893,12.614899,1.028938,0.526312,0.032086,7.811392,5.903920
cuda,densenet121,4,50.660773,44.922434,41.527762,25.266597,7.392874,33.438604,12.572494,5.584057,0.662986,52.967958,22.210058
cuda,dlrm,1024,5.152680,4.844969,1.985296,1.556273,0.301228,2.836913,0.338109,0.132260,0.014316,1.762839
cuda,drq,1,6.863269,6.385064,2.983187,2.590134,0.117377,4.175282,0.118434,0.071222,0.012879,1.852683
cuda,fastNLP_Bert,6,25.602595,22.147178,19.202148,12.979803,1.952221,17.274459,3.384197,1.736564,0.268834,6.548865,8.766102
cuda,functorch_dp_cifar10,64,11.397590,10.659921,7.630820,5.078052,1.234079,10.351599,1.941178,0.991358,0.054810,34.822455,7.579053
cuda,hf_Albert,8,17.324260,15.419019,12.528192,7.109588,1.739272,10.967536,2.693615,1.642267,0.143864,8.958486,7.895303
cuda,hf_Bart,4,27.244733,23.083597,19.964315,11.737702,2.477602,16.989217,4.242932,2.066358,0.380117,2.827102,10.912047
cuda,hf_Bert,4,20.947706,17.589905,14.562312,8.596674,2.128230,12.247968,3.034343,1.527879,0.258379,2.977911,8.163825
cuda,hf_Bert_large,4,35.722959,28.258375,25.315955,13.415276,3.600555,18.510295,6.317622,3.006492,0.707065,3.021232,13.736588
cuda,hf_BigBird,2,73.803711,62.918290,59.168989,33.309967,9.792063,49.970151,20.846909,10.522719,0.552924,8.576439,34.906330
cuda,hf_DistilBert,8,14.950344,13.344040,10.293747,7.224329,0.991099,10.641638,1.765115,0.865613,0.108914,5.439283,5.814946
cuda,hf_GPT2,4,22.248058,19.017634,15.512615,9.847235,1.932239,12.328256,3.476111,1.563254,0.226803,7.800678,6.625704
cuda,hf_GPT2_large,4,53.502127,42.768074,39.538659,22.997496,6.333973,28.042932,10.668491,4.585591,1.183902,14.509250,17.858933
cuda,hf_Longformer,2,79.509680,70.392125,66.522130,44.939662,8.261072,57.263713,21.750705,7.231313,0.423912,6.390752,27.417744
cuda,hf_Reformer,4,26.846846,23.472411,20.467526,18.319667,0.738256,21.799229,1.353494,0.663879,0.063297,5.413964,5.092950
cuda,hf_T5,8,25.874873,21.659511,18.629034,10.736475,2.308918,15.068575,3.968628,1.620671,0.283128,6.492864,9.659702
cuda,hf_T5_large,2,89.939137,69.070597,65.754156,34.132107,9.895164,44.023274,17.845692,6.178855,2.464428,25.971790,32.248752
cuda,lennard_jones,1000,4.428075,4.048092,1.348262,1.143845,0.030900,1.988483,0.079446,0.035708,0.005773,0.938991
cuda,mnasnet1_0,32,23.259759,21.341650,17.014296,10.984590,2.346456,15.283660,3.740490,1.746737,0.187697,68.469646,9.448535
cuda,mobilenet_v2,96,24.723063,22.759399,18.458511,12.064694,2.447703,15.954381,3.742129,1.883620,0.210666,88.772225,9.200540
cuda,mobilenet_v3_large,32,24.560867,22.447234,18.135430,11.822693,2.527877,17.019954,3.957940,1.885726,0.213406,94.798965,10.575339
cuda,nvidia_deeprecommender,256,5.399740,5.079698,1.894480,1.550451,0.112574,4.859205,0.084310,0.221134,0.008253,3.554333,0.485895
cuda,phlippe_densenet,128,24.969938,22.701079,19.475563,13.355015,2.443288,18.869705,4.261192,2.163423,0.205504,127.341932,10.508020
cuda,phlippe_resnet,128,10.780944,9.933187,6.889451,4.570805,0.877708,6.870322,0.900258,0.615843,0.059427,14.271309,4.092437
cuda,pytorch_CycleGAN_and_pix2pix,1,12.452982,11.656875,7.881210,5.314316,1.311844,8.358062,1.860372,0.898167,0.057345,12.894712,5.292383
cuda,pytorch_stargan,16,13.580733,12.760658,8.575027,5.797601,0.920622,8.947149,1.114858,0.488493,0.053449,26.275943,5.069475
cuda,pytorch_struct,200,7.197843,6.743227,3.940768,3.347003,0.148079,6.822007,0.182902,0.121201,0.019358,13.375753,3.853310
cuda,pytorch_unet,1,13.844651,12.777151,9.689587,6.760583,1.077659,10.717867,2.130060,1.026167,0.075194,32.269928,6.168258
cuda,resnet152,32,46.612615,40.943128,37.581757,18.928178,7.539533,21.272685,8.396412,4.110237,0.948849,32.095279,17.539415
cuda,resnet18,16,12.611428,11.732413,8.482888,6.041328,0.988896,9.429351,1.539429,0.782252,0.062225,23.060209,5.360176
cuda,resnet50,32,20.768053,18.768108,15.577320,9.393538,2.383686,12.937460,3.146190,1.617481,0.187687,31.159297,8.795483
cuda,resnext50_32x4d,8,20.172317,18.196185,14.940320,8.702483,2.450919,11.977572,2.745364,1.654220,0.177392,18.325762,8.299615
cuda,shufflenet_v2_x1_0,128,23.040864,20.870402,17.610260,10.716171,2.620257,14.981536,4.372132,2.554996,0.252736,42.144140,9.765276
cuda,soft_actor_critic,256,5.320371,5.012349,2.191653,1.988795,0.056655,3.509483,0.053479,0.039241,0.006263,1.640829
cuda,speech_transformer,32,28.931313,25.200945,22.262223,14.433962,2.434884,20.972728,4.436943,2.206128,0.297298,28.957365,12.280269
cuda,squeezenet1_1,32,7.162665,6.532470,3.324845,2.496171,0.392598,6.655385,1.192195,0.745554,0.031999,4.851469,9.936416
cuda,timm_efficientnet,32,25.731133,22.415304,19.181471,11.966725,3.095518,17.559830,4.114435,2.080510,0.258657,99.346373,11.733279
cuda,timm_nfnet,128,24.669494,20.279236,16.872048,9.025254,3.574273,15.200363,4.568665,2.059034,0.254726,29.328117,13.409985
cuda,timm_regnet,32,27.084852,21.813481,18.488923,10.356071,3.341385,13.919092,4.079903,1.961944,0.310195,29.687279,10.348199
cuda,timm_resnest,32,16.329076,15.118808,11.914613,8.776797,1.265676,14.166399,3.010371,1.463920,0.091553,71.801138,8.122554
cuda,timm_vision_transformer,32,17.359000,15.364444,12.052562,7.772093,1.334198,12.545387,2.759042,1.395198,0.177547,15.364844,7.869058
cuda,timm_vovnet,32,19.273468,16.675734,13.452841,8.788616,1.812424,13.942466,3.561860,1.730552,0.136353,31.487257,9.152465
cuda,tts_angular,64,4.522252,4.248189,1.362630,1.241287,0.047569,2.105131,0.029994,0.018460,0.001943,0.938474
cuda,vgg16,64,6.304818,5.880065,2.788405,2.313291,0.226568,5.881622,0.896600,0.345201,0.019229,3.996308,4.903603
cuda,yolov3,16,31.283172,27.980005,24.659072,15.551068,4.134521,20.519297,6.056155,2.896002,0.339857,67.920606,12.817332
