dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,2.778699,10.514785,3.932299,15.340378,7.922526,3.536889,0.562296,1.170161,10.080314
cuda,beit_base_patch16_224,64,1.629008,5.953577,1.720919,8.989289,3.001384,1.295643,0.222041,1.163456,2.872364,6.003922
cuda,cait_m36_384,4,4.817287,12.309208,6.062634,22.504874,11.397525,4.917204,1.727275,12.191161,15.283884,28.754820
cuda,coat_lite_mini,128,1.396780,6.310435,3.174313,12.268900,5.039563,1.886966,0.177956,14.143403,42.073189,23.359089
cuda,convit_base,64,1.479068,5.966239,2.169969,11.419630,4.581264,2.215938,0.236455,6.804368,8.889662,14.525024
cuda,convmixer_768_32,32,1.931838,4.451265,2.280686,6.350421,1.838571,0.989940,0.229529,7.661713,11.949463,6.784160
cuda,convnext_base,64,1.967642,8.653913,3.845336,18.371857,7.598398,2.491289,0.409832,21.532881,41.262203,35.224619
cuda,crossvit_9_240,128,2.159879,7.683472,2.826732,13.162325,5.549557,2.487709,0.328077,13.671381,15.740879,22.107729
cuda,deit_base_distilled_patch16_224,64,1.119173,5.002460,1.445793,8.546839,2.601162,1.113681,0.174963,4.437652,5.128122,9.498605
cuda,dla102,128,2.925543,8.771622,3.929127,12.303047,6.300889,2.398900,0.491970,0.964461,8.593317
cuda,dm_nfnet_f0,128,2.689580,9.641944,4.482114,10.563653,5.256003,1.706886,0.267155,1.813298,7.369855,0.865034
cuda,gluon_inception_v3,128,2.556263,10.523052,3.912506,15.483600,7.879621,3.548478,0.553549,1.166535,10.190506
cuda,gluon_xception65,32,3.581357,8.022195,3.906999,11.278892,4.999584,1.986402,0.598483,7.202304,14.560116,6.170412
cuda,gmixer_24_224,128,1.876582,6.051232,2.085751,11.822612,4.853997,2.011288,0.347785,6.740519,11.374938,14.713472
cuda,gmlp_s16_224,128,1.711719,10.148654,2.878510,15.415825,7.378183,2.543800,0.352765,9.710661,16.620468,17.986097
cuda,hrnet_w18,128,9.886927,27.586676,11.943281,40.006661,22.542693,8.385604,4.966210,3.611722,29.509024
cuda,inception_v3,128,2.567374,10.405987,3.862219,15.267213,7.802978,3.516237,0.554840,1.162383,10.036592
cuda,jx_nest_base,32,2.530276,10.890180,3.977254,18.302717,9.068284,3.250514,0.547228,19.472251,32.193830,31.026296
cuda,mixer_b16_224,128,0.849299,5.995756,1.662856,7.888342,2.381449,0.894112,0.135744,5.567616,8.854617,9.188147
cuda,nfnet_l0,128,2.362061,5.055373,2.537125,8.351726,3.136184,1.229433,0.265600,1.490297,7.444199,0.837248
cuda,pit_b_224,64,1.259075,5.693099,1.945309,7.977499,2.778208,1.253943,0.198265,1.551132,1.734224,6.057112
cuda,poolformer_m36,64,3.080315,15.642854,6.099058,22.921109,14.458720,4.300869,0.646784,2.364785,15.986734
cuda,res2net101_26w_4s,64,5.244001,15.146423,6.619337,20.857544,11.560582,4.524148,1.469756,1.785070,14.399423
cuda,res2net50_14w_8s,128,4.695409,13.576743,5.655216,20.953560,11.542137,4.442539,1.215338,2.380894,15.673986
cuda,res2next50,128,2.506227,8.478539,3.394405,12.218719,5.659136,3.024406,0.448256,0.886449,8.160651
cuda,resmlp_12_224,128,0.788143,4.320208,1.063493,9.459731,2.070032,0.875935,0.118350,5.891119,9.808874,12.140488
cuda,resnest101e,64,5.267717,11.836015,5.764548,18.115674,9.036168,3.805980,1.056908,9.437559,16.476077,21.755373
cuda,selecsls42b,128,1.138198,5.186300,1.707018,8.229326,3.641184,1.558787,0.163750,0.610351,5.426817
cuda,swin_base_patch4_window7_224,64,3.968862,14.341746,5.541605,24.160871,11.929343,4.695494,0.559539,24.064382,44.950018,39.627508
cuda,swsl_resnext101_32x16d,32,2.885903,6.450544,3.169372,8.799515,3.605848,1.579263,0.392938,7.627556,13.310643,6.701800
cuda,twins_pcpvt_base,64,3.772312,12.897008,5.346229,19.818509,8.638361,3.367033,0.948674,39.000155,42.968248,51.501566
cuda,visformer_small,128,1.260048,5.979686,2.360727,7.091983,2.664306,1.014671,0.167805,9.159881,12.717740,8.553608
cuda,vit_base_patch16_224,64,1.112806,5.075767,1.487721,8.205561,2.291179,1.103637,0.179264,4.674169,5.364425,9.363131
cuda,volo_d1_224,64,1.917362,9.345321,3.532985,14.367431,6.758338,2.472262,0.378463,7.017539,10.195227,15.706307
cuda,xcit_large_24_p8_224,5,4.612361,18.548677,7.657690,26.816827,15.624403,5.172163,1.427986,14.817127,23.183432,31.059841
