
cuda,BERT_pytorch,0,0.0000
cuda,Background_Matting,4,1.0004,0.7933,0.9989
cuda,LearningToPaint,96,0.9998,0.4132,0.9435
cuda,Super_SloMo,6,1.0007,0.9754,1.0024
cuda,alexnet,128,0.9990,0.1442,0.9542
cuda,attention_is_all_you_need_pytorch,256,1.0001,1.1341,0.9476
cuda,dcgan,32,0.9771,0.1721,0.9754
cuda,demucs,4,0.9999,0.3052,0.9884
cuda,densenet121,4,1.0000,2.0694,1.0000
cuda,dlrm,0,0.0000
cuda,drq,1,0.9933,0.1394,0.9870
cuda,fastNLP_Bert,6,0.9983,1.4539,1.0011
cuda,functorch_dp_cifar10,64,1.0093,0.3443,0.9961
cuda,hf_Albert,8,1.0012,1.0311,0.9333
cuda,hf_Bart,4,1.0117,1.4298,0.9617
cuda,hf_Bert,4,1.0340,1.3563,0.9683
cuda,hf_BigBird,2,0.9898,7.3638,0.9604
cuda,hf_DistilBert,8,1.0003,0.4555,0.9211
cuda,hf_GPT2,4,1.0106,1.3115,0.9548
cuda,hf_GPT2_large,4,1.0006,4.9188,0.9360
cuda,hf_Longformer,2,0.9619,6.0671,0.9603
cuda,hf_Reformer,4,0.9967,2.4019,0.3011
cuda,hf_T5,8,1.0024,2.2572,0.9527
cuda,hf_T5_large,2,1.0237,13.8284,0.9220
cuda,lennard_jones,1000,0.9602,0.1360,0.9995
cuda,mnasnet1_0,32,0.9992,0.7484,0.9878
cuda,mobilenet_v2,96,0.9997,0.7487,0.9923
cuda,mobilenet_v2_quantized_qat,96,1.0013,1.2261,0.9961
cuda,mobilenet_v3_large,32,1.0067,0.8337,0.9876
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9988,0.1936,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9935,0.3652,0.9976
cuda,pytorch_stargan,16,0.9992,0.3714,0.9966
cuda,pytorch_struct,200,0.9952,0.2366,1.0000
cuda,pytorch_unet,1,0.9998,0.4160,0.9985
cuda,resnet18,16,1.0057,0.3911,0.9831
cuda,resnet50,32,0.9991,0.8195,0.9945
cuda,resnet50_quantized_qat,32,1.0014,1.0829,0.9971
cuda,resnext50_32x4d,8,1.0024,0.8470,0.9961
cuda,shufflenet_v2_x1_0,128,0.9997,0.8820,0.9739
cuda,soft_actor_critic,256,1.0062,0.1992,0.9997
cuda,speech_transformer,32,1.0047,1.6085,0.9997
cuda,squeezenet1_1,32,1.0042,0.2163,0.9781
cuda,tacotron2,64,0.9742,17.4194,0.9906
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,0,0.0000
cuda,timm_nfnet,128,0.9999,1.9477,0.9358
cuda,timm_regnet,0,0.0000
cuda,timm_resnest,32,0.9995,0.5364,0.9926
cuda,timm_vision_transformer,8,1.0064,0.7677,0.9943
cuda,timm_vision_transformer_large,8,0.9997,2.2733,0.9997
cuda,timm_vovnet,0,0.0000
cuda,tts_angular,64,0.9879,0.2055,0.9884
cuda,vgg16,64,0.9994,0.1754,0.9944
cuda,yolov3,16,0.9998,2.8115,0.9893
