
cuda,BERT_pytorch,0,0.0000
cuda,Background_Matting,4,1.1175,17.7687,0.9822
cuda,LearningToPaint,96,1.2134,7.4992,0.6926
cuda,Super_SloMo,6,1.1809,17.6967,1.2029
cuda,alexnet,128,1.1612,3.0013,0.7430
cuda,attention_is_all_you_need_pytorch,256,1.0626,56.6741,0.4867
cuda,dcgan,32,1.3235,2.7171,0.7670
cuda,demucs,4,0.9995,0.2242,0.9888
cuda,densenet121,4,4.0995,46.6107,0.8616
cuda,dlrm,0,0.0000
cuda,drq,1,1.9336,4.1643,0.7632
cuda,fastNLP_Bert,6,1.4234,28.9193,0.8354
cuda,functorch_dp_cifar10,64,2.5495,16.7882,0.4056
cuda,hf_Albert,8,1.6495,21.4849,0.8836
cuda,hf_Bart,4,1.1961,31.6040,0.8504
cuda,hf_Bert,4,1.2039,20.3680,0.7061
cuda,hf_BigBird,2,1.0923,41.6494,0.8211
cuda,hf_DistilBert,8,1.1749,14.3451,0.6595
cuda,hf_GPT2,4,1.5012,20.2952,0.9703
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1051,27.6633,0.2990
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,2,1.4084,124.5777,0.8613
cuda,lennard_jones,1000,1.7806,2.0041,0.5646
cuda,mnasnet1_0,32,1.3757,22.8144,0.8532
cuda,mobilenet_v2,96,1.4281,17.1443,1.1741
cuda,mobilenet_v2_quantized_qat,96,1.4347,28.8796,1.5828
cuda,mobilenet_v3_large,32,1.7197,28.8095,0.8832
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9033,3.5211,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3703,8.5991,0.8868
cuda,pytorch_stargan,16,1.1158,50.4344,0.9015
cuda,pytorch_struct,200,1.8019,44.0005,0.4222
cuda,pytorch_unet,1,1.1970,8.6129,0.9118
cuda,resnet18,16,1.4011,14.9346,0.6902
cuda,resnet50,32,1.2048,22.5084,0.8552
cuda,resnet50_quantized_qat,32,1.3825,31.8576,1.4863
cuda,resnext50_32x4d,8,1.6246,21.6468,0.8278
cuda,shufflenet_v2_x1_0,128,1.4483,18.7075,0.9812
cuda,soft_actor_critic,256,1.4032,3.1176,0.7500
cuda,speech_transformer,32,1.5436,28.6724,1.0385
cuda,squeezenet1_1,32,1.3503,4.2764,1.0821
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,0,0.0000
cuda,timm_nfnet,128,1.4733,29.7096,1.0221
cuda,timm_regnet,0,0.0000
cuda,timm_resnest,32,1.5198,69.1663,0.8947
cuda,timm_vision_transformer,8,2.6028,52.9313,0.7507
cuda,timm_vision_transformer_large,8,1.0452,67.5839,0.8621
cuda,timm_vovnet,0,0.0000
cuda,tts_angular,64,1.0103,1.9346,0.9830
cuda,vgg16,64,1.1716,3.6631,0.6637
cuda,yolov3,16,1.0944,364.3524,0.9175
