dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,swin_base_patch4_window7_224,64,4.892926,16.323752,6.801157,28.854229,15.154006,5.486199,0.635924,24.580911,19.552615
cuda,swsl_resnext101_32x16d,32,3.589350,12.273741,5.006653,18.389728,8.093757,3.262030,0.659082,31.060762,11.307717
cuda,tf_efficientnet_b0,128,3.013702,9.811428,3.508003,16.638840,6.748722,2.682942,0.349526,49.608748,10.461936
cuda,tf_mixnet_l,128,7.311584,14.035176,4.341470,21.950171,9.236202,4.169422,0.623288,59.304979,12.904726
cuda,tinynet_a,128,3.511286,10.790468,4.424463,17.531816,7.051424,3.496486,0.447863,65.956145,11.314417
cuda,tnt_s_patch16_224,128,3.663634,10.001365,4.426628,16.731635,8.443126,3.121279,0.649799,2.877533,11.675589
cuda,twins_pcpvt_base,64,5.078897,13.697011,6.717952,25.106954,12.353145,5.531711,1.201848,86.828940,18.407310
cuda,visformer_small,128,1.453280,8.999416,3.021805,13.883537,4.607573,2.300185,0.221239,34.383665,7.998119
cuda,vit_base_patch16_224,64,1.563696,5.129882,2.008266,10.903718,3.177780,1.377077,0.213950,2.752689,8.114806
cuda,volo_d1_224,64,2.391630,10.260717,4.338262,17.273308,8.743631,3.136432,0.428750,8.275603,11.768677
cuda,xcit_large_24_p8_224,5,5.929362,17.281448,9.929942,28.096002,15.905521,5.882907,1.617011,14.735174,21.949985
