dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,1.712532
cuda,AlbertForQuestionAnswering,4,1.727181
cuda,BartForCausalLM,4,1.566588
cuda,BartForConditionalGeneration,2,4.058602
cuda,BertForMaskedLM,16,1.945115
cuda,BertForQuestionAnswering,16,1.952603
cuda,BlenderbotForCausalLM,4,3.001783
cuda,BlenderbotSmallForCausalLM,64,1.115988
cuda,BlenderbotSmallForConditionalGeneration,64,2.661668
cuda,CamemBert,16,1.963330
cuda,DebertaForMaskedLM,4,4.875000
cuda,DebertaForQuestionAnswering,8,4.978308
cuda,DebertaV2ForMaskedLM,1,8.743098
cuda,DebertaV2ForQuestionAnswering,2,8.841994
cuda,DistilBertForMaskedLM,128,0.888413
cuda,DistilBertForQuestionAnswering,256,0.929476
cuda,DistillGPT2,16,0.967228
cuda,ElectraForCausalLM,32,2.044251
cuda,ElectraForQuestionAnswering,64,1.966287
cuda,GPT2ForSequenceClassification,4,1.807134
cuda,LayoutLMForMaskedLM,16,2.305311
cuda,LayoutLMForSequenceClassification,16,2.275026
cuda,M2M100ForConditionalGeneration,16,4.243169
cuda,MBartForCausalLM,4,1.568574
cuda,MBartForConditionalGeneration,2,4.075612
cuda,MT5ForConditionalGeneration,16,4.026614
cuda,MegatronBertForCausalLM,4,4.033496
cuda,MegatronBertForQuestionAnswering,8,4.015507
cuda,MobileBertForMaskedLM,64,9.933326
cuda,MobileBertForQuestionAnswering,128,10.089117
cuda,OPTForCausalLM,2,1.613077
cuda,PLBartForCausalLM,8,0.891887
cuda,PLBartForConditionalGeneration,4,2.095315
cuda,PegasusForCausalLM,32,1.625706
cuda,PegasusForConditionalGeneration,32,3.977081
cuda,Reformer,16,1.705515
cuda,RobertaForCausalLM,16,1.954792
cuda,RobertaForQuestionAnswering,16,1.962029
cuda,Speech2Text2ForCausalLM,256,0.929694
cuda,T5ForConditionalGeneration,4,2.765633
cuda,T5Small,4,2.776592
cuda,TrOCRForCausalLM,32,1.550918
cuda,XGLMForCausalLM,8,3.190997
cuda,XLNetLMHeadModel,8,4.954777
cuda,YituTechConvBert,16,2.804528
