dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,3.191368
cuda,beit_base_patch16_224,64,2.061476
cuda,botnet26t_256,128,1.933987
cuda,cait_m36_384,4,6.545378
cuda,coat_lite_mini,128,1.892580
cuda,convit_base,64,2.031759
cuda,convmixer_768_32,32,2.444469
cuda,convnext_base,64,2.568846
cuda,crossvit_9_240,128,3.058167
cuda,cspdarknet53,64,3.587405
cuda,deit_base_distilled_patch16_224,64,1.678744
cuda,dla102,128,3.600092
cuda,dm_nfnet_f0,128,3.138581
cuda,dpn107,32,6.046101
cuda,eca_botnext26ts_256,128,2.027580
cuda,eca_halonext26ts,128,2.147127
cuda,ese_vovnet19b_dw,128,1.474676
cuda,fbnetc_100,128,3.167389
cuda,fbnetv3_b,128,5.246016
cuda,gernet_l,128,2.947545
cuda,ghostnet_100,128,4.506408
cuda,gluon_inception_v3,128,3.271174
cuda,gluon_xception65,32,4.254984
cuda,gmixer_24_224,128,2.884692
cuda,gmlp_s16_224,128,2.518895
cuda,hrnet_w18,128,11.676491
cuda,inception_v3,128,3.195666
cuda,jx_nest_base,32,3.079851
cuda,lcnet_050,128,1.515046
cuda,mixer_b16_224,128,1.374835
cuda,mixnet_l,128,7.113490
cuda,mnasnet_100,128,2.524146
cuda,mobilenetv2_100,128,2.647439
cuda,mobilenetv3_large_100,128,2.577230
cuda,mobilevit_s,64,2.976323
cuda,nfnet_l0,128,2.799063
cuda,pit_b_224,64,1.891671
cuda,pnasnet5large,16,8.998957
cuda,poolformer_m36,64,2.801100
cuda,regnety_002,128,2.547945
cuda,repvgg_a2,128,2.951384
cuda,res2net101_26w_4s,64,6.152673
cuda,res2net50_14w_8s,128,5.410033
cuda,res2next50,128,3.047750
cuda,resmlp_12_224,128,1.158455
cuda,resnest101e,64,6.123888
cuda,rexnet_100,128,3.152261
cuda,sebotnet33ts_256,64,2.538640
cuda,selecsls42b,128,1.436970
cuda,spnasnet_100,128,3.095636
cuda,swin_base_patch4_window7_224,64,4.740454
cuda,swsl_resnext101_32x16d,32,3.503108
cuda,tf_efficientnet_b0,128,2.923622
cuda,tf_mixnet_l,128,7.471358
cuda,tinynet_a,128,3.401720
cuda,tnt_s_patch16_224,128,3.528200
cuda,twins_pcpvt_base,64,5.207459
cuda,visformer_small,128,1.608651
cuda,vit_base_patch16_224,64,1.642466
cuda,volo_d1_224,64,2.489375
