dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2566,307.1612,33.0151,1.2096
cuda,AlbertForQuestionAnswering,4,1.2555,304.7542,31.0220,1.2434
cuda,AllenaiLongformerBase,4,1.7645,141.1625,98.9680,0.7788
cuda,BartForCausalLM,4,1.1659,106.1650,32.5316,0.9141
cuda,BartForConditionalGeneration,2,1.1263,134.0347,62.9048,0.9794
cuda,BertForMaskedLM,16,1.2061,111.8443,43.6500,0.9848
cuda,BertForQuestionAnswering,16,1.2764,87.2849,40.1814,1.0462
cuda,BlenderbotForCausalLM,4,1.0202,93.0959,55.5686,1.0010
cuda,BlenderbotSmallForCausalLM,64,1.0564,61.8459,23.6282,0.8426
cuda,BlenderbotSmallForConditionalGeneration,64,1.0985,110.6434,45.9825,0.9055
cuda,CamemBert,16,1.2051,112.9384,39.9950,0.9820
cuda,DebertaForMaskedLM,4,0.9718,62.2027,43.3856,1.0107
cuda,DebertaForQuestionAnswering,8,1.1764,70.0397,44.6893,1.1413
cuda,DebertaV2ForMaskedLM,1,0.7504,132.3917,61.0085,0.9879
cuda,DebertaV2ForQuestionAnswering,2,0.8303,128.6771,56.9475,0.9759
cuda,DistilBertForMaskedLM,128,1.0716,115.0237,25.8940,0.8955
cuda,DistilBertForQuestionAnswering,256,1.1540,125.4373,25.6166,1.0349
cuda,DistillGPT2,16,1.4246,84.6800,24.2586,0.9667
cuda,ElectraForCausalLM,32,1.4668,73.0607,52.9833,0.9090
cuda,ElectraForQuestionAnswering,64,1.4345,87.9393,44.8278,1.0554
cuda,GPT2ForSequenceClassification,4,1.6564,62.4104,32.0545,1.1472
cuda,GoogleFnet,16,1.5529,65.7185,32.6909,1.1410
cuda,LayoutLMForMaskedLM,16,1.2143,113.1992,46.5649,0.9833
cuda,LayoutLMForSequenceClassification,16,1.2974,87.8202,47.4105,1.0464
cuda,M2M100ForConditionalGeneration,16,1.1186,105.0696,80.2275,0.9175
cuda,MBartForCausalLM,4,1.1615,106.3729,34.5423,0.9142
cuda,MBartForConditionalGeneration,2,1.1214,134.7825,65.3593,0.9794
cuda,MT5ForConditionalGeneration,16,1.5262,57.8522,85.8476,0.9118
cuda,MegatronBertForCausalLM,4,1.1820,87.4450,69.0638,1.0257
cuda,MegatronBertForQuestionAnswering,8,1.2158,142.8291,67.0736,1.0459
cuda,MobileBertForMaskedLM,64,1.3494,93.4813,90.8712,0.8793
cuda,MobileBertForQuestionAnswering,128,1.2551,115.4965,86.6328,0.5615
cuda,OPTForCausalLM,2,1.8293,92.7580,31.5922,1.0940
cuda,PLBartForCausalLM,8,1.2750,92.7474,22.1961,0.9244
cuda,PLBartForConditionalGeneration,4,1.2581,97.2936,39.8120,0.9919
cuda,PegasusForCausalLM,32,1.0334,83.3496,35.1180,0.8904
cuda,PegasusForConditionalGeneration,32,1.0504,164.7966,50.8143,0.9645
cuda,RobertaForCausalLM,16,1.2768,112.1454,41.2162,0.9847
cuda,RobertaForQuestionAnswering,16,1.2839,87.0966,37.3310,1.0462
cuda,Speech2Text2ForCausalLM,256,1.1709,55.2237,25.3237,0.8199
cuda,T5ForConditionalGeneration,4,1.2638,82.9947,52.9920,1.0871
cuda,T5Small,4,1.2603,83.1273,51.6281,1.0871
cuda,TrOCRForCausalLM,32,1.0636,158.2465,30.8817,0.8833
cuda,XGLMForCausalLM,8,1.2151,67.5786,83.4020,0.9132
cuda,XLNetLMHeadModel,8,1.5454,240.5295,76.5082,1.0732
cuda,YituTechConvBert,16,1.2303,127.1231,69.4731,0.9433
