dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.429247,21.973422,18.940453,10.612423,2.488636,14.443227,4.499092,1.794798,0.296946,10.436368,6.626145
cuda,Background_Matting,4,23.814193,21.109942,17.001708,9.830416,2.643301,14.835019,5.514915,2.628114,0.252868,7.990094
cuda,LearningToPaint,96,14.804539,13.538320,9.044741,6.163426,1.003706,8.565930,1.300647,0.664466,0.085173,3.459661
cuda,Super_SloMo,6,23.390006,21.280778,17.378001,10.936710,2.718053,14.780672,5.286904,2.270153,0.146311,6.653751
cuda,alexnet,128,8.037209,7.691962,3.760254,3.356487,0.193017,5.167358,0.774731,0.286397,0.016242,2.012086
cuda,attention_is_all_you_need_pytorch,256,26.634675,23.374630,20.147784,11.567700,2.516915,15.605586,4.255720,2.212391,0.382702,12.532963,6.949281
cuda,dcgan,32,9.055274,8.732162,4.011006,3.497623,0.194428,5.125635,0.344607,0.097451,0.013681,1.832855
cuda,demucs,4,17.942780,16.935168,12.208827,10.990874,0.521849,14.607157,1.210580,0.566316,0.045099,1.864726,4.165263
cuda,densenet121,4,57.687988,51.164799,46.838989,28.239567,8.106156,37.706331,14.097385,5.038366,0.736713,17.922607
cuda,dlrm,1024,5.017608,4.733286,1.677109,1.239776,0.156628,2.616456,0.468929,0.120383,0.014712,1.542033
cuda,drq,1,12.235038,11.719896,5.935045,5.471271,0.137645,8.264363,0.164914,0.088933,0.017079,2.941977
cuda,fastNLP_Bert,6,27.045679,23.423014,20.375469,13.076064,2.057104,18.336758,3.728706,1.736928,0.311437,5.457983,7.808928
cuda,functorch_dp_cifar10,64,12.333750,11.439116,7.568005,4.820847,1.364930,9.737786,2.117741,0.949128,0.070355,6.340988,0.648985
cuda,hf_Albert,8,24.015110,22.185798,18.039023,12.175438,1.819948,21.160640,2.813873,1.231894,0.157157,3.750776,10.908880
cuda,hf_Bart,4,29.819499,25.211836,22.018580,12.275206,3.004643,18.711063,4.797694,2.139058,0.442832,2.660859,9.605212
cuda,hf_Bert,4,27.342673,22.752211,19.150457,12.043858,2.278003,18.438922,3.730618,1.611662,0.305238,6.810681,8.803797
cuda,hf_Bert_large,4,45.903994,35.719722,32.029969,17.629721,4.156626,26.793025,7.665180,3.150052,0.807327,10.425485,13.576613
cuda,hf_BigBird,2,73.797213,62.570691,59.184199,31.153183,8.863059,51.375280,20.901318,9.550422,0.597449,9.530401,29.843073
cuda,hf_DistilBert,8,15.948138,14.153841,10.801892,6.989626,1.046971,11.553078,1.963479,0.887979,0.135186,4.767050,5.676533
cuda,hf_GPT2,4,24.758038,21.619672,17.509670,10.823928,1.964677,14.454731,3.818484,1.582474,0.263349,2.390459,5.707001
cuda,hf_GPT2_large,4,56.154732,44.453816,40.867961,21.465047,6.471878,29.253020,11.875556,4.545465,1.304173,1.652185,14.590182
cuda,hf_Longformer,2,77.066041,67.267880,63.878382,42.900413,6.158476,55.217071,16.204551,5.455266,0.462343,4.683652,18.869415
cuda,hf_Reformer,4,22.283735,19.758327,16.535338,14.330733,0.815697,18.931223,1.688161,0.711802,0.066027,3.571564,5.471254
cuda,hf_T5,8,33.548419,29.162234,25.952769,17.288471,2.427960,23.985538,4.392039,1.774379,0.286590,7.686462,9.284813
cuda,hf_T5_large,2,97.196520,77.859650,74.313077,40.022695,9.901340,53.972324,17.260897,6.525814,1.765763,34.532315,24.465434
cuda,lennard_jones,1000,5.533977,5.258564,2.284857,2.016710,0.039836,2.992621,0.215513,0.045159,0.007794,1.021129
cuda,mnasnet1_0,32,25.722081,23.285667,19.271491,12.273200,2.624823,16.761115,4.391858,1.812970,0.236044,7.244129,2.617103
cuda,mobilenet_v2,96,26.446759,23.709950,19.709532,12.269958,2.788752,15.636974,4.282437,1.919207,0.277109,6.288357
cuda,mobilenet_v3_large,32,27.174813,24.275816,20.258395,12.664816,2.939005,19.343570,4.291379,1.926007,0.279385,9.757597,30.219148
cuda,nvidia_deeprecommender,256,5.972603,5.634839,2.620162,2.060185,0.113865,4.976307,0.108469,0.064859,0.011011,3.037937,0.388747
cuda,phlippe_densenet,128,28.072276,25.560868,21.558735,14.166624,2.661610,19.128292,4.884884,2.253508,0.267577,7.961725
cuda,phlippe_resnet,128,12.739234,11.717975,7.808333,5.054471,1.092029,6.824524,1.119724,0.640770,0.081648,2.913714
cuda,pytorch_CycleGAN_and_pix2pix,1,11.989110,11.102337,7.164158,4.197920,1.031489,7.155545,2.126250,0.799710,0.070629,4.040655
cuda,pytorch_stargan,16,15.959387,15.013999,10.436911,7.289101,0.921615,11.655036,1.284802,0.485549,0.066907,34.063663,5.341936
cuda,pytorch_struct,200,8.602584,8.091743,5.007899,4.277965,0.159783,7.291197,0.222154,0.134412,0.024828,10.161082,3.188039
cuda,pytorch_unet,1,15.594087,14.356314,10.423321,6.900565,1.206113,9.553109,2.600605,1.031770,0.094245,3.919425
cuda,resnet152,32,54.684283,45.734540,41.439336,19.576952,8.304826,23.784410,10.735148,4.176126,1.088542,12.904956,2.443796
cuda,resnet18,16,13.853494,12.821687,8.812939,5.956063,1.052303,9.650199,1.908895,0.790298,0.083370,4.799472,2.535516
cuda,resnet50,32,23.597836,21.084392,17.051877,9.455086,2.769702,13.346827,3.715786,1.657406,0.239910,6.794295,2.525325
cuda,resnext50_32x4d,8,22.889397,20.369852,16.194727,8.881336,2.358500,13.019633,3.775068,1.713782,0.223366,6.632627,2.575384
cuda,shufflenet_v2_x1_0,128,25.698541,22.968588,18.949684,10.984949,2.762502,15.108913,4.712905,2.890796,0.327656,7.036885
cuda,soft_actor_critic,256,9.005365,8.688523,4.217226,3.978469,0.062029,6.098913,0.067633,0.042647,0.007367,2.188309
cuda,speech_transformer,32,30.493875,25.657215,22.590976,13.145288,2.603029,19.046251,5.112154,2.226681,0.356506,8.667936
cuda,squeezenet1_1,32,9.761740,9.018000,5.133636,4.080140,0.457736,7.013023,1.460308,0.643969,0.047657,3.411883
cuda,timm_efficientdet,1,109.276008,91.224464,86.854427,57.112483,14.176347,107.512460,18.546689,6.635417,1.365970,38.765809,65.148886
cuda,timm_efficientnet,32,29.991602,25.681331,21.525366,13.016431,3.310493,19.427802,4.808114,2.125070,0.330669,9.879629,35.437317
cuda,timm_nfnet,128,28.050971,23.029893,18.872110,9.528404,3.774494,15.860597,5.654393,2.232558,0.311072,10.286786
cuda,timm_regnet,32,30.389635,25.260393,21.068740,11.275737,4.152564,16.573960,4.825884,2.044698,0.384795,9.635175,20.031472
cuda,timm_resnest,32,20.453409,19.030084,14.935115,11.296560,1.347938,17.538346,3.717515,1.444116,0.112918,42.403986,7.656775
cuda,timm_vision_transformer,8,21.068429,18.702775,14.649950,9.579556,1.820795,15.374499,2.683508,1.414904,0.212702,17.982059,7.711925
cuda,timm_vision_transformer_large,8,48.072029,38.021899,33.794632,16.775226,5.087158,25.460476,9.765003,4.331484,1.178778,12.780933,14.443358
cuda,timm_vovnet,32,21.136958,18.555398,14.421952,8.974272,1.965982,14.392786,4.266149,1.729241,0.173270,7.484351,2.647337
cuda,tts_angular,64,5.890067,5.591643,2.319614,2.128157,0.064371,3.022121,0.063424,0.035432,0.004536,0.962384
cuda,vgg16,64,8.593962,8.079642,4.209103,3.573884,0.269783,5.739856,0.994956,0.372420,0.028411,2.449714
cuda,yolov3,16,36.049782,32.014282,27.951431,17.461067,4.150940,22.671887,7.153897,2.898496,0.426538,4.252037,9.861207
