dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.874015,0.000570
cuda,AlbertForQuestionAnswering,4,1.799680,0.000513
cuda,AllenaiLongformerBase,4,10.074122,0.008700
cuda,BartForCausalLM,4,3.764350,0.001929
cuda,BartForConditionalGeneration,2,10.808832,0.004761
cuda,BertForMaskedLM,16,4.551428,0.002122
cuda,BertForQuestionAnswering,16,4.579997,0.001925
cuda,BlenderbotForCausalLM,4,8.141174,0.003675
cuda,BlenderbotSmallForCausalLM,64,2.597860,0.001368
cuda,BlenderbotSmallForConditionalGeneration,64,6.534361,0.003223
cuda,CamemBert,16,4.819485,0.002040
cuda,DebertaForMaskedLM,4,5.285162,0.004611
cuda,DebertaForQuestionAnswering,8,5.363806,0.004564
cuda,DebertaV2ForMaskedLM,1,11.750145,0.009289
cuda,DebertaV2ForQuestionAnswering,2,11.808300,0.009400
cuda,DistilBertForMaskedLM,128,1.867949,0.001019
cuda,DistilBertForQuestionAnswering,256,1.765316,0.000996
cuda,DistillGPT2,16,1.628807,0.000781
cuda,ElectraForCausalLM,32,4.707292,0.001993
cuda,ElectraForQuestionAnswering,64,4.613829,0.001986
cuda,GPT2ForSequenceClassification,4,3.267854,0.001495
cuda,GoogleFnet,16,2.162925,0.001909
cuda,LayoutLMForMaskedLM,16,4.580720,0.002126
cuda,LayoutLMForSequenceClassification,16,4.652766,0.002055
cuda,M2M100ForConditionalGeneration,16,10.677241,0.004816
cuda,MBartForCausalLM,4,3.759022,0.001897
cuda,MBartForConditionalGeneration,2,11.174074,0.005464
cuda,MT5ForConditionalGeneration,16,6.140708,0.002336
cuda,MegatronBertForCausalLM,4,10.079747,0.003704
cuda,MegatronBertForQuestionAnswering,8,10.051962,0.003799
cuda,MobileBertForMaskedLM,64,11.259873,0.000570
cuda,MobileBertForQuestionAnswering,128,11.547531,0.000630
cuda,OPTForCausalLM,2,3.810220,0.001966
cuda,PLBartForCausalLM,8,1.935023,0.001032
cuda,PLBartForConditionalGeneration,4,4.820191,0.002418
cuda,PegasusForCausalLM,32,3.798444,0.001993
cuda,PegasusForConditionalGeneration,32,3.741701,0.000563
cuda,RobertaForCausalLM,16,4.745176,0.001956
cuda,RobertaForQuestionAnswering,16,4.807480,0.002070
cuda,Speech2Text2ForCausalLM,256,1.950868,0.001116
cuda,T5ForConditionalGeneration,4,4.373218,0.001665
cuda,T5Small,4,4.410432,0.001734
cuda,TrOCRForCausalLM,32,3.803238,0.001876
cuda,XGLMForCausalLM,8,7.809879,0.003752
cuda,XLNetLMHeadModel,8,9.637184,0.004707
cuda,YituTechConvBert,16,6.917732,0.003005
