dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.989212,22.528735,19.465148,10.922564,2.535171,14.693234,4.459510,1.795189,0.297234,10.481364,6.612015
cuda,Background_Matting,4,23.970759,21.280581,17.169701,10.018252,2.712217,15.019671,5.652478,2.663656,0.251150,8.066297
cuda,LearningToPaint,96,14.956612,13.667491,9.145020,6.185860,1.022732,8.427885,1.321524,0.671072,0.085860,3.318866
cuda,Super_SloMo,6,23.512623,21.392700,17.485843,10.982846,2.694749,14.689628,5.271100,2.250093,0.146677,6.493220
cuda,alexnet,128,8.920239,8.574633,4.149974,3.748585,0.191629,6.023882,0.776686,0.283369,0.015985,2.475212
cuda,attention_is_all_you_need_pytorch,256,26.453955,23.234589,20.097556,11.667502,2.512140,15.685505,4.231542,2.181368,0.386625,12.491699,6.926659
cuda,dcgan,32,7.908395,7.592701,3.657940,3.142900,0.191403,4.596337,0.343540,0.096628,0.013791,1.655137
cuda,demucs,4,16.505586,15.508714,11.238862,10.016849,0.524120,13.468977,1.206958,0.573015,0.045170,1.881618,4.005853
cuda,densenet121,4,58.212854,51.655525,47.447799,28.635745,7.446674,37.793468,14.271413,5.103055,0.725294,17.794334
cuda,dlrm,1024,5.013983,4.730991,1.677045,1.242306,0.155628,2.694906,0.472648,0.119627,0.015078,1.616892
cuda,drq,1,10.856985,10.349069,5.210079,4.748799,0.140188,7.183414,0.160707,0.086708,0.017062,2.585903
cuda,fastNLP_Bert,6,26.765802,23.138195,20.071865,12.823369,2.048828,18.041423,3.694654,1.735809,0.309978,5.350187,7.769762
cuda,functorch_dp_cifar10,64,12.449697,11.549311,7.618022,4.849226,1.373707,9.938652,2.113305,0.962184,0.070949,6.522132,0.706563
cuda,hf_Albert,8,23.301093,21.518560,17.556686,11.769809,1.832114,20.427012,2.808010,1.235179,0.157013,4.056172,10.595728
cuda,hf_Bart,4,29.386980,24.817589,21.607119,11.930766,3.007656,18.488286,4.768915,2.125398,0.438625,2.836501,9.732265
cuda,hf_Bert,4,26.494134,21.853951,18.671999,11.529141,2.006454,17.806025,4.081428,1.637361,0.310248,6.682178,8.413227
cuda,hf_Bert_large,4,45.638235,35.530818,31.887930,17.640246,4.082310,27.257316,7.641320,3.129727,0.800717,10.413112,13.949802
cuda,hf_BigBird,2,73.825464,63.090368,59.268704,31.626916,8.265306,53.974951,21.815545,10.148702,0.590417,9.894809,31.081272
cuda,hf_DistilBert,8,15.479475,13.707393,10.529499,6.765948,1.035141,10.895224,1.976542,0.879586,0.133177,4.775863,5.232841
cuda,hf_GPT2,4,24.242504,21.146831,17.393181,10.715303,1.963189,14.327990,3.792715,1.570900,0.263723,2.207613,5.689769
cuda,hf_GPT2_large,4,55.991770,44.388708,40.880166,21.536262,6.399391,29.071968,11.791155,4.543701,1.295904,1.621083,14.273459
cuda,hf_Longformer,2,77.327486,67.576320,64.163448,43.339180,5.821043,55.820368,16.447077,5.688028,0.467013,4.450213,18.696928
cuda,hf_Reformer,4,22.816563,20.323779,17.145281,14.989325,0.810231,19.540842,1.689020,0.698710,0.066281,3.653355,5.416913
cuda,hf_T5,8,34.063602,29.718284,26.510409,18.005313,2.379992,24.572098,4.346725,1.747244,0.282219,7.681484,9.109708
cuda,hf_T5_large,2,100.482103,81.045999,76.939485,42.103482,10.369854,56.139440,16.032720,6.522320,1.746662,34.649431,25.004209
cuda,lennard_jones,1000,5.550369,5.274101,2.289873,2.021708,0.039255,3.026578,0.211548,0.045209,0.007846,1.049432
cuda,mnasnet1_0,32,26.689337,24.286149,19.733653,12.857655,2.576428,17.530618,4.373259,1.777938,0.238320,7.377889,2.361527
cuda,mobilenet_v2,96,26.861392,24.065326,20.066619,12.522434,2.889281,15.977720,4.352131,1.973147,0.271053,6.480959
cuda,mobilenet_v3_large,32,26.985249,24.310938,20.290129,12.720006,2.932335,19.177385,4.301789,1.913844,0.269589,9.525887,29.739467
cuda,nvidia_deeprecommender,256,7.188952,6.846841,3.036101,2.475023,0.115405,5.879097,0.108473,0.066314,0.011137,3.528748,0.389117
cuda,phlippe_densenet,128,27.880001,25.372286,21.423470,14.130916,2.627985,19.153760,4.807393,2.228628,0.263905,7.986260
cuda,phlippe_resnet,128,12.666024,11.640525,7.719549,4.968013,1.084131,6.771582,1.112011,0.635504,0.082390,2.938748
cuda,pytorch_CycleGAN_and_pix2pix,1,12.085075,11.203082,7.287439,4.368387,1.028476,7.357885,2.123626,0.800386,0.070258,4.068618
cuda,pytorch_stargan,16,14.677788,13.725184,9.771531,6.616703,0.934561,10.595975,1.438208,0.488417,0.067292,35.825564,4.968059
cuda,pytorch_struct,200,8.556471,8.042393,4.967044,4.234638,0.161680,7.282998,0.221560,0.135463,0.025295,9.788577,3.225142
cuda,pytorch_unet,1,15.413144,14.210404,10.274707,6.841694,1.176371,9.508664,2.576404,1.035691,0.094501,3.903350
cuda,resnet152,32,54.545375,45.622848,41.379079,19.633357,8.356349,23.926851,10.773848,4.200117,1.077674,13.039464,2.549060
cuda,resnet18,16,14.525950,13.504355,8.940744,6.084265,1.045422,10.273863,1.916839,0.787750,0.084372,5.286753,2.331842
cuda,resnet50,32,23.714800,21.181145,17.062635,9.438793,2.775315,13.277643,3.744417,1.667521,0.245103,6.748423,2.591790
cuda,resnext50_32x4d,8,23.006272,20.497950,16.521150,9.206324,2.347484,13.601641,3.751973,1.710984,0.224349,6.876421,2.462708
