dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,49.562589,43.980991,40.119095,24.997854,6.170837,36.557255,10.665114,6.241786,0.660889,102.413487,18.174006
cuda,beit_base_patch16_224,64,31.839344,27.807231,23.699345,15.977852,7.035462,21.123226,4.444163,2.500637,0.323021,3.235863,12.400357
cuda,botnet26t_256,128,31.515417,28.876449,25.571807,19.772406,4.424661,28.371061,6.745258,2.723046,0.170664,54.576322,13.192711
cuda,cait_m36_384,4,84.065142,67.564058,64.157588,35.132637,24.891526,45.785377,18.962572,9.554132,2.503357,22.580678,36.911775
cuda,coat_lite_mini,128,35.522819,32.441806,29.328177,21.956537,7.957949,35.698539,8.697271,3.751143,0.274764,44.604582,21.895525
cuda,convit_base,64,31.940357,28.553237,25.381239,16.607268,8.609188,24.273200,6.155107,2.980112,0.343321,9.618195,16.504791
cuda,convmixer_768_32,32,22.111342,20.490268,17.257818,7.471751,3.387985,13.566914,3.741148,2.113894,0.331648,9.993997,2.928903
cuda,convnext_base,64,39.312313,32.504370,29.229667,18.665344,9.727384,28.376845,6.934898,3.732582,0.620829,31.296451,19.765674
cuda,crossvit_9_240,128,42.682407,36.784722,33.533086,21.075875,12.600884,33.716331,8.627073,4.349964,0.549037,33.938990,25.567364
cuda,cspdarknet53,64,36.958821,31.326377,28.077520,16.597024,4.838985,23.758848,5.405561,3.033383,0.380451,56.677498,12.335336
cuda,deit_base_distilled_patch16_224,64,28.629513,25.758060,22.046573,15.243950,6.529262,26.146769,4.687406,2.308428,0.282789,3.725898,17.923564
cuda,dla102,128,47.588915,41.501086,38.026060,21.384113,6.420640,29.388454,8.583809,4.481191,0.646249,42.623339,15.186687
cuda,dm_nfnet_f0,128,34.428223,28.726537,25.266286,14.494377,4.987401,23.981097,6.491523,2.869349,0.356825,29.937972,14.779903
cuda,dpn107,32,59.216888,50.188098,46.720533,27.053506,6.726214,37.943400,9.254212,5.069150,0.658505,30.721110,18.478828
cuda,eca_botnext26ts_256,128,33.085546,30.274906,26.979787,20.045836,4.586954,28.534509,6.867033,2.727568,0.189374,57.205953,13.271961
cuda,eca_halonext26ts,128,39.185905,36.230705,32.864477,25.945253,5.208733,39.068902,12.597106,4.595520,0.201928,61.082920,18.537361
cuda,ese_vovnet19b_dw,128,23.317526,21.126364,17.815995,13.553741,2.234088,20.532687,4.039018,1.812782,0.147977,52.330578,9.340447
cuda,fbnetc_100,128,36.998226,32.607595,29.043972,19.190141,4.239406,27.362969,5.693593,2.965962,0.356961,99.334571,12.704932
cuda,fbnetv3_b,128,56.272460,48.245393,44.706919,25.623241,7.151095,36.277274,9.956878,5.031013,0.751778,108.595766,18.717914
cuda,gernet_l,128,29.760743,25.256677,22.052261,13.177043,3.348027,19.183842,4.089450,2.241674,0.285364,47.849594,9.611592
cuda,ghostnet_100,128,51.719853,44.594252,41.354087,26.166730,5.414105,41.512655,9.605320,4.793288,0.564496,180.451011,21.524520
cuda,gluon_inception_v3,128,48.698473,43.093467,39.801305,24.664981,6.438910,35.918023,10.736232,5.608458,0.663068,101.561529,18.146879
cuda,gluon_xception65,32,54.205774,45.791446,42.442601,21.975381,7.251918,28.765357,9.528556,4.580908,0.837427,32.956896,15.115680
cuda,gmixer_24_224,128,39.481130,33.153420,29.838221,18.066795,8.930135,24.820387,7.163322,3.792443,0.512998,6.536047,15.999307
cuda,gmlp_s16_224,128,39.595880,33.601383,30.297906,18.839959,8.929976,27.053154,7.826979,3.931883,0.543502,12.697443,17.474372
cuda,hrnet_w18,128,109.824724,101.139163,96.916941,45.322757,18.805931,66.035553,28.118076,12.458348,5.091071,84.625933,41.612874
cuda,inception_v3,128,48.367714,42.822831,39.530673,24.563550,6.404619,35.714843,10.724410,5.635134,0.670244,103.501004,18.008283
