,Compiler,torchbench,huggingface,timm_models
eager,eager,"95%, 56/59","100%, 45/45","100%, 61/61"
aot_eager,aot_eager,"92%, 54/59","100%, 45/45","93%, 57/61"
inductor,inductor,"85%, 50/59","89%, 40/45","97%, 59/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"83%, 49/59","96%, 43/45","97%, 59/61"
