,Compiler,torchbench,huggingface,timm_models
eager,eager,4.77,7.21,5.65
aot_eager,aot_eager,11.04,17.58,14.85
inductor,inductor,70.63,74.14,119.21
inductor_no_cudagraphs,inductor_no_cudagraphs,68.52,70.38,119.82
