dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,17.924460,15.016751,7.104946,2.460039,9.992607,4.668974,1.769197,0.293679,10.455270,5.674401
cuda,Background_Matting,4,16.600922,14.374643,6.931728,2.873511,10.103076,5.413633,2.621333,0.251834,6.391776
cuda,LearningToPaint,96,6.690812,5.836054,2.863894,1.012371,3.666151,1.504533,0.643086,0.085445,1.859849
cuda,Super_SloMo,6,16.830914,14.693854,8.079390,3.047817,10.518556,5.563753,2.296875,0.143825,5.576091
cuda,alexnet,128,2.023566,1.645032,1.272032,0.187192,2.195248,0.768519,0.277668,0.017528,1.117994
cuda,attention_is_all_you_need_pytorch,256,19.781242,17.098506,8.765033,2.699172,11.883304,4.903833,2.270358,0.351892,12.345183,5.947263
cuda,dcgan,32,1.790598,1.611175,1.089951,0.191615,1.384942,0.204054,0.093335,0.014065,0.494975
cuda,demucs,4,1.747774,1.062693,0.853933,0.128958,0.718593,0.163532,0.084560,0.017217
cuda,densenet121,4,44.821948,38.896841,19.276622,7.202656,24.027508,13.777037,5.288918,0.743225,12.238774
cuda,dlrm,1024,1.142878,0.969799,0.544995,0.154243,1.262735,0.348888,0.115591,0.014868,0.879270
cuda,drq,1,1.912824,1.613897,1.192154,0.133717,1.649322,0.161658,0.085817,0.016944,0.599525
cuda,fastNLP_Bert,6,18.164336,15.131945,8.008880,2.439489,10.967245,4.209874,1.766447,0.289180,5.352750,5.510640
cuda,functorch_dp_cifar10,64,6.147213,5.489231,2.852347,1.223250,5.472549,2.459678,0.757899,0.068512,3.889236,0.640227
cuda,hf_Albert,8,11.319809,9.756016,4.017021,1.677447,7.259979,3.365665,1.215442,0.153542,3.802028,4.999724
cuda,hf_Bart,4,23.697548,19.969658,10.554485,3.055710,14.764484,5.469265,2.533962,0.424684,3.614748,7.405558
cuda,hf_Bert,4,15.981869,12.961195,5.894897,2.115794,8.879929,3.852911,1.650548,0.284289,2.014833,5.207552
cuda,hf_Bert_large,4,31.396540,25.100696,11.066030,4.666178,15.935066,8.453784,3.195770,0.723762,1.636809,9.743063
cuda,hf_BigBird,2,63.215131,52.366401,23.549175,8.753145,37.983898,21.363265,9.506184,0.575140,10.482462,23.919341
cuda,hf_DistilBert,8,9.329820,7.932292,4.311954,1.099711,6.099673,2.115216,0.882310,0.129352,5.067932,2.944643
cuda,hf_GPT2,4,16.975902,14.004616,7.549057,2.460677,9.479441,3.457587,1.563869,0.255147,2.204045,4.483127
cuda,hf_GPT2_large,4,46.992397,38.157442,17.840663,7.188571,23.681043,12.076048,4.607224,1.250517,1.607882,13.313208
cuda,hf_Reformer,4,11.509410,9.130324,7.229051,0.818213,7.786233,1.349096,0.683720,0.062937,3.589035,1.612807
cuda,hf_T5,8,20.243774,16.873228,7.960860,2.446834,11.105151,4.459821,1.749109,0.333818,5.838764,5.722086
cuda,hf_T5_large,2,79.230720,63.798412,28.550835,9.924191,39.920011,21.203120,6.666137,2.792941,23.994675,22.375118
cuda,lennard_jones,1000,1.103062,0.956048,0.697727,0.039982,1.006850,0.089658,0.044166,0.007762,0.354218
cuda,mnasnet1_0,32,16.675896,14.644149,7.313500,2.650828,8.914449,4.125052,1.735584,0.241012,4.361192,2.508698
cuda,mobilenet_v2,96,18.485869,16.406933,8.409223,2.884612,9.164866,4.617322,1.883572,0.272813,3.953279
cuda,mobilenet_v3_large,32,18.963299,16.442027,7.882776,2.984391,9.974094,4.696560,1.908348,0.273841,5.198350,31.548176
cuda,nvidia_deeprecommender,256,1.392197,1.203881,0.814067,0.124403,1.632882,0.117750,0.064959,0.010967,0.950258,0.378836
cuda,phlippe_densenet,128,18.299021,16.128470,8.376960,3.161862,10.125227,4.888146,2.200151,0.265004,5.025813
cuda,phlippe_resnet,128,6.445668,5.470682,2.703490,1.068827,3.124924,1.106288,0.613117,0.081230,1.531943
cuda,pytorch_CycleGAN_and_pix2pix,1,6.367910,5.625523,2.621984,1.040673,4.603554,2.258048,0.778642,0.078744,3.065832
cuda,pytorch_stargan,16,6.995825,6.241395,3.084660,1.056463,4.025430,1.333243,0.618283,0.066043,37.043190,2.048126
cuda,pytorch_struct,200,2.537774,2.195010,1.511279,0.162005,2.493752,0.226290,0.132702,0.023659,17.288253,1.156335
cuda,pytorch_unet,1,8.260921,7.270869,3.847182,1.454782,5.001974,2.288725,1.073045,0.094060,2.938473
cuda,resnet152,32,46.189726,39.613370,16.550062,7.861568,18.068912,10.698176,4.001901,1.072789,10.165530,2.523891
cuda,resnet18,16,7.056480,6.236686,3.430852,1.174818,4.527334,1.899671,0.759520,0.082348,2.314302,2.435931
cuda,resnet50,32,16.284522,14.166097,6.631150,2.761781,7.937357,3.932808,1.608971,0.243038,4.178872,2.457692
cuda,resnext50_32x4d,8,15.485438,13.396446,5.895784,2.507333,7.326625,3.423522,1.611313,0.220506,4.048034,2.780101
cuda,shufflenet_v2_x1_0,128,18.627747,15.985050,7.576132,2.972735,9.415475,4.703099,2.510610,0.330161,4.936830
cuda,soft_actor_critic,256,1.631578,1.445137,1.208687,0.061204,1.674509,0.067329,0.042039,0.007541,0.532174
cuda,speech_transformer,32,21.576710,17.850176,8.707495,3.108278,12.852904,5.338073,2.229312,0.345704,7.392068
cuda,squeezenet1_1,32,3.147165,2.612056,1.769822,0.569064,3.289660,1.334169,0.634051,0.049153,2.105936
cuda,timm_efficientdet,1,72.909217,57.805776,25.165238,14.096126,40.587402,19.082542,6.606056,1.556708,44.836406,29.977105
cuda,timm_efficientnet,32,20.548388,17.158621,8.540042,3.356315,11.018064,5.200836,2.440630,0.337130,5.970022,39.666185
cuda,timm_nfnet,128,19.969104,15.798422,6.700042,3.809084,10.430949,5.685905,2.176670,0.324709,7.906945
cuda,timm_regnet,32,22.554860,17.981199,7.821663,3.719852,9.563097,4.620496,2.201516,0.393328,5.619055,20.920291
cuda,timm_resnest,32,10.669391,9.516933,5.897739,1.378316,8.658248,3.770026,1.451425,0.115823,43.441567,4.347507
cuda,timm_vision_transformer,8,11.707157,9.534614,4.660051,1.567042,7.712551,3.291260,1.431710,0.213810,19.174544,4.699119
cuda,timm_vision_transformer_large,8,36.490453,29.107307,12.677394,5.733835,18.479605,10.223541,4.268624,1.161154,13.025543,12.092018
cuda,timm_vovnet,32,13.693099,11.450268,5.952923,2.114735,8.447415,4.228475,1.677438,0.171983,4.692975,2.715811
cuda,tts_angular,64,1.123540,0.918131,0.753769,0.067181,0.999554,0.061186,0.034343,0.004422,0.316421
cuda,vgg16,64,2.325044,1.986321,1.403932,0.271180,2.455986,0.993498,0.370101,0.029817,1.334341
cuda,yolov3,16,25.687414,22.312788,11.251332,4.444332,14.130156,6.829094,2.787943,0.415843,4.327066,7.487988
