dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,14.238865,12.714484,6.056946,2.295633,8.112725,3.219448,1.327664,0.265979,8.161017,4.454470
cuda,Background_Matting,4,14.579383,13.615871,6.978512,2.704522,10.004975,5.063618,2.510731,0.263067,5.822531
cuda,LearningToPaint,96,6.307704,5.903223,3.225865,0.992543,4.043935,1.490225,0.583784,0.089373,1.848768
cuda,Super_SloMo,6,14.964214,13.740212,7.485602,2.923109,9.926103,5.091120,2.042525,0.118059,5.442431
cuda,alexnet,128,1.832815,1.754796,1.463947,0.196011,2.782693,0.707208,0.369525,0.012945,1.519854
cuda,attention_is_all_you_need_pytorch,256,37.270949,35.949487,28.802294,2.271321,31.005894,3.431597,1.513316,0.304241,9.032461,4.586832
cuda,dcgan,32,1.922638,1.831752,1.377358,0.178239,1.940609,0.174385,0.076325,0.011861,0.753264
cuda,demucs,4,0.235732
cuda,densenet121,4,37.730856,35.424537,18.074769,7.199589,23.175338,13.014244,4.202096,0.828326,12.553656
cuda,dlrm,1024,1.606695,1.432195,1.015358,0.157099,1.943506,0.340133,0.112335,0.014481,1.092437
cuda,drq,1,2.269310,2.087963,1.692636,0.120854,2.686048,0.113628,0.058155,0.013042,1.121483
cuda,fastNLP_Bert,6,15.744987,14.154848,8.106424,1.790154,11.544990,3.253883,1.341629,0.248725,4.240183,5.321747
cuda,functorch_dp_cifar10,64,5.455224,5.227158,2.907827,1.089903,5.532696,2.207829,0.618756,0.060999,3.754341,0.645525
cuda,hf_Albert,8,10.300472,8.947126,3.350950,1.743340,6.582670,2.982955,1.036133,0.140314,5.051328,2.677951
cuda,hf_Bart,4,19.177948,17.357124,9.039293,2.639536,13.093095,4.225694,1.737344,0.364768,3.394909,6.816179
cuda,hf_Bert,4,13.339130,11.779281,5.796654,1.783977,8.394079,2.595561,1.229580,0.247534,4.465494,0.372301
cuda,hf_Bert_large,4,26.748609,23.574141,11.723401,4.127290,16.015837,5.555683,2.392480,0.626011,8.589679,0.384952
cuda,hf_DistilBert,8,6.744395,6.094040,3.006914,0.946059,5.036435,1.386626,0.666998,0.114258,3.023929,2.111548
cuda,hf_GPT2,4,11.822948,10.180464,4.507036,2.027918,6.529984,2.471710,1.196277,0.216278,4.396604,1.858669
cuda,hf_GPT2_large,4,34.406007,29.165863,12.271149,6.198738,16.962474,9.129652,3.498291,1.033485,11.127350,1.283744
cuda,hf_Longformer,2,54.115227,47.406297,29.192666,7.877221,34.005054,15.827368,4.516628,0.412224,0.717142,13.002694
cuda,hf_Reformer,4,11.322105,9.576040,7.957443,0.707830,8.827962,1.305448,0.554599,0.048270,3.639360,1.613241
cuda,hf_T5,8,17.131505,14.682861,7.031276,2.050820,11.744160,3.901464,1.398137,0.284321,5.077295,7.102032
cuda,hf_T5_large,2,62.878695,51.454677,21.237006,9.378851,34.235749,18.322449,5.175504,2.308226,22.875021,22.837150
cuda,lennard_jones,1000,1.229940,1.168887,0.936965,0.058715,1.466536,0.042976,0.030074,0.005736,0.592735
cuda,mnasnet1_0,32,14.684102,13.819310,7.443563,2.605986,8.761588,3.934176,1.573763,0.266056,4.014974,2.487661
cuda,mobilenet_v2,96,15.889302,14.973442,8.052542,2.747786,8.760925,4.100718,1.699092,0.309561,3.730772
cuda,mobilenet_v3_large,32,15.328126,14.386682,7.338548,2.832403,9.300930,4.029715,1.663525,0.292427,4.893218,31.342188
cuda,nvidia_deeprecommender,256,1.513088,1.409451,1.079849,0.103542,2.135691,0.090464,0.045627,0.008406,1.165271,0.394469
cuda,phlippe_densenet,128,15.459453,14.516430,7.907469,2.927351,9.740705,4.331825,1.967303,0.292577,4.854651
cuda,phlippe_resnet,128,6.012505,5.622792,3.099083,1.097345,3.878993,1.043090,0.769493,0.087464,1.913417
cuda,pytorch_CycleGAN_and_pix2pix,1,5.502609,5.139318,2.491489,1.033282,4.488875,1.838462,0.642581,0.066924,3.069604
cuda,pytorch_stargan,16,6.223444,5.838371,3.065459,0.994986,4.247072,1.240403,0.386330,0.056321,37.734755,2.216820
cuda,pytorch_struct,200,1.890041,1.725759,1.142668,0.139013,2.389795,0.161797,0.094864,0.018702,1.396300,14.583847
cuda,pytorch_unet,1,7.360245,6.894958,3.735656,1.160587,5.270823,2.267025,0.844438,0.091646,2.739810
cuda,resnet152,32,38.225605,35.545132,15.326934,7.393261,16.766594,9.529272,3.312303,1.253160,9.711702,2.625113
cuda,resnet18,16,6.671517,6.284204,3.795953,1.309918,4.648190,1.657398,0.700021,0.085086,2.199277,2.643967
cuda,resnet50,32,14.196871,13.260198,6.592598,2.620116,7.598611,3.430653,1.389884,0.261755,3.889297,2.585370
cuda,resnext50_32x4d,8,13.315626,12.385826,5.747175,2.218327,7.201631,3.178607,1.353471,0.226668,3.934888,2.728464
cuda,shufflenet_v2_x1_0,128,16.438728,15.375803,7.990403,2.652575,10.074788,4.867714,2.550305,0.385778,4.841161
cuda,soft_actor_critic,256,1.837114,1.705481,1.479020,0.058999,2.389508,0.052367,0.031363,0.006135,0.973942
cuda,speech_transformer,32,17.724828,15.901587,8.151649,2.211084,12.187045,4.049143,2.001611,0.273658,6.366404
cuda,squeezenet1_1,32,2.865647,2.695347,2.035155,0.426408,3.630158,1.177726,0.538962,0.035163,2.032856
cuda,timm_efficientdet,1,60.704301,50.680283,23.725218,12.370912,33.680966,17.362180,7.360314,1.717900,44.405766,22.734116
cuda,timm_efficientnet,32,17.272385,15.397071,7.608720,3.213969,10.014832,4.560163,1.881875,0.343906,5.737303,38.507912
cuda,timm_nfnet,128,16.343448,14.163478,5.515799,3.325976,11.353265,5.145524,1.767764,0.293714,9.290938,0.707005
cuda,timm_regnet,32,18.466167,16.066697,7.084784,3.343359,8.982402,4.370034,1.583537,0.385431,5.378733,20.367311
cuda,timm_resnest,32,9.724476,9.166716,5.960819,1.313662,8.594249,3.393958,1.301686,0.110344,43.046288,4.138232
cuda,timm_vision_transformer,8,9.080966,8.266789,4.022443,1.371831,7.219918,2.637210,1.113083,0.176012,17.466512,4.634506
cuda,timm_vision_transformer_large,8,26.573328,23.874198,9.333664,4.809927,15.779334,8.121712,3.303496,0.986572,11.705346,11.908312
cuda,timm_vovnet,32,12.406996,10.978326,6.077197,2.135733,8.424332,4.064489,1.534994,0.187447,4.554696,2.738019
cuda,tts_angular,64,1.124054,1.023914,0.913634,0.046823,1.410339,0.027760,0.014838,0.001660,0.545545
cuda,vgg16,64,2.076992,1.966351,1.515051,0.272852,2.859006,0.871410,0.307154,0.021524,1.625108
cuda,yolov3,16,22.144103,20.428299,10.718172,3.570033,13.440599,6.458780,3.185588,0.472890,6.657931
