dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0001,385.7492,1.6836,1.0000
cuda,AlbertForQuestionAnswering,4,1.0002,383.4526,1.7157,0.9980
cuda,AllenaiLongformerBase,4,0.9958,249.6526,9.3541,0.8613
cuda,BartForCausalLM,4,0.9986,124.0245,3.2913,0.9673
cuda,BartForConditionalGeneration,2,0.9921,150.0881,7.0037,1.0000
cuda,BertForMaskedLM,16,0.9920,135.4567,4.2070,1.0000
cuda,BertForQuestionAnswering,16,0.9902,111.9025,4.1558,0.9978
cuda,BlenderbotForCausalLM,4,0.9898,94.7621,6.0016,0.9923
cuda,BlenderbotSmallForCausalLM,64,0.9955,65.0876,2.5148,0.9735
cuda,BlenderbotSmallForConditionalGeneration,64,0.9937,120.1471,4.8583,1.0000
cuda,CamemBert,16,0.9918,137.0160,4.3953,1.0000
cuda,DebertaForMaskedLM,4,0.8705,75.2880,5.8582,0.9751
cuda,DebertaForQuestionAnswering,8,0.9470,87.1672,5.8267,0.9614
cuda,DebertaV2ForMaskedLM,1,0.8209,108.3658,10.6799,0.9877
cuda,DebertaV2ForQuestionAnswering,2,0.8544,132.9214,11.0461,0.9762
cuda,DistilBertForMaskedLM,128,0.9967,122.1867,1.5517,1.0000
cuda,DistilBertForQuestionAnswering,256,0.9971,144.6294,1.5350,1.0000
cuda,DistillGPT2,16,0.9942,120.9561,1.7745,1.0000
cuda,ElectraForCausalLM,32,0.9893,107.3417,4.4739,0.9989
cuda,ElectraForQuestionAnswering,64,0.9926,126.4182,4.3690,0.9977
cuda,GPT2ForSequenceClassification,4,0.9901,104.5081,3.1890,1.0000
cuda,GoogleFnet,16,0.9986,101.8615,2.2402,0.9979
cuda,LayoutLMForMaskedLM,16,0.9948,137.8192,4.1353,0.9984
cuda,LayoutLMForSequenceClassification,16,0.9937,114.2632,4.0971,0.9979
cuda,M2M100ForConditionalGeneration,16,1.0349,118.6625,7.1596,0.9873
cuda,MBartForCausalLM,4,0.9975,122.0140,3.5144,0.9674
cuda,MBartForConditionalGeneration,2,0.9926,150.0781,7.2815,1.0000
cuda,MT5ForConditionalGeneration,16,0.9908,96.6204,6.3744,0.9915
cuda,MegatronBertForCausalLM,4,0.9806,103.3992,8.4551,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.9878,174.4514,8.3716,0.9990
cuda,MobileBertForMaskedLM,64,0.9481,143.5272,18.2506,0.9983
cuda,MobileBertForQuestionAnswering,128,0.9545,161.4234,18.2439,0.9968
cuda,OPTForCausalLM,2,0.9987,170.5796,3.2811,0.9813
cuda,PLBartForCausalLM,8,0.9979,118.6803,2.1282,0.9807
cuda,PLBartForConditionalGeneration,4,0.9962,122.3848,5.3857,0.9802
cuda,PegasusForCausalLM,32,0.9977,85.6843,3.1615,0.9558
cuda,PegasusForConditionalGeneration,32,0.9942,173.4373,4.1670,0.9979
cuda,RobertaForCausalLM,16,0.9923,144.0041,4.4257,1.0000
cuda,RobertaForQuestionAnswering,16,0.9901,112.6322,4.4076,0.9978
cuda,Speech2Text2ForCausalLM,256,0.9973,63.2279,1.8497,0.9561
cuda,T5ForConditionalGeneration,4,0.9909,105.6051,4.5673,0.9811
cuda,T5Small,4,0.9914,105.7645,4.5710,0.9811
cuda,TrOCRForCausalLM,32,0.9992,166.9154,3.4096,0.9547
cuda,XGLMForCausalLM,8,0.9752,88.1170,5.9076,0.9817
cuda,XLNetLMHeadModel,8,0.9996,374.4772,8.0726,1.0000
cuda,YituTechConvBert,16,0.9913,156.7117,6.0793,0.9983
