dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0007,1.0443,1.0000
cuda,AlbertForQuestionAnswering,4,1.0002,1.2817,1.0000
cuda,AllenaiLongformerBase,1,0.9339,6.1661,0.9982
cuda,BartForCausalLM,4,1.0007,1.1571,1.0000
cuda,BartForConditionalGeneration,2,1.0009,3.0585,1.0000
cuda,BertForMaskedLM,64,0.9999,1.4448,1.0000
cuda,BertForQuestionAnswering,128,1.0000,1.4983,1.0000
cuda,BigBird,1,0.9883,7.5308,0.9979
cuda,BlenderbotSmallForCausalLM,64,1.0019,0.7711,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,1.0007,1.8808,1.0000
cuda,CamemBert,1,1.0496,1.5437,0.9980
cuda,DebertaForMaskedLM,4,0.9124,4.8471,1.0000
cuda,DebertaForQuestionAnswering,8,0.9964,4.7792,0.9816
cuda,DistilBertForMaskedLM,64,1.0002,0.6168,1.0000
cuda,DistilBertForQuestionAnswering,64,0.9997,0.6277,1.0000
cuda,DistillGPT2,1,1.0354,0.7913,0.9984
cuda,ElectraForCausalLM,32,1.0005,1.5474,0.9983
cuda,ElectraForQuestionAnswering,64,1.0009,1.5004,1.0000
cuda,GPT2ForSequenceClassification,4,1.0000,1.4915,0.9343
cuda,GoogleFnet,1,0.9836,0.9509,0.9979
cuda,LayoutLMForMaskedLM,16,0.9999,1.8608,1.0000
cuda,LayoutLMForSequenceClassification,16,1.0002,1.9576,1.0000
cuda,M2M100ForConditionalGeneration,8,1.0381,2.9979,0.9866
cuda,MBartForCausalLM,32,1.0016,1.1579,0.9999
cuda,MBartForConditionalGeneration,16,1.0120,3.0151,1.0000
cuda,MT5ForConditionalGeneration,8,1.0283,3.7285,1.0037
cuda,MegatronBertForCausalLM,16,1.0317,3.2955,0.9995
cuda,MegatronBertForQuestionAnswering,16,1.0416,3.1445,1.0000
cuda,MobileBertForMaskedLM,32,1.0235,8.1686,0.9998
cuda,MobileBertForQuestionAnswering,64,1.0215,8.4347,1.0000
cuda,OPTForCausalLM,32,1.0035,1.2608,0.9982
cuda,PLBartForCausalLM,32,1.0055,0.6442,0.9999
cuda,PLBartForConditionalGeneration,16,1.0140,1.6125,0.9998
cuda,PegasusForCausalLM,32,0.9997,1.1675,0.9594
cuda,PegasusForConditionalGeneration,16,1.0102,2.8373,0.9985
cuda,RobertaForCausalLM,64,1.0004,1.5411,0.9986
cuda,RobertaForQuestionAnswering,128,1.0004,1.4937,1.0000
cuda,Speech2Text2ForCausalLM,128,0.9989,0.7109,0.9552
cuda,T5ForConditionalGeneration,4,0.9997,2.3868,1.0000
cuda,T5Small,1,1.0273,2.3623,1.0000
cuda,TrOCRForCausalLM,32,1.0018,1.0965,0.9999
cuda,XGLMForCausalLM,8,1.0115,2.4818,0.9848
cuda,YituTechConvBert,1,1.0277,2.2506,0.9863
