dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.075046,6.430438,2.030150,8.288039,3.383600,1.214019,0.254562,8.262248,3.984284
cuda,Background_Matting,4,1.403017,4.619110,1.707004,7.717164,3.884720,1.719076,0.175997,4.869109
cuda,LearningToPaint,96,0.623984,2.528562,0.781648,3.274810,0.924460,0.445941,0.066616,1.558860
cuda,Super_SloMo,6,1.394531,6.524140,2.069851,7.433441,3.466461,1.325584,0.086033,3.034593
cuda,alexnet,128,0.097617,1.529629,0.168801,2.236284,0.362461,0.159938,0.011028,0.880220
cuda,attention_is_all_you_need_pytorch,256,1.722848,21.038096,1.957953,23.269886,3.040023,1.967013,0.283919,12.109664,4.505112
cuda,dcgan,32,0.115895,1.254499,0.152231,1.826357,0.136085,0.063241,0.010343,0.730141
cuda,demucs,4,0.228366
cuda,densenet121,4,3.437052,13.796934,5.247170,19.862110,11.564967,3.620780,0.563003,11.515861
cuda,dlrm,2048,0.372962,1.064893,0.147250,2.039670,0.336846,0.105496,0.013534,1.129230
cuda,drq,1,0.194808,1.782119,0.111722,2.782209,0.095870,0.049151,0.011627,1.118615
cuda,fastNLP_Bert,6,2.074434,8.090130,1.772967,11.361588,2.693542,1.568589,0.234761,4.274748,5.136717
cuda,functorch_dp_cifar10,64,0.435991,2.859677,1.387913,5.351642,1.774832,0.563901,0.058528,3.918102,3.282348
cuda,hf_Albert,8,1.602870,2.911001,1.777707,5.948174,2.365305,0.967060,0.133228,4.892097,3.150365
cuda,hf_Bart,4,2.290109,9.125736,2.691773,12.613400,4.060439,1.583833,0.329196,2.884506,6.298665
cuda,hf_Bert,4,2.057599,6.209850,2.347369,8.093045,2.568753,1.166520,0.231951,4.318258,0.379405
cuda,hf_BigBird,2,10.291914,5.247229,1.463361,9.341892,2.183862,0.917080,0.179542,5.652712,0.346240
cuda,hf_DistilBert,8,0.830469,3.079131,1.241868,4.741492,1.386656,0.629218,0.104032,2.950222,1.840206
cuda,hf_GPT2,4,1.960006,4.216832,1.553854,6.549596,2.531341,1.105535,0.205213,3.961797,1.916700
cuda,hf_GPT2_large,4,7.151721,10.180549,4.288352,16.025033,8.481616,3.189352,0.969284,10.866657,1.272472
cuda,hf_Reformer,4,2.244472,7.343132,0.637094,8.177905,1.042679,0.505808,0.048075,3.481201,1.513556
cuda,hf_T5,8,3.041921,6.470143,1.806293,10.876656,3.584509,1.197050,0.264908,5.084121,6.319249
cuda,hf_T5_large,2,16.691355,20.300738,7.897821,30.600701,15.838041,4.550472,2.139049,22.610551,18.621541
cuda,lennard_jones,1000,0.066672,0.944571,0.054353,1.480638,0.042509,0.027976,0.005380,0.593753
cuda,mnasnet1_0,32,1.303674,5.316859,2.232992,7.016687,2.644623,1.246348,0.181604,4.005768,2.683202
cuda,mobilenet_v2,96,1.388571,6.243948,2.002279,7.664151,3.535256,1.376120,0.210373,3.679637
cuda,mobilenet_v2_quantized_qat,96,2.333866,8.809538,3.778156,12.358765,5.727127,2.321238,0.502899,7.473600
