dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2467,16.4078,0.8420
cuda,AlbertForQuestionAnswering,4,1.2563,16.0650,0.8646
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.0991,19.0784,0.7149
cuda,BartForConditionalGeneration,2,1.0954,42.1796,0.7734
cuda,BertForMaskedLM,64,1.0576,19.8694,0.6385
cuda,BertForQuestionAnswering,128,1.1128,19.3224,0.6329
cuda,BigBird,1,1.0909,38.3284,0.8210
cuda,BlenderbotSmallForCausalLM,64,1.0099,15.0954,0.7147
cuda,BlenderbotSmallForConditionalGeneration,64,1.0629,29.0649,0.6977
cuda,CamemBert,1,2.3743,18.0867,0.7487
cuda,DebertaForMaskedLM,4,1.0870,93.7265,0.3860
cuda,DebertaForQuestionAnswering,8,1.0475,90.8885,0.2902
cuda,DistilBertForMaskedLM,64,1.0516,11.5146,0.6531
cuda,DistilBertForQuestionAnswering,64,1.1713,10.9990,0.6981
cuda,DistillGPT2,1,2.1600,12.9831,0.8057
cuda,ElectraForCausalLM,32,1.4118,25.6255,0.7929
cuda,ElectraForQuestionAnswering,64,1.4251,19.3585,0.7054
cuda,GPT2ForSequenceClassification,4,1.7962,16.2409,1.0595
cuda,GoogleFnet,1,1.9892,21.7553,0.7698
cuda,LayoutLMForMaskedLM,16,1.2102,20.6033,0.6950
cuda,LayoutLMForSequenceClassification,16,1.3070,27.0433,0.7189
cuda,M2M100ForConditionalGeneration,8,1.6009,56.3851,0.8055
cuda,MBartForCausalLM,32,0.9988,20.8173,0.6836
cuda,MBartForConditionalGeneration,16,1.0895,41.0491,0.7209
cuda,MT5ForConditionalGeneration,8,2.3320,31.7799,0.7630
cuda,MegatronBertForCausalLM,16,1.1369,32.7008,0.7161
cuda,MegatronBertForQuestionAnswering,16,1.1424,31.8934,0.7528
cuda,MobileBertForMaskedLM,32,2.0445,48.6315,0.5256
cuda,MobileBertForQuestionAnswering,64,1.4135,47.9846,0.4536
cuda,OPTForCausalLM,32,1.1895,16.8910,0.6763
cuda,PLBartForCausalLM,32,1.0270,13.3668,0.7381
cuda,PLBartForConditionalGeneration,16,1.2128,25.8098,0.7238
cuda,PegasusForCausalLM,32,0.9908,21.3784,0.7774
cuda,PegasusForConditionalGeneration,16,1.0816,42.3267,0.8436
cuda,RobertaForCausalLM,64,1.1498,18.9220,0.6375
cuda,RobertaForQuestionAnswering,128,1.1125,18.1796,0.6329
cuda,Speech2Text2ForCausalLM,128,1.1206,13.9155,0.6775
cuda,T5ForConditionalGeneration,4,1.4503,28.9521,0.8215
cuda,T5Small,1,1.2479,28.0045,0.8453
cuda,TrOCRForCausalLM,32,1.0034,19.2529,0.6827
cuda,XGLMForCausalLM,8,1.1772,67.3309,0.8157
cuda,YituTechConvBert,1,3.2350,39.6210,0.7898
