dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,35.882035,32.008490,27.940071,16.838217,4.752443,26.106584,8.823878,5.143858,0.580283,93.586136,14.368739
cuda,beit_base_patch16_224,64,20.906230,18.349730,14.348036,9.355968,1.487363,15.589075,3.354392,1.751560,0.245437,2.887807,7.864014
cuda,botnet26t_256,128,22.498422,20.273448,17.444613,13.042919,2.244802,19.377805,6.009799,2.386948,0.130363,54.040948,8.712979
cuda,cait_m36_384,4,45.901903,37.637041,34.408154,15.959511,5.015328,32.348222,12.566287,7.303897,1.946219,20.032647,22.680151
cuda,coat_lite_mini,128,24.957323,22.275296,18.132967,13.193935,2.086673,25.601582,6.939784,2.699822,0.216701,39.285016,14.638190
cuda,convit_base,64,22.401434,19.708056,15.850100,10.084706,2.101310,18.206481,4.417156,2.129045,0.256478,8.335766,10.390091
cuda,convmixer_768_32,32,20.038568,18.560748,14.642241,6.891072,2.984712,12.352405,2.573502,1.763838,0.264541,8.672791,3.051246
cuda,convnext_base,64,23.124497,18.615762,15.386754,8.905869,2.939647,18.388622,4.743846,2.404003,0.450228,7.600213,12.625797
cuda,crossvit_9_240,128,25.257123,21.362226,18.603442,10.349190,2.535906,21.803269,6.087557,3.037923,0.380411,33.698346,14.490439
cuda,cspdarknet53,64,27.391423,23.088732,19.121195,10.887925,3.080097,17.583934,4.518188,2.414891,0.323426,54.319922,10.021766
cuda,deit_base_distilled_patch16_224,64,19.187022,16.938173,12.880846,8.516834,1.464552,15.359877,2.752361,1.527705,0.189878,3.712273,8.433658
cuda,dla102,128,33.867623,29.623045,26.217685,13.718077,5.036214,20.954993,7.128827,3.529462,0.531761,38.673754,12.640733
cuda,dm_nfnet_f0,128,24.767261,19.771072,16.484700,8.295068,3.465015,16.137582,4.705522,2.127887,0.265906,28.240284,11.807288
cuda,dpn107,32,42.526082,35.498101,31.498601,16.415276,4.960849,25.165477,7.244091,4.079749,0.537487,28.701957,14.424202
cuda,eca_botnext26ts_256,128,26.140593,23.724906,19.746579,14.735110,2.769912,21.263541,5.968194,2.449301,0.152335,60.829342,9.452850
cuda,ese_vovnet19b_dw,128,16.244628,14.436500,11.145278,8.087036,1.342345,13.950824,3.314004,1.480470,0.109970,49.954844,7.301691
cuda,fbnetc_100,128,26.314387,22.719262,18.990476,11.358822,3.064480,17.193749,4.007374,2.771243,0.280033,91.427681,9.118778
cuda,fbnetv3_b,128,39.415475,33.143856,29.215683,16.175743,5.659759,24.293091,7.168900,3.764421,0.622668,101.122592,14.152313
cuda,gernet_l,128,23.138586,19.390898,15.430702,8.912351,2.325188,14.296906,3.128409,1.725313,0.219773,44.505237,7.901299
cuda,ghostnet_100,128,36.922854,31.633204,27.577569,16.703739,4.846510,27.646754,7.168022,3.855893,0.461220,175.247415,16.112726
cuda,gluon_inception_v3,128,35.143437,30.874919,27.734829,16.489689,4.447214,26.001752,8.682903,5.112922,0.563505,99.683801,14.284008
cuda,gluon_xception65,32,37.524185,31.872464,28.748894,13.486346,4.939749,19.795472,6.671128,3.294582,0.693521,29.516257,11.691875
cuda,gmixer_24_224,128,23.853111,19.910950,16.741886,9.339412,2.004798,17.811590,5.304285,2.615064,0.389498,6.279619,10.680831
cuda,gmlp_s16_224,128,24.884729,21.241152,17.748701,9.970133,2.545122,19.493057,5.055181,2.710325,0.383590,12.847086,12.284297
cuda,hrnet_w18,128,92.668005,84.640230,81.342275,38.768640,16.525928,54.661424,25.295456,11.295559,4.966916,90.032234,33.602212
cuda,inception_v3,128,35.338699,31.218639,28.008415,16.619463,4.433728,26.017100,8.881424,4.800863,0.565464,100.203136,14.159521
cuda,jx_nest_base,32,33.801596,28.904766,25.789945,15.682085,3.289098,28.282258,9.152207,4.057608,0.550341,19.325403,16.180769
cuda,lcnet_050,128,17.925366,16.151409,12.879457,8.731503,1.730213,13.742870,2.828022,1.597617,0.121916,67.697967,7.020332
cuda,mixer_b16_224,128,14.532370,12.819177,10.262377,6.686068,1.137752,11.906297,2.156424,1.075575,0.136533,5.299808,6.458239
cuda,mixnet_l,128,32.811897,26.381436,23.668650,13.771698,3.913163,21.650449,5.918933,3.455108,0.484050,101.540566,12.084677
cuda,mnasnet_100,128,21.554172,18.774239,15.951295,10.093110,2.480755,15.262935,3.643452,1.910450,0.201790,82.159004,7.824293
cuda,mobilenetv2_100,128,22.585315,19.494663,16.696913,10.482511,2.331279,15.933483,3.792634,1.905701,0.214619,95.070826,8.202739
cuda,mobilenetv3_large_100,128,23.136430,20.285079,17.465339,11.287024,2.771762,18.336608,4.151859,2.175226,0.234306,109.983100,10.001563
cuda,mobilevit_s,64,35.801789,32.111383,29.360684,21.969370,4.005942,35.736763,12.822735,6.158711,0.337021,128.871562,18.000855
cuda,nfnet_l0,128,22.129930,18.062116,15.176568,7.842164,2.567412,15.856122,4.583863,2.036584,0.257662,37.294616,11.049834
cuda,pit_b_224,64,18.405059,16.138489,13.326094,8.472258,1.501815,15.206074,3.731873,1.786116,0.215565,11.497472,8.376757
cuda,pnasnet5large,16,62.798745,55.726358,52.938600,26.051563,10.549037,39.548117,17.736677,8.829508,1.782697,47.683550,24.831110
cuda,poolformer_m36,64,35.389584,30.291377,27.499721,15.737610,5.616536,29.035307,14.080426,5.958127,0.561950,26.032459,19.255524
cuda,regnety_002,128,21.388346,18.034696,15.289227,9.427589,2.244193,14.967750,3.637429,1.799397,0.227736,68.616720,7.956763
cuda,repvgg_a2,128,21.419500,17.848185,15.102890,8.569147,2.388777,13.097263,3.215798,1.526157,0.201807,27.771044,7.108025
cuda,res2net101_26w_4s,64,54.309571,46.742914,43.951032,21.833273,8.296719,31.552572,13.534696,6.566373,1.478086,58.787400,18.646819
cuda,res2net50_14w_8s,128,48.770257,42.180616,39.455988,19.251991,6.539369,30.232113,12.495599,6.153383,1.197185,38.286708,18.622205
cuda,res2next50,128,29.714276,26.435652,23.581182,12.944545,3.896450,19.859416,6.708806,3.561509,0.470682,34.933049,11.479829
cuda,resmlp_12_224,128,13.093714,11.381210,8.716556,6.057705,0.847278,21.041833,1.980329,1.194388,0.122161,7.298087,15.905932
cuda,resnest101e,64,47.791681,39.912314,37.112213,17.640785,6.802678,28.784619,11.016611,5.537748,1.088812,75.339501,18.503247
cuda,rexnet_100,128,29.921789,25.960571,23.207210,14.916921,3.246417,25.653741,5.806628,2.927582,0.309949,238.336256,14.498106
cuda,sebotnet33ts_256,64,28.376983,25.201138,22.445951,16.121134,3.327102,23.352047,7.974115,3.176509,0.206885,72.107566,10.748739
cuda,selecsls42b,128,18.440035,16.875564,14.192055,9.391295,1.929024,15.981885,4.190336,1.979935,0.159362,60.994738,8.660801
cuda,spnasnet_100,128,25.031549,21.603024,18.699001,11.569365,2.968774,17.352974,4.275214,2.493721,0.266109,92.579445,8.966889
cuda,swin_base_patch4_window7_224,64,38.557902,32.805924,30.035894,18.224489,4.042718,34.466371,12.403624,5.901422,0.618300,37.031392,20.619969
cuda,swsl_resnext101_32x16d,32,29.532425,25.674976,22.793357,10.563397,4.076834,15.722078,5.350440,2.633840,0.449484,9.817894,9.939070
cuda,tf_efficientnet_b0,128,25.461596,21.754019,18.868553,11.751279,3.048651,19.393767,5.008720,2.424588,0.283005,104.691639,10.906623
cuda,tf_mixnet_l,128,33.478116,26.852373,24.100617,14.220345,3.905117,22.843700,6.238592,3.667190,0.489864,99.820747,12.819192
