dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.689250,20.619081,17.388436,10.147990,2.306385,15.393075,4.073730,1.817690,0.253518,10.124002,24.544602,17.852555
cuda,Background_Matting,4,19.087344,17.040524,14.118552,8.098404,2.287803,14.461372,4.997046,2.748148,0.212123,12.997497,29.565120,21.821731
cuda,LearningToPaint,96,13.122775,12.232952,8.030263,5.568994,0.901927,9.434347,1.098537,0.666834,0.068107,12.518355,23.846940,17.356597
cuda,Super_SloMo,6,19.670288,17.574433,14.966453,9.198060,2.596902,13.467014,4.990278,2.416139,0.125560,6.998046,8.303378
cuda,alexnet,128,6.053928,5.745437,2.332284,2.018679,0.169052,5.733571,0.716289,0.412395,0.012536,4.602381,8.495089,4.449569
cuda,attention_is_all_you_need_pytorch,256,23.751658,20.934085,17.515695,9.941798,2.108760,16.424163,4.363406,1.986111,0.342326,14.680800,31.452159,23.475772
cuda,dcgan,32,4.942778,4.656706,2.119932,1.690710,0.176951,2.740262,0.304555,0.102947,0.010898,0.115467,1.355627
cuda,demucs,4,12.110449,11.284973,8.129811,7.396767,0.415753,11.933291,0.907966,0.533662,0.032793,5.560332,8.626939,10.538527
cuda,densenet121,4,47.512111,42.770984,38.499845,22.407386,6.524893,33.678729,12.847538,5.399369,0.684574,28.944138,56.985578,47.239514
cuda,dlrm,1024,4.522615,4.217487,1.823568,1.397491,0.161143,2.781307,0.465387,0.134334,0.014911,0.123698,1.680817
cuda,drq,1,6.976946,6.511792,2.924256,2.564194,0.110664,4.164293,0.115639,0.071231,0.012815,0.265068,1.987689
cuda,fastNLP_Bert,6,25.674464,22.442743,18.795666,12.644497,1.829165,18.295947,3.666422,1.778142,0.273613,0.500876,6.628278,8.154961
cuda,functorch_dp_cifar10,64,10.526182,9.795422,7.233218,4.697308,1.180374,9.935798,1.962524,0.845380,0.055070,24.449377,33.469958,30.937293
cuda,hf_Albert,8,18.186892,16.228426,12.529927,7.084121,1.625483,12.187198,2.987450,1.452230,0.150218,0.002506,8.449090,6.868324
cuda,hf_Bart,4,28.933036,22.847625,19.962372,12.139438,2.309884,19.200579,3.550689,2.212028,0.272739,4.337898,3.729157,13.930682
cuda,hf_Bert,4,18.931449,15.657733,13.191815,7.111689,1.754489,11.754442,3.069932,1.826574,0.273370,0.002368,3.514361,6.564428
cuda,hf_Bert_large,4,32.159795,25.390706,22.846092,11.010177,3.635406,17.908054,6.344586,3.036184,0.753099,0.002607,3.123783,10.863474
cuda,hf_BigBird,2,65.444374,55.436357,52.067227,27.908776,8.502954,46.845448,19.437323,9.479934,0.567408,14.593378,7.906610,42.693079
cuda,hf_DistilBert,8,14.882802,13.330919,9.578125,6.392431,0.928646,10.445328,1.561333,0.875934,0.112334,2.148764,5.415720,7.215424
cuda,hf_GPT2,4,19.804204,16.685989,14.124057,8.498447,1.826916,11.686729,3.280844,1.604555,0.235552,0.306666,7.646872,5.473484
cuda,hf_Longformer,2,73.046099,64.444120,61.321922,40.851374,8.227999,55.157443,20.678052,7.391007,0.440834,17.333051,6.196143,40.580852
cuda,hf_Reformer,4,24.066390,20.681731,18.098600,16.178131,0.718781,19.735884,1.244950,0.716405,0.066223,0.472495,5.524297,4.856542
cuda,hf_T5,8,25.251667,21.036644,17.228561,9.393021,2.107870,15.247830,3.660958,2.007304,0.286644,2.317329,6.687336,10.498430
cuda,hf_T5_large,2,86.199606,65.803615,62.240683,30.747689,7.937966,46.584464,19.230741,6.123863,2.468192,3.802485,26.077328,28.442014
cuda,lennard_jones,1000,3.752720,3.497827,1.220226,1.017534,0.028570,1.795228,0.067983,0.037574,0.006055,0.103304,0.914937
cuda,mnasnet1_0,32,21.736891,19.846502,15.704718,9.810028,2.189478,14.746707,3.332431,1.783617,0.195211,39.476392,75.548162,46.959191
cuda,mobilenet_v2,96,23.117995,21.225085,17.114586,10.902514,2.341323,15.907106,3.743143,1.923119,0.220267,41.989391,91.909580,49.706567
cuda,mobilenet_v3_large,32,22.845523,20.800542,16.713382,10.308880,2.442235,17.036786,3.752587,2.169785,0.223717,60.066870,94.386667,69.422095
cuda,nvidia_deeprecommender,256,4.837057,4.514466,1.725723,1.383146,0.106116,4.274531,0.082328,0.058840,0.008774,0.616851,3.623546,0.489784
cuda,phlippe_densenet,128,22.512985,20.499328,17.927444,11.712764,2.313960,17.793550,4.200284,2.210796,0.213451,57.819818,129.121040,66.397171
cuda,phlippe_resnet,128,9.650897,8.821437,6.311638,4.017749,0.827592,6.551950,0.895677,0.618973,0.062429,7.112020,15.050626,10.538713
cuda,pytorch_CycleGAN_and_pix2pix,1,10.128322,9.364677,6.786295,4.184121,0.909278,7.373845,1.770670,0.910454,0.060921,4.735133,14.160184,8.898247
cuda,pytorch_stargan,16,12.419981,11.621620,7.852083,5.118938,0.862484,8.688712,1.140311,0.498292,0.055868,12.325235,26.236608,16.835477
cuda,pytorch_struct,200,6.245407,5.800129,3.463756,2.897346,0.129538,6.164992,0.163383,0.117081,0.019395,0.002495,12.537223,3.416710
cuda,pytorch_unet,1,12.084912,11.049622,8.538033,5.637035,1.015608,9.425030,2.111841,1.031971,0.077937,14.228530,30.967944,19.111769
cuda,resnet152,32,42.008250,36.560271,33.033352,14.701707,6.129156,20.860504,8.565378,4.093929,0.909429,15.768384,32.377492,28.594252
cuda,resnet18,16,12.689776,11.835527,8.014515,5.751518,0.931162,9.352129,1.528408,0.791731,0.065547,10.675173,23.875757,15.398659
cuda,resnet50,32,19.703974,17.773649,14.062063,8.077199,2.240412,12.194007,3.113219,1.645015,0.199713,14.489957,31.268036,21.197685
cuda,resnext50_32x4d,8,19.469578,17.525610,13.669762,7.640325,2.047580,12.303628,2.676123,1.891267,0.183527,11.268521,20.583941,18.339417
cuda,shufflenet_v2_x1_0,128,21.022295,18.911010,15.550932,8.865380,2.383492,14.191813,4.244508,2.539182,0.268536,19.671182,45.096116,27.583660
cuda,soft_actor_critic,256,4.768171,4.461697,2.021727,1.821200,0.054508,3.121196,0.050900,0.040087,0.006282,0.214165,1.575229
cuda,speech_transformer,32,28.844604,25.249955,21.710359,13.843608,2.348319,22.672245,5.061762,2.284599,0.310076,0.002947,25.118054,11.408831
cuda,squeezenet1_1,32,6.145915,5.531727,2.906294,2.104926,0.383972,5.669441,1.187076,0.604626,0.033760,10.010583,13.979326,9.866977
cuda,timm_efficientnet,32,23.248532,19.993948,17.250144,10.150375,2.677480,17.033944,4.436182,2.114313,0.269599,63.003361,100.770472,72.770763
cuda,timm_nfnet,128,22.263574,18.004759,15.149732,7.464302,3.370584,14.414744,4.608066,2.100978,0.264951,24.584539,30.160240,35.129523
cuda,timm_regnet,32,23.635023,18.996630,16.267449,8.334893,3.189870,13.202962,4.002697,1.988389,0.330973,25.513403,30.127506,33.811996
cuda,timm_resnest,32,14.621298,13.432694,10.730907,7.677176,1.217755,13.215357,3.034770,1.497611,0.095280,42.905530,69.376441,49.750050
cuda,timm_vision_transformer,32,15.569841,13.617053,10.862705,6.640858,1.249627,11.612214,2.527333,1.427643,0.184531,10.668028,15.563125,17.009548
cuda,timm_vovnet,32,17.621856,15.054244,12.292035,7.645500,1.760306,12.926042,3.596750,1.777701,0.141425,16.736712,31.529181,23.915036
cuda,tts_angular,64,3.893066,3.623415,1.231314,1.112508,0.046138,1.962798,0.028463,0.018386,0.001817,0.101113,1.000868
cuda,vgg16,64,5.570705,5.150997,2.542447,2.073263,0.224708,5.301443,0.905137,0.351710,0.020244,4.678751,8.145778,4.494736
cuda,yolov3,16,28.365251,25.179724,22.501129,13.562651,3.619617,20.117109,6.268657,2.933245,0.350845,33.116473,70.336493,43.557241
