dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.943702,0.000157
cuda,AlbertForQuestionAnswering,4,1.950549,0.000149
cuda,AllenaiLongformerBase,4,8.745314,0.004178
cuda,BartForCausalLM,4,3.634333,0.000497
cuda,BartForConditionalGeneration,2,7.323998,0.000361
cuda,BertForMaskedLM,16,3.447004,0.000124
cuda,BertForQuestionAnswering,16,3.385557,0.000133
cuda,BlenderbotForCausalLM,4,6.510104,0.000890
cuda,BlenderbotSmallForCausalLM,64,2.580545,0.000322
cuda,BlenderbotSmallForConditionalGeneration,64,5.015719,0.000246
cuda,CamemBert,16,3.453223,0.000168
cuda,DebertaForMaskedLM,4,5.684257,0.002289
cuda,DebertaForQuestionAnswering,8,5.632205,0.002237
cuda,DebertaV2ForMaskedLM,1,10.841975,0.004171
cuda,DebertaV2ForQuestionAnswering,2,11.206135,0.004078
cuda,DistilBertForMaskedLM,128,1.675475,0.000101
cuda,DistilBertForQuestionAnswering,256,1.655661,0.000093
cuda,DistillGPT2,16,1.820343,0.000140
cuda,ElectraForCausalLM,32,3.498519,0.000204
cuda,ElectraForQuestionAnswering,64,3.424680,0.000130
cuda,GPT2ForSequenceClassification,4,3.275459,0.000212
cuda,GoogleFnet,16,2.186672,0.000698
cuda,LayoutLMForMaskedLM,16,3.697571,0.000131
cuda,LayoutLMForSequenceClassification,16,3.654207,0.000135
cuda,M2M100ForConditionalGeneration,16,7.372278,0.000764
cuda,MBartForCausalLM,4,3.651571,0.000483
cuda,MBartForConditionalGeneration,2,7.435333,0.000373
cuda,MT5ForConditionalGeneration,16,6.219279,0.000336
cuda,MegatronBertForCausalLM,4,6.961506,0.000247
cuda,MegatronBertForQuestionAnswering,8,6.986181,0.000218
cuda,MobileBertForMaskedLM,64,13.963433,0.000584
cuda,MobileBertForQuestionAnswering,128,13.950782,0.000547
cuda,OPTForCausalLM,2,3.334835,0.000499
cuda,PLBartForCausalLM,8,2.187951,0.000271
cuda,PLBartForConditionalGeneration,4,5.404394,0.000445
cuda,PegasusForCausalLM,32,3.606200,0.000535
cuda,PegasusForConditionalGeneration,32,4.305781,0.000489
cuda,RobertaForCausalLM,16,3.558001,0.000138
cuda,RobertaForQuestionAnswering,16,3.545553,0.000141
cuda,Speech2Text2ForCausalLM,256,2.034671,0.000343
cuda,T5ForConditionalGeneration,4,4.360374,0.000252
cuda,T5Small,4,4.367074,0.000253
cuda,TrOCRForCausalLM,32,3.612582,0.000500
cuda,XGLMForCausalLM,8,6.031646,0.001033
cuda,XLNetLMHeadModel,8,7.161574,0.000335
cuda,YituTechConvBert,16,4.884078,0.000253
