dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,35.151853,31.375578,27.471412,16.562255,4.644493,25.386611,8.500095,5.023623,0.558728,43.090043,97.710872,56.889966
cuda,beit_base_patch16_224,64,18.099890,15.588793,12.867713,7.930957,1.464138,13.496025,3.286996,1.758013,0.236985,0.775711,2.877290,7.948102
cuda,botnet26t_256,128,24.391133,22.156988,18.871011,14.103262,2.279735,20.712856,5.823148,2.384843,0.132834,28.620854,56.880065,37.653460
cuda,cait_m36_384,4,47.123813,38.782412,35.506743,16.091023,5.014593,32.294791,12.494772,7.218782,1.904370,7.429916,19.384260,29.479655
cuda,coat_lite_mini,128,23.101925,20.825330,17.616584,12.722088,2.070557,25.018644,6.764821,2.665579,0.211658,13.516956,39.560213,28.025828
cuda,convit_base,64,21.074543,18.625859,15.326568,9.423818,1.861414,17.830353,4.750273,2.143058,0.257721,5.699824,8.107714,16.136848
cuda,convmixer_768_32,32,18.755710,17.282597,13.984974,6.293612,2.730925,10.869007,2.573775,1.771863,0.265893,3.666498,11.202688,3.010424
cuda,convnext_base,64,23.412159,18.922749,15.601959,8.918532,2.924300,17.918513,4.672718,2.372684,0.445525,5.579036,6.929802,17.706668
cuda,crossvit_9_240,128,25.844417,22.317743,19.138204,10.873390,2.522768,22.896374,6.138114,3.051991,0.391270,21.843720,33.133652,36.620052
cuda,cspdarknet53,64,26.648057,22.320736,19.200465,11.017206,3.089169,17.589016,4.236347,2.781087,0.334227,22.853880,52.464809,32.766879
cuda,deit_base_distilled_patch16_224,64,17.253602,15.257951,12.068992,7.796373,1.223454,14.260984,2.737581,1.531275,0.190225,2.790970,3.927152,10.603173
cuda,dla102,128,34.488657,30.149578,26.800573,13.644789,4.684489,20.609181,7.150432,3.563608,0.547473,17.718794,40.696893,29.748142
cuda,dm_nfnet_f0,128,23.857072,19.333295,16.256677,8.319649,3.451128,16.416569,4.630869,2.090760,0.263302,23.658646,28.219520,35.431232
cuda,dpn107,32,42.198056,35.192801,31.880518,16.170640,4.956462,24.869087,7.201782,4.052487,0.534814,14.806001,28.011918,29.185225
cuda,eca_botnext26ts_256,128,25.691446,23.212702,19.879487,14.619036,2.794192,20.818101,5.996597,2.456022,0.154957,32.798855,63.662621,41.951390
cuda,ese_vovnet19b_dw,128,17.143840,15.329465,11.325635,8.274260,1.345202,13.913267,3.117979,1.494778,0.110046,27.132865,49.425893,34.211349
cuda,fbnetc_100,128,27.121525,23.599130,19.380310,12.048140,3.081323,18.040513,4.020342,2.561027,0.283995,43.711045,94.309228,53.025393
cuda,fbnetv3_b,128,39.168121,33.175746,29.117375,16.057367,5.303917,25.021925,7.770164,3.770091,0.620353,50.263630,99.474038,64.921948
cuda,gernet_l,128,23.028703,19.324226,15.441700,8.940560,2.300643,13.926020,2.844648,1.712225,0.221368,22.353593,44.908909,29.834613
cuda,ghostnet_100,128,34.468639,29.222735,26.592336,15.737878,4.322395,25.993804,7.531340,3.859689,0.469040,104.637753,185.745055,119.533749
cuda,gluon_inception_v3,128,35.096888,31.150753,28.068483,16.725457,4.482261,26.202517,8.683617,5.136944,0.561571,39.711918,94.634536,54.008768
cuda,gluon_xception65,32,36.407760,31.492383,28.120014,13.107660,4.869822,19.147825,6.646109,3.240319,0.676699,14.993929,31.302997,26.346765
cuda,gmixer_24_224,128,22.303174,18.725809,16.039184,8.671671,1.963469,16.644750,5.218274,2.573307,0.386848,0.190154,6.243745,10.330463
cuda,gmlp_s16_224,128,25.102359,21.622116,17.775370,10.379203,2.230213,20.517444,5.246289,2.679395,0.382662,0.195996,12.716511,12.779131
cuda,hrnet_w18,128,93.716815,85.647880,81.465863,39.094571,16.951950,55.813554,24.271421,13.324026,4.953743,41.763334,85.580453,76.648074
cuda,inception_v3,128,33.927131,30.119722,27.317320,16.012756,4.447611,24.794405,8.891950,4.787000,0.560033,44.389085,100.180245,57.950036
cuda,jx_nest_base,32,31.549824,27.096830,24.402715,15.002188,3.201905,26.511278,8.840291,3.979545,0.554327,10.819973,18.998930,25.819110
cuda,lcnet_050,128,16.494467,14.802363,12.100209,8.177437,1.703524,12.587888,2.567097,1.593691,0.120774,39.642935,69.727483,46.033584
cuda,mixer_b16_224,128,14.793004,12.876007,10.245291,6.647311,1.148537,11.984401,1.975135,1.088358,0.136353,0.153990,5.287591,6.742114
cuda,mixnet_l,128,32.303409,26.178949,23.461958,13.557077,3.875109,21.473069,5.886466,3.421638,0.491628,65.753440,102.886857,77.835971
cuda,mnasnet_100,128,21.506095,18.734314,15.924240,10.039811,2.233692,15.281599,3.627030,1.893770,0.201497,38.574905,82.824203,46.225539
cuda,mobilenetv2_100,128,22.327165,19.500885,16.704643,10.470626,2.315433,15.636392,3.749194,1.897059,0.216940,42.722773,94.194712,50.391575
cuda,mobilenetv3_large_100,128,23.019409,20.150344,17.298163,11.032824,2.563385,18.051882,4.176647,2.179859,0.235787,64.239968,116.305211,74.006468
cuda,mobilevit_s,64,35.467241,31.792139,29.102464,21.680609,3.715067,35.149070,12.830124,6.174519,0.333624,55.151371,128.985931,72.561578
cuda,nfnet_l0,128,21.647170,17.930649,15.087642,7.702790,2.582063,15.393148,4.616383,2.048569,0.260198,29.108103,37.216870,39.588058
cuda,pit_b_224,64,18.250866,15.991901,13.193789,8.328293,1.504544,14.798120,3.715184,1.791757,0.218985,8.729518,11.917269,16.843801
cuda,pnasnet5large,16,62.579512,55.502174,52.749187,25.839125,9.893115,40.285478,17.715106,9.977250,1.805700,25.746645,47.499603,50.869983
cuda,poolformer_m36,64,35.639428,30.507565,27.749252,15.890389,5.558219,29.368070,14.109269,5.993637,0.565450,9.862450,27.819305,29.245047
cuda,regnety_002,128,20.994986,17.653127,14.936965,9.106050,2.252307,14.416944,3.361452,1.804902,0.230355,39.292807,68.602885,47.028930
cuda,repvgg_a2,128,21.273208,17.697406,15.012858,8.489776,2.392856,12.954617,3.227281,1.556147,0.203376,13.532039,25.866608,20.590483
cuda,res2net101_26w_4s,64,52.937719,46.321470,43.645400,21.621741,7.688812,31.267211,13.473740,6.579825,1.457542,28.990623,59.785876,46.963365
cuda,res2net50_14w_8s,128,48.130339,42.438813,39.728519,19.434999,6.616435,30.166750,12.568958,6.220950,1.207633,20.923537,38.415072,38.821807
cuda,res2next50,128,29.441217,26.185678,23.388725,12.644805,3.921838,19.544658,6.826276,3.582671,0.470222,16.837824,36.256523,27.977895
cuda,resmlp_12_224,128,12.855899,10.976021,8.362289,5.732174,0.836912,20.494414,1.769397,1.202203,0.124740,0.138874,7.301465,15.813386
cuda,resnest101e,64,47.209175,40.078967,37.327692,17.786827,6.291464,28.620502,11.029094,5.582891,1.120765,42.763657,75.834780,60.458158
cuda,rexnet_100,128,29.869791,25.891717,23.143358,14.841484,3.286603,25.170511,5.870325,2.946866,0.314682,136.925922,222.652062,150.796280
cuda,sebotnet33ts_256,64,28.265276,25.104356,22.403506,16.091352,3.329675,23.268465,7.783838,3.491182,0.213308,38.033786,73.128796,48.732787
cuda,selecsls42b,128,18.552305,16.989138,14.276881,9.397841,1.943662,15.489442,3.982391,1.984991,0.160969,27.376908,57.308691,35.555252
cuda,spnasnet_100,128,24.697877,21.248955,18.375822,11.245459,2.954673,16.875168,3.947564,2.474711,0.266976,44.736815,92.503775,53.540045
cuda,swin_base_patch4_window7_224,64,38.814748,33.002012,30.208336,18.279525,4.061109,34.048508,12.332734,5.485360,0.620391,19.767889,36.734166,39.935067
cuda,swsl_resnext101_32x16d,32,29.380239,25.538955,22.726373,10.543687,4.088964,15.837444,5.326550,2.632733,0.444821,6.916559,10.758093,16.658889
cuda,tf_efficientnet_b0,128,24.852046,21.431050,18.610066,11.541553,3.042232,19.028312,5.017091,2.405952,0.285929,61.143340,103.712888,71.887852
cuda,tf_mixnet_l,128,33.595480,26.930030,24.193320,14.217148,3.934014,22.594034,6.310238,3.704543,0.496982,64.909728,103.388479,77.518380
cuda,tinynet_a,128,27.648336,23.591792,20.855114,12.301805,3.280270,19.893089,5.749508,2.725897,0.357366,65.639746,111.436173,76.767086
cuda,tnt_s_patch16_224,128,28.522125,24.116469,21.412572,10.798631,3.253412,19.633233,6.372781,3.253608,0.625662,7.864610,12.704517,20.250286
cuda,twins_pcpvt_base,64,37.189826,31.036523,28.345365,14.996964,4.433648,28.154546,9.882445,5.103029,1.035402,35.367631,58.842454,53.343505
cuda,visformer_small,128,18.754399,16.861811,13.970319,9.095379,1.975610,14.047685,2.922046,1.421380,0.176248,16.553933,30.248968,23.634873
cuda,vit_base_patch16_224,64,16.197273,14.245602,11.445909,7.202438,1.213493,13.201741,2.390164,1.441408,0.184136,2.657168,3.775657,9.993339
cuda,volo_d1_224,64,26.171464,22.951077,20.080932,12.067914,3.134299,21.359511,6.720303,3.147471,0.406948,13.759908,22.360140,26.419516
cuda,xcit_large_24_p8_224,5,47.103872,39.495516,36.600081,18.048625,7.070182,33.785203,14.021908,7.201268,1.783172,0.363238,32.086733,24.109773
