dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.426707,20.095050,16.909049,10.005978,2.271435,15.408192,4.141093,1.833321,0.256142,24.701769,7.854849
cuda,Background_Matting,4,21.175864,19.133446,14.857679,8.825908,2.309683,15.865010,5.144639,2.757095,0.207988,27.589752,9.519685
cuda,LearningToPaint,96,13.229984,12.331575,8.061991,5.564655,0.911284,9.711911,1.380368,0.674451,0.068650,23.256531,5.128691
cuda,Super_SloMo,6,19.743274,17.623072,14.907126,9.090815,2.588079,13.678904,5.004418,2.430038,0.125742,7.304382,8.238537
cuda,alexnet,128,6.112091,5.800683,2.353323,2.040515,0.172456,5.799262,0.721738,0.410896,0.012370,3.940016,4.319610
cuda,attention_is_all_you_need_pytorch,256,24.013313,21.156043,17.700492,10.045994,2.145316,16.638765,4.469246,1.970254,0.337114,31.533264,8.944071
cuda,dcgan,32,5.173315,4.884593,2.282336,1.858283,0.177164,2.947094,0.304372,0.099942,0.011050,1.280285
cuda,demucs,4,12.694708,11.862031,8.473938,7.606895,0.415328,12.314131,1.022579,0.535244,0.032962,9.069390,5.147720
cuda,densenet121,4,47.951237,42.503930,38.394144,22.300481,6.939729,33.105857,12.590616,5.326588,0.670822,54.516845,18.223539
cuda,dlrm,1024,4.513650,4.206571,1.824030,1.398487,0.162261,2.796470,0.463453,0.132358,0.014851,1.572203
cuda,drq,1,7.796293,7.315404,3.224727,2.856236,0.117640,4.673413,0.118801,0.072391,0.013321,1.946206
cuda,fastNLP_Bert,6,25.645178,22.266358,18.632035,12.592416,1.972368,17.849268,3.327516,1.740532,0.275580,6.628740,7.603377
cuda,functorch_dp_cifar10,64,10.381234,9.645888,7.066176,4.546153,1.193569,9.740124,1.947656,0.842445,0.055068,35.524983,6.453840
cuda,hf_Albert,8,18.327437,16.361495,12.573641,7.130174,1.634633,12.030693,2.760982,1.432950,0.150192,9.029297,7.104031
cuda,hf_Bart,4,31.845772,25.261227,22.086142,12.997775,2.331874,20.406733,3.788867,2.209183,0.279674,3.757669,10.193213
cuda,hf_Bert,4,18.683478,15.442191,13.013818,6.996390,1.760970,11.727046,3.303415,1.559417,0.271207,3.511173,6.650669
cuda,hf_Bert_large,4,32.175189,25.008699,22.496901,10.664805,3.610939,17.677648,6.378448,3.046294,0.732492,3.096883,10.945019
cuda,hf_BigBird,2,68.013728,57.162241,54.013186,28.118400,8.755999,47.187460,19.787130,10.380491,0.559037,7.601712,28.479114
cuda,hf_DistilBert,8,14.715862,13.165756,9.487759,6.284394,0.933075,10.835010,1.944379,0.875956,0.110999,5.267077,5.575366
cuda,hf_GPT2,4,21.233660,18.060442,14.393212,8.769844,1.827133,12.398249,3.508592,1.602087,0.232494,7.544304,5.610262
cuda,hf_GPT2_large,4,48.706978,38.564801,35.898740,19.371625,5.626976,27.931412,11.187538,4.639773,1.208084,14.588475,14.645146
cuda,hf_Longformer,2,75.395436,65.695057,62.491498,41.679138,8.100470,57.054230,21.222837,7.648341,0.434255,6.286448,24.164657
cuda,hf_Reformer,4,24.156430,20.588827,18.059334,16.157434,0.716079,19.827597,1.400525,0.712885,0.065505,5.463632,4.489905
cuda,hf_T5,8,25.053814,20.878419,17.109310,9.423973,2.183707,15.752253,4.262090,1.624457,0.289189,6.705022,8.760921
cuda,hf_T5_large,2,86.443114,66.009806,62.460999,30.634713,8.982037,45.769825,18.594758,6.203958,2.499812,26.243743,24.997013
cuda,lennard_jones,1000,3.743516,3.488511,1.213922,1.014115,0.028335,1.998507,0.067626,0.161766,0.006011,1.017919
cuda,mnasnet1_0,32,21.457927,19.600299,15.532967,9.680523,2.180661,15.172283,3.657808,1.793723,0.192912,76.692297,8.025062
cuda,mobilenet_v2,96,23.072046,21.142660,17.064690,10.881439,2.327802,15.908258,3.718994,1.908715,0.219121,89.628845,8.046353
cuda,mobilenet_v3_large,32,22.596542,20.532033,16.384805,10.030635,2.901352,16.758667,3.732930,1.943094,0.222416,96.893332,9.832714
cuda,nvidia_deeprecommender,256,4.809572,4.490908,1.707297,1.368327,0.106969,4.441109,0.222363,0.058534,0.008784,3.190106,0.488816
cuda,phlippe_densenet,128,21.680954,19.716038,17.196962,11.145749,2.298863,17.292067,4.162166,2.185520,0.210799,129.582058,8.624876
cuda,phlippe_resnet,128,9.436388,8.593552,6.078176,3.770346,0.837640,6.390733,0.895248,0.622766,0.062989,14.373466,3.520726
cuda,pytorch_CycleGAN_and_pix2pix,1,10.384293,9.615947,7.013762,4.411179,0.907273,7.727867,1.774426,0.907044,0.060723,14.547804,4.285517
cuda,pytorch_stargan,16,11.561836,10.760099,7.657130,4.942677,0.856225,8.765028,1.116728,0.648250,0.055611,26.146887,4.752835
cuda,pytorch_struct,200,6.197814,5.741692,3.363898,2.785882,0.131658,6.170154,0.164495,0.118849,0.019230,11.687268,3.532271
cuda,pytorch_unet,1,12.260738,11.218052,8.671511,5.769263,1.207050,9.580134,2.133462,1.042909,0.078528,31.278539,5.096613
cuda,resnet152,32,42.244105,36.733121,33.171093,14.809268,6.632539,20.393574,8.183481,4.116084,0.910238,30.461247,12.745864
cuda,resnet18,16,12.639538,11.778524,8.040744,5.762846,0.931315,9.536103,1.517419,0.782546,0.064422,24.377482,4.893907
cuda,resnet50,32,19.534529,17.585835,14.442808,8.501675,2.233305,12.633594,3.122036,1.637529,0.196343,32.860158,6.711950
cuda,resnext50_32x4d,8,19.066696,17.144136,13.426972,7.460961,2.041367,12.122441,2.887434,1.662990,0.181420,20.657452,7.050704
cuda,shufflenet_v2_x1_0,128,20.836024,18.715583,15.568651,8.832105,2.653071,13.782351,4.082160,2.543000,0.255604,44.274281,7.803088
cuda,soft_actor_critic,256,4.948037,4.640802,2.030194,1.832058,0.054581,3.234581,0.052423,0.040419,0.006103,1.463439
cuda,speech_transformer,32,28.676275,24.575899,21.553882,13.865126,2.506911,21.538418,4.278807,2.274398,0.308800,25.760108,10.410214
cuda,squeezenet1_1,32,7.812899,7.196087,3.221133,2.428018,0.384333,7.058297,1.182864,0.743645,0.033641,5.035887,9.609663
cuda,timm_efficientnet,32,23.134908,19.863165,17.142646,10.000681,2.696559,16.618443,4.438906,2.143169,0.271131,104.359301,9.520469
cuda,timm_nfnet,128,22.481540,17.838352,14.943683,7.339420,3.352168,14.310921,4.551979,2.084788,0.263109,29.419988,10.819225
cuda,timm_regnet,32,23.815957,19.200994,16.469128,8.466321,3.183496,13.496323,4.041231,1.983852,0.324618,28.710427,8.446117
cuda,timm_resnest,32,14.866125,13.669963,10.995617,7.938370,1.233223,13.468730,3.053426,1.704730,0.095047,71.957471,6.849357
cuda,timm_vision_transformer,32,15.554754,13.608516,10.889495,6.659042,1.242497,11.756038,2.734018,1.433781,0.182409,15.588299,6.457449
cuda,timm_vovnet,32,17.416645,14.897053,12.202382,7.589542,2.004160,12.904678,3.576309,1.774382,0.140447,31.699368,7.454813
cuda,tts_angular,64,3.933787,3.661736,1.229922,1.109656,0.046621,1.963233,0.028600,0.018915,0.001901,0.903450
cuda,vgg16,64,5.511448,5.089596,2.480986,2.010858,0.223862,5.183821,0.900057,0.353174,0.020466,3.410807,4.895941
cuda,yolov3,16,27.928545,24.742620,22.020497,13.088410,3.664340,19.696471,6.370149,2.970959,0.352337,67.940520,10.540330
