dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,3.949145,0.000145
cuda,beit_base_patch16_224,64,2.702884,0.000205
cuda,botnet26t_256,128,2.337888,0.000254
cuda,cait_m36_384,4,8.516058,0.000475
cuda,coat_lite_mini,128,2.456777,0.000189
cuda,convit_base,64,2.534846,0.000195
cuda,convmixer_768_32,32,1.498113,0.000121
cuda,convnext_base,64,4.533827,0.000225
cuda,crossvit_9_240,128,3.654949,0.000237
cuda,cspdarknet53,64,4.469053,0.000413
cuda,deit_base_distilled_patch16_224,64,2.147931,0.000181
cuda,dla102,128,4.245953,0.000163
cuda,dm_nfnet_f0,128,4.589734,0.000288
cuda,dpn107,32,7.088706,0.000652
cuda,eca_botnext26ts_256,128,2.494500,0.000282
cuda,ese_vovnet19b_dw,128,1.929695,0.000187
cuda,fbnetc_100,128,3.629987,0.000399
cuda,fbnetv3_b,128,6.015885,0.000525
cuda,gernet_l,128,3.693507,0.000345
cuda,ghostnet_100,128,5.381757,0.000150
cuda,gluon_inception_v3,128,3.832941,0.000144
cuda,gluon_xception65,32,5.059305,0.000152
cuda,gmixer_24_224,128,3.617599,0.000218
cuda,gmlp_s16_224,128,3.613493,0.000200
cuda,hrnet_w18,128,8.047158,0.000461
cuda,inception_v3,128,3.952453,0.000156
cuda,jx_nest_base,32,4.506792,0.000293
cuda,lcnet_050,128,1.691755,0.000197
cuda,mixer_b16_224,128,1.832872,0.000119
cuda,mixnet_l,128,6.230668,0.000425
cuda,mnasnet_100,128,2.925870,0.000335
cuda,mobilenetv2_100,128,2.969872,0.000301
cuda,mobilenetv3_large_100,128,3.017561,0.000320
cuda,mobilevit_s,64,3.682028,0.000322
cuda,nfnet_l0,128,3.826452,0.000278
cuda,pit_b_224,64,2.506089,0.000185
cuda,pnasnet5large,16,7.083881,0.000329
cuda,poolformer_m36,64,5.249727,0.000293
cuda,regnety_002,128,3.362471,0.000322
cuda,repvgg_a2,128,3.582754,0.000356
cuda,res2net101_26w_4s,64,6.863188,0.000281
cuda,res2net50_14w_8s,128,5.869280,0.000232
cuda,res2next50,128,3.439852,0.000176
cuda,resmlp_12_224,128,1.845415,0.000133
cuda,resnest101e,64,7.310733,0.000321
cuda,rexnet_100,128,3.916858,0.000313
cuda,sebotnet33ts_256,64,3.222359,0.000294
cuda,selecsls42b,128,1.576948,0.000101
cuda,spnasnet_100,128,3.623380,0.000383
cuda,swin_base_patch4_window7_224,64,5.892408,0.000403
cuda,swsl_resnext101_32x16d,32,4.154444,0.000212
cuda,tf_efficientnet_b0,128,3.585760,0.000322
cuda,tf_mixnet_l,128,6.827721,0.000480
cuda,tinynet_a,128,4.071467,0.000380
cuda,tnt_s_patch16_224,128,4.431691,0.000260
cuda,twins_pcpvt_base,64,6.222351,0.000353
cuda,visformer_small,128,2.013467,0.000145
cuda,vit_base_patch16_224,64,2.117430,0.000169
cuda,volo_d1_224,64,3.394401,0.000227
cuda,xcit_large_24_p8_224,5,7.845190,0.000374
