dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.610261,4.414233,4.400300
cuda,AlbertForQuestionAnswering,4,6.196274,4.110508,4.095908
cuda,AllenaiLongformerBase,4,28.379173,19.485490,19.444414
cuda,BartForCausalLM,4,7.597635,4.036752,4.019285
cuda,BartForConditionalGeneration,2,17.826541,10.349598,10.332378
cuda,BertForMaskedLM,16,8.026399,4.433673,4.418887
cuda,BertForQuestionAnswering,16,8.013420,4.451848,4.437548
cuda,BlenderbotForCausalLM,4,14.315993,7.880690,7.859091
cuda,BlenderbotSmallForCausalLM,64,5.248060,2.766988,2.750986
cuda,BlenderbotSmallForConditionalGeneration,64,11.718854,6.703318,6.688133
cuda,CamemBert,16,7.562816,4.120620,4.106101
cuda,DebertaForMaskedLM,4,10.625611,5.079535,5.046489
cuda,DebertaForQuestionAnswering,8,10.731115,4.978120,4.947881
cuda,DebertaV2ForMaskedLM,1,18.567607,7.857822,7.812746
cuda,DebertaV2ForQuestionAnswering,2,18.528341,7.900922,7.854307
cuda,DistilBertForMaskedLM,128,3.754716,2.201378,2.187438
cuda,DistilBertForQuestionAnswering,256,3.752886,2.212024,2.198051
cuda,DistillGPT2,16,3.995546,2.251183,2.236973
cuda,ElectraForCausalLM,32,8.080988,4.467679,4.452801
cuda,ElectraForQuestionAnswering,64,7.945503,4.396393,4.382131
cuda,GPT2ForSequenceClassification,4,7.247230,3.933774,3.919602
cuda,GoogleFnet,16,4.365640,2.114314,2.095466
cuda,LayoutLMForMaskedLM,16,8.389233,4.510912,4.496317
cuda,LayoutLMForSequenceClassification,16,8.386214,4.514929,4.500291
cuda,M2M100ForConditionalGeneration,16,17.216527,9.725981,9.705500
cuda,MBartForCausalLM,4,7.760039,4.087679,4.069028
cuda,MBartForConditionalGeneration,2,18.762798,10.962160,10.943585
cuda,MT5ForConditionalGeneration,16,15.362636,9.127244,9.111606
cuda,MegatronBertForCausalLM,4,15.254743,8.255182,8.238350
cuda,MegatronBertForQuestionAnswering,8,15.247172,8.247346,8.230894
cuda,MobileBertForMaskedLM,64,31.013637,17.132814,17.110393
cuda,MobileBertForQuestionAnswering,128,29.635874,16.100626,16.080620
cuda,OPTForCausalLM,2,7.341091,3.999631,3.982589
cuda,PLBartForCausalLM,8,4.289236,2.073798,2.058195
cuda,PLBartForConditionalGeneration,4,10.713155,5.151842,5.134459
cuda,PegasusForCausalLM,32,7.498121,4.015770,3.997072
cuda,PegasusForConditionalGeneration,32,15.195340,10.695013,10.676183
cuda,RobertaForCausalLM,16,8.051045,4.459382,4.444976
cuda,RobertaForQuestionAnswering,16,8.059592,4.426363,4.411925
cuda,Speech2Text2ForCausalLM,256,4.006316,2.115241,2.099436
cuda,T5ForConditionalGeneration,4,10.638025,6.391899,6.376582
cuda,T5Small,4,10.603445,6.361758,6.346407
cuda,TrOCRForCausalLM,32,7.813149,4.146080,4.126798
cuda,XGLMForCausalLM,8,14.298779,8.359683,8.338138
cuda,XLNetLMHeadModel,8,22.000439,14.562937,14.543818
cuda,YituTechConvBert,16,11.281212,6.520126,6.504484
