dev,name,batch_size,speedup
cuda,BERT_pytorch,16,0.7881
cuda,Background_Matting,4,1.0200
cuda,LearningToPaint,96,0.9826
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.0433
cuda,attention_is_all_you_need_pytorch,256,0.8637
cuda,dcgan,32,0.9079
cuda,demucs,4,0.9965
cuda,densenet121,4,0.8756
cuda,dlrm,0,0.0000
cuda,drq,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.9888
cuda,hf_Bart,4,0.7521
cuda,hf_Bert,4,0.7786
cuda,hf_BigBird,2,0.7933
cuda,hf_DistilBert,8,0.9730
cuda,hf_GPT2,4,0.8496
cuda,hf_Longformer,2,1.0440
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.8906
cuda,mnasnet1_0,32,0.9997
cuda,mobilenet_v2,96,1.0211
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0073
cuda,moco,32,1.0066
cuda,nvidia_deeprecommender,256,1.1386
cuda,pytorch_CycleGAN_and_pix2pix,0,0.0000
cuda,pytorch_stargan,16,1.1078
cuda,pytorch_struct,200,0.7876
cuda,pytorch_unet,1,1.0019
cuda,resnet18,16,0.9779
cuda,resnet50,32,0.9997
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,0.9468
cuda,shufflenet_v2_x1_0,128,0.9787
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,32,1.0240
cuda,squeezenet1_1,32,0.9626
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,0.8689
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.9554
cuda,timm_resnest,32,0.9864
cuda,timm_vision_transformer,8,0.7799
cuda,timm_vovnet,32,1.0086
cuda,tts_angular,64,0.9353
cuda,vgg16,64,1.0125
cuda,vision_maskrcnn,4,0.8585
cuda,yolov3,16,0.9816
