dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.0090
cuda,Background_Matting,4,0.9998
cuda,LearningToPaint,96,0.9969
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.9991
cuda,attention_is_all_you_need_pytorch,256,1.0119
cuda,dcgan,32,0.9797
cuda,demucs,4,0.9986
cuda,densenet121,4,1.0014
cuda,dlrm,0,0.0000
cuda,drq,0,0.0000
cuda,fastNLP_Bert,6,1.0015
cuda,hf_Albert,8,1.0014
cuda,hf_Bart,4,1.0113
cuda,hf_Bert,4,1.0359
cuda,hf_BigBird,2,0.9964
cuda,hf_DistilBert,8,1.0010
cuda,hf_GPT2,4,1.0176
cuda,hf_Longformer,2,1.0193
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,1.0011
cuda,mnasnet1_0,32,0.9998
cuda,mobilenet_v2,96,1.0022
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0049
cuda,moco,32,0.9950
cuda,nvidia_deeprecommender,256,0.9990
cuda,pytorch_CycleGAN_and_pix2pix,0,0.0000
cuda,pytorch_stargan,16,0.9977
cuda,pytorch_struct,200,0.9959
cuda,pytorch_unet,1,0.9995
cuda,resnet18,16,1.0030
cuda,resnet50,32,1.0001
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.0010
cuda,shufflenet_v2_x1_0,128,0.9999
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,32,1.0070
cuda,squeezenet1_1,32,0.9957
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.0179
cuda,timm_nfnet,128,0.9992
cuda,timm_regnet,32,1.0215
cuda,timm_resnest,32,1.0056
cuda,timm_vision_transformer,8,0.9997
cuda,timm_vovnet,32,1.0213
cuda,tts_angular,64,0.9803
cuda,vgg16,64,0.9996
cuda,vision_maskrcnn,4,0.9577
cuda,yolov3,16,0.9993
