dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_T5,8,17.627622,13.594196,6.713820,2.314601,11.264670,3.759804,1.356431,0.278026,5.125145,6.978357
cuda,hf_T5_large,2,69.614136,50.558526,22.040172,8.243264,36.585730,19.364779,5.169188,2.243944,23.129701,23.254030
cuda,lennard_jones,1000,1.287302,1.190655,0.981653,0.058463,1.525235,0.044120,0.029130,0.005651,0.605771
cuda,mnasnet1_0,32,15.062873,13.088141,7.252818,2.691475,8.559467,3.669352,1.557503,0.263297,4.088155,2.859714
cuda,mobilenet_v2,96,16.599165,14.480868,8.179731,2.482098,9.095652,4.126462,1.939656,0.306080,3.495133
cuda,mobilenet_v3_large,32,16.006645,13.630945,7.370928,2.532697,9.611972,4.030483,1.676288,0.287084,4.865749,31.053727
cuda,nvidia_deeprecommender,256,1.599626,1.437283,1.142898,0.134795,2.224139,0.101981,0.059790,0.008716,1.221492,0.390666
cuda,pytorch_CycleGAN_and_pix2pix,1,4.519532,3.739391,1.791226,0.850010,4.121261,1.505320,0.585810,0.051424,3.210353
cuda,pytorch_stargan,16,6.463474,5.623932,3.194128,1.140373,4.248338,1.078955,0.385164,0.055709,38.937912,2.234123
cuda,pytorch_struct,200,2.175868,1.872778,1.319044,0.146139,2.691663,0.171064,0.097959,0.019361,1.530910,17.386414
cuda,pytorch_unet,1,7.518014,6.518888,3.759062,1.164429,5.284791,2.264571,0.846798,0.090642,2.733343
cuda,resnet152,32,40.344314,34.084991,15.724855,7.570075,16.928296,9.681641,3.326145,1.242222,9.044780,2.580589
cuda,resnet18,16,7.150253,6.310179,4.075019,1.151328,4.926302,1.667163,0.716289,0.084151,2.038555,2.357278
cuda,resnet50,32,14.789066,12.701256,6.525751,2.387418,7.708928,3.485990,1.399807,0.267380,3.917029,2.815096
cuda,resnext50_32x4d,8,13.739108,11.656031,5.629912,2.444768,7.049490,2.967253,1.351493,0.225941,3.955873,2.647845
cuda,shufflenet_v2_x1_0,128,17.015682,14.659527,8.089706,3.123715,9.674916,4.613648,2.341429,0.391369,4.811237
cuda,soft_actor_critic,256,1.874726,1.717261,1.526970,0.058043,2.458241,0.050907,0.030269,0.005828,0.993419
cuda,speech_transformer,32,18.840874,15.456794,8.239698,2.404177,12.211514,3.880271,1.796668,0.269609,6.493934
cuda,squeezenet1_1,32,2.929902,2.608619,2.024678,0.402632,3.621786,1.175317,0.659718,0.033299,2.010729
cuda,timm_efficientdet,1,63.609739,48.132358,23.408350,11.121566,33.151942,18.658555,5.472254,1.665969,44.882263,22.108746
cuda,timm_efficientnet,32,18.190575,14.834204,7.840960,3.063990,10.438215,4.900981,1.883264,0.331743,5.771507,38.187677
cuda,timm_nfnet,128,14.545681,10.865364,4.273744,3.571335,10.048562,3.982373,1.559134,0.258086,9.453032,0.712708
cuda,timm_regnet,32,19.447877,15.019310,6.869169,3.365220,8.722744,4.016480,1.576305,0.374106,5.349560,19.426010
cuda,timm_resnest,32,10.115167,8.941582,5.823023,1.311012,8.730146,3.537204,1.312371,0.109455,37.104089,4.268012
cuda,timm_vision_transformer,8,9.528402,7.951997,4.089714,1.362200,7.376085,2.612035,1.113538,0.173294,16.518971,4.711707
cuda,timm_vision_transformer_large,8,28.385617,22.896370,9.798323,5.120373,16.586674,8.643686,3.338886,1.014558,10.974736,12.120218
cuda,timm_vovnet,32,13.102211,10.690841,6.031323,2.167801,8.309918,3.849650,1.527519,0.183316,4.517522,2.305228
cuda,tts_angular,64,1.201982,1.099539,0.995979,0.047503,1.516007,0.028497,0.014675,0.001522,0.569393
cuda,vgg16,64,2.203854,1.992815,1.581396,0.270411,2.930063,0.872595,0.309960,0.021477,1.627322
cuda,yolov3,16,23.144920,19.666337,10.756491,3.573324,13.655822,7.258833,2.501440,0.467410,6.604820
