dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.1221,8.6974,0.3199
cuda,Background_Matting,4,0.8676,5.2484,0.3585
cuda,LearningToPaint,96,0.8631,2.1191,0.3415
cuda,Super_SloMo,6,0.8676,5.0082,0.3577
cuda,alexnet,128,0.7960,0.9669,0.4569
cuda,attention_is_all_you_need_pytorch,256,0.7605,8.7218,0.2869
cuda,dcgan,32,1.2074,0.7293,0.4813
cuda,demucs,4,0.9999,0.5719,0.9998
cuda,densenet121,4,2.2292,15.8308,0.3356
cuda,dlrm,0,0.0000
cuda,drq,1,1.6018,0.9847,0.5541
cuda,fastNLP_Bert,6,0.7506,8.3108,0.3230
cuda,functorch_dp_cifar10,64,2.0582,2.3152,0.4861
cuda,hf_Albert,8,0.7459,7.0637,0.2807
cuda,hf_Bart,4,0.7180,9.6010,0.3045
cuda,hf_Bert,4,0.7097,6.9345,0.3171
cuda,hf_BigBird,2,0.8465,30.0820,0.4104
cuda,hf_DistilBert,8,0.6683,4.4874,0.2861
cuda,hf_GPT2,4,0.7263,7.2604,0.3343
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9801,4.1803,0.2611
cuda,hf_T5,0,0.0000
cuda,lennard_jones,1000,1.0182,0.6725,0.9913
cuda,mnasnet1_0,32,0.8462,4.5907,0.3334
cuda,mobilenet_v2,96,0.7325,4.7423,0.3069
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0022,5.1476,0.3292
cuda,moco,32,0.9937,2.0080,1.0070
cuda,nvidia_deeprecommender,256,0.5263,0.6165,0.5540
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2102,2.8628,0.3700
cuda,pytorch_stargan,16,0.8697,2.5836,0.4059
cuda,pytorch_struct,200,0.8731,1.2413,0.4889
cuda,pytorch_unet,1,0.8477,2.1917,0.3401
cuda,resnet18,16,1.1188,2.1116,0.3533
cuda,resnet50,32,0.7604,5.0381,0.3309
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2206,5.1247,0.3525
cuda,shufflenet_v2_x1_0,128,0.8002,5.8670,0.3535
cuda,soft_actor_critic,256,1.0998,0.5843,0.4717
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.0144,1.7956,0.3388
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.4488,72.8041,0.2855
cuda,timm_efficientnet,32,0.5895,13.9218,0.2630
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7817,18.4348,0.3267
cuda,timm_resnest,32,0.7884,3.0125,0.3051
cuda,timm_vision_transformer,8,1.4368,5.1662,0.3069
cuda,timm_vovnet,32,0.5457,8.8547,0.3143
cuda,tts_angular,64,0.9829,0.6237,0.9838
cuda,vgg16,64,0.8574,1.4311,0.3177
cuda,yolov3,16,0.7924,9.0897,0.3281
