dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.336915,3.716019
cuda,BartForConditionalGeneration,1,3.450655,11.347449
cuda,BertForMaskedLM,64,1.574568,4.042925
cuda,BertForQuestionAnswering,64,1.616163,4.117165
cuda,BigBird,1,8.256499,3.252000
cuda,BlenderbotSmallForCausalLM,64,0.968245,2.538057
cuda,BlenderbotSmallForConditionalGeneration,32,2.220313,7.126135
cuda,CamemBert,1,1.583430,3.851467
cuda,DebertaForMaskedLM,4,4.769179,5.631501
cuda,DebertaForQuestionAnswering,4,4.680719,5.481570
cuda,DistilBertForMaskedLM,16,0.756719,1.916864
cuda,DistilBertForQuestionAnswering,32,0.756899,1.919660
cuda,DistillGPT2,1,0.896484,1.863630
cuda,ElectraForCausalLM,1,1.597746,4.035211
cuda,GoogleFnet,1,1.032703,1.816834
cuda,LayoutLMForSequenceClassification,16,1.744787,4.209414
cuda,M2M100ForConditionalGeneration,2,3.042816,9.064154
cuda,MBartForCausalLM,16,1.335164,3.723948
cuda,MBartForConditionalGeneration,8,3.704505,11.571839
cuda,MT5ForConditionalGeneration,2,3.487111,10.117524
cuda,MegatronBertForCausalLM,2,3.443785,8.817338
cuda,MegatronBertForQuestionAnswering,8,3.264496,8.495854
cuda,MobileBertForMaskedLM,16,7.890634,21.360784
cuda,MobileBertForQuestionAnswering,32,8.010391,21.542229
cuda,OPTForCausalLM,4,1.459087,3.950568
cuda,PLBartForCausalLM,16,0.786611,1.876168
cuda,PLBartForConditionalGeneration,8,1.760163,5.458502
cuda,PegasusForCausalLM,8,1.407760,3.813905
cuda,PegasusForConditionalGeneration,4,3.350267,10.047330
cuda,RobertaForCausalLM,4,1.609396,4.184875
cuda,RobertaForQuestionAnswering,64,1.595297,4.120169
cuda,Speech2Text2ForCausalLM,64,0.825588,1.849993
cuda,T5ForConditionalGeneration,4,2.512525,6.727100
cuda,T5Small,1,2.428755,6.415895
cuda,TrOCRForCausalLM,8,1.321355,3.667798
cuda,XGLMForCausalLM,1,2.607864,8.609026
cuda,XLNetLMHeadModel,4,4.044993,18.773834
cuda,YituTechConvBert,1,2.261492,6.938483
