dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,48.480585,42.506980,38.715078,23.694092,6.067977,33.944436,10.312450,5.776631,0.664163,107.519335,16.770541
cuda,beit_base_patch16_224,64,29.504148,25.883213,22.078654,14.475187,7.092378,18.648824,4.766128,2.544197,0.323626,3.249812,11.476604
cuda,botnet26t_256,128,31.652243,29.012560,25.178267,19.354356,4.810760,27.162040,6.321499,2.953693,0.171480,55.873063,12.789616
cuda,cait_m36_384,4,85.618166,67.579632,63.577987,35.063763,25.211414,44.826329,18.907258,9.804094,2.611863,23.570378,35.768493
cuda,coat_lite_mini,128,34.169238,31.053859,27.001112,19.642600,8.790322,30.837790,8.268226,3.805879,0.277200,44.418616,20.185843
cuda,convit_base,64,31.839616,28.023921,24.100796,15.510944,8.636148,23.107770,6.310583,3.049349,0.380072,9.629959,16.465741
cuda,convmixer_768_32,32,22.602078,20.974138,17.194006,7.431428,3.634696,13.095874,3.333878,2.147094,0.334961,9.564530,3.121259
cuda,convnext_base,64,38.980437,32.263910,28.541260,18.087437,9.717098,27.506713,6.928392,3.816079,0.626364,32.182467,19.464505
cuda,crossvit_9_240,128,42.104282,36.837976,32.995109,20.389586,12.060235,32.223640,8.917581,4.381245,0.551378,34.797880,24.542125
cuda,cspdarknet53,64,36.234387,30.577919,27.337953,15.794680,4.526523,22.274788,5.385210,3.446919,0.390984,54.272676,11.699622
cuda,deit_base_distilled_patch16_224,64,26.097240,22.926616,19.596575,12.866210,6.840311,22.625840,4.495202,2.372045,0.281881,3.720959,16.785387
cuda,dla102,128,47.254548,40.922154,37.603241,20.456688,6.103080,27.406269,9.078189,4.614355,0.676959,39.727560,13.888898
cuda,dm_nfnet_f0,128,33.619868,27.851221,24.527462,13.192060,4.738107,21.938123,6.189808,2.929855,0.356828,30.119092,13.797969
cuda,dpn107,32,56.819534,47.761659,44.135468,24.386946,6.753436,33.795712,9.354328,5.283006,0.674856,30.604508,17.079873
cuda,eca_botnext26ts_256,128,31.950505,28.775820,25.319134,18.545980,4.591124,26.128908,6.845398,2.767141,0.191162,55.812274,12.379622
cuda,ese_vovnet19b_dw,128,22.026386,19.834725,16.424757,12.104439,2.246168,18.180633,4.087453,1.841298,0.149416,51.739892,8.453281
cuda,fbnetc_100,128,36.406268,32.057555,28.124034,18.311681,3.892377,25.783770,5.647609,3.003711,0.350034,102.738987,11.927358
cuda,fbnetv3_b,128,53.909737,45.622062,42.340221,23.666011,6.825863,33.048795,10.085591,5.533579,0.755659,108.719153,16.717606
cuda,gernet_l,128,29.691913,25.206226,21.894553,13.001421,3.662995,18.235099,4.097006,2.325920,0.293741,47.075020,9.155417
cuda,ghostnet_100,128,49.430526,42.324277,38.976966,24.037904,5.763459,36.438518,9.717627,4.919734,0.575739,177.230401,18.940709
cuda,gluon_inception_v3,128,47.116425,41.095620,37.787506,22.584031,6.095263,32.443425,10.351634,5.831101,0.674640,102.279003,16.407858
cuda,gluon_xception65,32,54.603905,46.138524,42.301771,21.462488,7.308914,27.376277,9.052886,4.647662,0.832804,35.550968,14.126938
cuda,gmixer_24_224,128,38.077185,32.162503,28.723140,16.916859,9.027172,23.069421,7.424755,3.864388,0.509112,6.849199,15.498508
cuda,gmlp_s16_224,128,38.362870,32.801515,29.415708,17.628247,9.510727,25.393847,7.568535,4.042280,0.545855,12.677849,17.608127
cuda,hrnet_w18,128,107.236322,98.732784,94.834164,42.985807,18.595855,62.107166,27.543825,12.794551,5.126327,92.313635,39.073083
cuda,inception_v3,128,47.994994,42.162766,38.355226,23.429448,5.971093,33.693419,10.579287,5.716112,0.659688,105.787205,16.680899
cuda,jx_nest_base,32,47.220611,40.881878,37.157919,23.820259,13.557501,35.125988,12.367373,4.986000,0.714375,24.388052,25.604615
cuda,lcnet_050,128,23.839976,21.785977,17.919735,12.412498,2.320840,18.321600,3.807809,1.756601,0.154436,77.749185,8.382658
