dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,12.204627,7.973989,7.922205
cuda,Background_Matting,4,8.632447,5.659130,5.643675
cuda,LearningToPaint,96,3.162477,2.020128,2.006154
cuda,Super_SloMo,6,8.499072,6.014499,6.000549
cuda,alexnet,128,0.762522,0.395534,0.381831
cuda,attention_is_all_you_need_pytorch,256,11.741887,7.905234,7.890233
cuda,dcgan,32,0.709753,0.379051,0.365047
cuda,demucs,4,2.135598,1.077740,1.064114
cuda,densenet121,4,21.105786,13.658785,13.639096
cuda,dlrm,1024,0.782296,0.455705,0.441989
cuda,drq,1,1.003987,0.473841,0.460083
cuda,fastNLP_Bert,6,11.796561,7.412217,7.396242
cuda,functorch_dp_cifar10,64,2.556855,1.574569,1.560697
cuda,hf_Albert,8,8.757936,6.386560,6.371790
cuda,hf_Bart,4,17.753945,9.351063,9.333731
cuda,hf_Bert,4,12.701729,7.227905,7.212702
cuda,hf_Bert_large,4,25.733971,14.302863,14.286059
cuda,hf_BigBird,2,38.452943,26.402278,26.376867
cuda,hf_DistilBert,8,5.793864,3.708253,3.693852
cuda,hf_GPT2,4,10.548018,6.424164,6.409812
cuda,hf_GPT2_large,4,33.273000,18.921864,18.904367
cuda,hf_Longformer,2,32.963789,22.207172,22.169285
cuda,hf_Reformer,4,5.469668,2.678062,2.661198
cuda,hf_T5,8,13.288101,8.133127,8.117387
cuda,hf_T5_large,2,55.603991,31.823067,31.802773
cuda,lennard_jones,1000,0.581815,0.286710,0.272568
cuda,mnasnet1_0,32,7.523019,4.917177,4.902478
cuda,mobilenet_v2,96,7.813302,5.168005,5.152970
cuda,mobilenet_v3_large,32,8.627089,5.603213,5.588252
cuda,nvidia_deeprecommender,256,0.744129,0.378833,0.365119
cuda,phlippe_densenet,128,8.031771,5.262650,5.247653
cuda,phlippe_resnet,128,3.057425,1.937113,1.922707
cuda,pytorch_CycleGAN_and_pix2pix,1,3.186786,2.184163,2.169987
cuda,pytorch_stargan,16,3.504143,2.489887,2.475557
cuda,pytorch_struct,200,1.377476,0.808695,0.795610
cuda,pytorch_unet,1,4.093887,2.620726,2.606573
cuda,resnet152,32,25.151650,15.291890,15.273162
cuda,resnet18,16,3.029982,1.930338,1.915922
cuda,resnet50,32,8.148708,5.398268,5.382290
cuda,resnext50_32x4d,8,7.852272,5.175150,5.160295
cuda,shufflenet_v2_x1_0,128,8.745056,5.650616,5.634911
cuda,soft_actor_critic,256,0.555670,0.229238,0.216181
cuda,speech_transformer,32,15.010368,9.604362,9.586999
cuda,squeezenet1_1,32,1.809862,0.998450,0.984849
cuda,timm_efficientdet,1,52.181848,25.108067,25.088446
cuda,timm_efficientnet,32,11.426342,6.871178,6.856204
cuda,timm_nfnet,128,12.649843,6.901618,6.886399
cuda,timm_regnet,32,13.854311,7.524551,7.508529
cuda,timm_resnest,32,4.271874,2.754697,2.740494
cuda,timm_vision_transformer,32,7.911150,5.098574,5.083873
cuda,timm_vovnet,32,6.956951,3.872403,3.858335
cuda,tts_angular,64,0.497191,0.184817,0.171413
cuda,vgg16,64,1.217897,0.675705,0.662641
cuda,yolov3,16,12.208740,7.573785,7.553711
