dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,29.205141,26.814437,23.731734,16.212973,8.082303,25.712704,3.375394,1.642006,0.165143,8.012288,17.747066
cuda,AlbertForQuestionAnswering,4,27.421858,25.068120,21.991804,14.515527,7.891353,22.230147,3.523353,1.616596,0.164492,3.745103,15.769358
cuda,BartForCausalLM,4,32.988402,28.200052,24.947558,16.253937,8.000529,20.749416,4.146609,2.670874,0.247114,2.883060,12.734701
cuda,BartForConditionalGeneration,2,67.200377,54.207372,50.939666,27.636584,21.434277,29.241992,11.621128,5.966542,1.472543,0.452143,23.643335
cuda,BertForMaskedLM,16,34.239785,28.498998,25.455187,15.567695,8.472715,20.264903,4.931291,2.481428,0.353112,6.739303,13.615635
cuda,BertForQuestionAnswering,16,34.016541,28.720794,25.450995,15.998564,8.070709,20.705431,5.134575,2.429741,0.340147,6.419578,13.011694
cuda,BlenderbotForCausalLM,4,50.710134,41.277049,38.042701,20.572319,15.571391,25.785508,8.339439,5.248986,0.499388,8.905888,21.251832
cuda,BlenderbotSmallForCausalLM,64,24.817735,21.638438,18.394505,12.490833,5.701484,18.599174,3.124762,1.708082,0.168394,3.036126,11.970773
cuda,BlenderbotSmallForConditionalGeneration,64,45.732169,38.234977,34.988215,19.648570,14.609145,21.877774,7.656436,4.077561,0.761158,2.273770,17.233393
cuda,CamemBert,16,34.309536,29.008186,25.729088,16.349965,8.459747,19.960549,5.006397,2.429169,0.347021,5.446102,12.307533
cuda,DebertaForMaskedLM,4,36.983419,30.487036,27.175988,18.903982,7.079304,26.251199,4.868631,2.740801,0.319132,3.248898,14.987175
cuda,DebertaForQuestionAnswering,8,36.941558,30.259837,26.911513,18.584938,6.978879,26.733039,4.883151,2.754951,0.314961,3.900214,15.436010
cuda,DebertaV2ForMaskedLM,1,58.623617,43.413325,40.094356,23.593451,14.533334,28.216782,7.288422,4.194665,0.633255,1.405025,19.931736
cuda,DebertaV2ForQuestionAnswering,2,56.616301,41.500153,38.034242,21.890998,14.863641,26.690614,8.159269,5.045940,0.644688,20.256481
cuda,DistilBertForMaskedLM,128,21.037599,18.931617,15.722648,10.945252,5.106833,13.898961,2.281351,1.304455,0.146511,9.043205,8.182505
cuda,DistilBertForQuestionAnswering,256,21.036945,18.959163,15.693253,10.943260,4.989602,14.206186,2.310213,1.292597,0.140759,10.822064,8.372904
cuda,DistillGPT2,16,18.940077,16.914168,13.663423,9.496771,4.141826,12.884592,2.338821,1.166057,0.132366,2.399634,7.637810
cuda,ElectraForCausalLM,32,39.776314,34.132798,30.839685,21.099512,8.501420,32.784082,4.763236,2.488296,0.353282,15.006106,20.427262
cuda,ElectraForQuestionAnswering,64,33.789073,28.342597,25.091335,15.870375,8.205098,23.686225,4.959104,2.626000,0.349385,6.960311,16.256368
cuda,GPT2ForSequenceClassification,4,28.016465,23.965518,20.760233,12.544156,7.069446,14.917854,4.682370,2.164879,0.304247,2.261682,9.653540
cuda,LayoutLMForMaskedLM,16,36.117551,30.624924,27.210436,17.683844,8.361418,23.450410,5.095252,2.506585,0.353618,6.745136,14.635671
cuda,LayoutLMForSequenceClassification,16,35.659248,30.157101,26.767493,17.230084,8.385925,24.691034,5.271799,2.482876,0.348084,8.715520,16.090963
cuda,M2M100ForConditionalGeneration,16,84.953383,66.106191,62.639778,36.350938,21.961803,41.289018,13.511023,7.482892,0.856060,24.076190,28.426175
cuda,MBartForCausalLM,4,31.307227,26.333179,23.588182,14.916890,8.351258,19.256221,4.268829,2.584887,0.258944,2.859279,12.930157
cuda,MBartForConditionalGeneration,2,67.868165,55.561394,52.739317,29.309492,22.296700,31.837081,12.409669,6.679601,1.596825,0.399398,25.429970
cuda,MT5ForConditionalGeneration,16,52.306579,45.056645,41.672122,27.061158,14.505090,34.204269,7.376276,3.125288,0.450730,72.549848,22.374973
cuda,MegatronBertForCausalLM,4,57.168386,45.550832,42.797112,24.191264,17.179180,28.859797,10.127944,4.978022,1.044923,12.470920,22.330050
cuda,MegatronBertForQuestionAnswering,8,56.475324,45.033254,42.333626,23.817388,16.201219,28.874145,10.524840,4.855559,1.110565,10.887143,21.729675
cuda,MobileBertForMaskedLM,64,80.659290,61.304480,58.533965,28.087227,27.842489,41.300071,15.125615,7.963799,4.238800,45.656769,41.718647
cuda,MobileBertForQuestionAnswering,128,80.099166,60.905647,58.146702,28.021531,27.320006,42.171017,14.459927,7.986446,4.282040,38.858593,42.121598
cuda,OPTForCausalLM,2,30.167122,25.567976,22.225445,13.731365,7.984816,19.108049,4.602534,2.841991,0.253197,2.672329,13.594673
cuda,PLBartForCausalLM,8,24.549351,21.992997,18.688965,14.162119,4.435421,19.107955,2.762988,1.333961,0.127414,1.903773,9.504150
cuda,PLBartForConditionalGeneration,4,43.854954,36.696656,33.800891,21.314038,11.133318,26.045802,5.604650,3.291235,0.344339,3.824075,16.173266
cuda,PegasusForCausalLM,32,31.802265,27.202341,23.874673,15.346713,8.005778,20.899349,4.299736,3.119389,0.254123,3.264517,13.793359
cuda,PegasusForConditionalGeneration,32,53.036151,48.131015,44.816276,24.475472,18.805307,31.560938,10.185708,5.089197,0.995036,1.949872,26.345149
cuda,RobertaForCausalLM,16,36.693938,31.188882,27.919932,18.681953,8.194600,21.986419,5.059841,2.458258,0.341405,5.787758,11.736781
cuda,RobertaForQuestionAnswering,16,32.915555,27.696725,24.454140,15.174100,8.084764,17.931771,4.549543,2.408354,0.344632,5.082488,11.321602
cuda,Speech2Text2ForCausalLM,256,22.687291,20.350120,17.082953,12.706148,4.456950,17.714306,2.168841,1.298271,0.129845,3.936699,9.588045
cuda,T5ForConditionalGeneration,4,38.040606,32.809214,29.989214,19.884938,10.385148,24.117439,4.834812,2.290590,0.308067,11.502082,15.122958
cuda,T5Small,4,41.439116,36.278274,32.063027,21.946712,10.307419,27.307515,4.839287,2.288551,0.304342,11.211987,16.187063
cuda,TrOCRForCausalLM,32,34.044086,29.485916,26.003831,17.177855,8.092247,21.697117,4.514004,2.529041,0.248130,1.768688,12.846750
cuda,XGLMForCausalLM,8,52.867038,43.494095,40.585368,22.334385,16.916018,27.240459,9.241359,5.341728,0.518346,5.244342,22.313196
cuda,XLNetLMHeadModel,8,74.670318,64.089666,60.495620,36.352222,22.119141,36.946696,18.576550,6.693408,0.591607,3.965292,23.600023
cuda,YituTechConvBert,16,49.357091,41.129466,37.179579,23.014478,12.500941,32.849207,8.163967,3.979982,0.608453,18.450593,22.695997
