dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.237859,27.786432,23.237248,3.718439,10.308489,7.161837,2.607873,0.254320,59.287496,50.175350
cuda,Background_Matting,4,0.476389,23.934439,21.091566,1.967671,15.528061,9.572646,5.529372,0.142435,88.936966,85.406007
cuda,LearningToPaint,96,0.263759,14.298089,13.140142,0.661364,2.268263,1.278836,0.736227,0.055606,104.066231,93.883904
cuda,Super_SloMo,6,0.633749,64.767096,62.236150,2.176243,11.316941,6.598568,4.240688,0.126567,82.569061,33.885650
cuda,alexnet,128,0.148219,7.446600,7.255253,0.212797,1.777283,1.037833,0.620688,0.018394,20.412754,15.152429
cuda,attention_is_all_you_need_pytorch,256,0.969011,72.209613,67.364865,3.976523,10.339600,6.463992,3.292084,0.299599,162.065333,109.124594
cuda,dcgan,32,0.140136,4.360883,4.130146,0.172379,0.506029,0.264414,0.142808,0.012993,20.333745,16.888167
cuda,densenet121,4,1.191777,115.776000,106.460060,4.164046,41.104483,25.843820,13.500871,0.331251,499.162786,438.170380
cuda,drq,1,0.215066,7.303453,7.044414,0.092690,0.396182,0.192594,0.096433,0.020057,13.834040,7.285897
cuda,fastNLP_Bert,6,1.277444,28.506661,24.447673,3.177242,8.352627,5.187724,2.695075,0.250926,79.332424,66.713915
cuda,hf_Albert,8,0.984108,21.141003,17.181344,3.171817,7.803776,5.089335,2.316070,0.183905,89.680863,83.558276
cuda,hf_Bart,4,1.918456,23.611537,18.453528,4.426755,10.622014,6.409530,3.641945,0.341021,66.036812,62.758062
cuda,hf_Bert,4,1.146514,20.075616,15.648571,3.282326,7.972707,5.094982,2.439830,0.245466,19.780717,15.482479
cuda,hf_GPT2,4,1.194338,39.164055,35.726032,2.877144,8.082525,5.101319,2.532084,0.220167,64.551057,39.864776
cuda,hf_Reformer,4,1.352144,38.882040,38.227978,1.004218,4.490735,2.775554,1.471356,0.068604,57.015796,24.323866
cuda,mnasnet1_0,32,0.432146,23.016002,20.163336,1.529648,6.367071,3.748008,2.159723,0.138967,184.872778,172.674139
cuda,mobilenet_v2,96,0.438604,23.603391,20.486153,2.059851,7.103609,4.297766,2.310214,0.165918,182.902981,171.656242
cuda,mobilenet_v3_large,32,0.493752,40.576993,37.372978,2.205208,8.020136,4.697630,2.701456,0.179937,194.728941,167.664519
cuda,nvidia_deeprecommender,256,0.160359,2.233492,2.034827,0.117792,0.348975,0.176939,0.086050,0.011610,22.037775,20.475749
cuda,pytorch_CycleGAN_and_pix2pix,1,0.261942,17.779060,16.120965,1.163283,7.168993,4.074192,2.831733,0.097779,30.630751,22.882389
cuda,pytorch_stargan,16,0.265465,9.805811,8.422059,0.781156,1.858090,1.092689,0.572260,0.059533,42.673923,36.923694
cuda,pytorch_struct,200,0.186763,24.178466,23.803493,0.234326,0.679123,0.352371,0.196744,0.028599,49.343158,26.463403
cuda,pytorch_unet,1,0.280323,16.930716,15.728001,0.852636,4.048689,2.478961,1.321213,0.061210,42.475594,31.678960
cuda,resnet18,16,0.267501,12.391305,11.307285,0.732814,3.375162,2.053504,1.061459,0.056842,78.408281,71.236145
cuda,resnet50,32,0.492009,6.153762,3.120869,1.598840,6.328137,3.754471,2.129018,0.140997,91.794095,96.672489
cuda,resnext50_32x4d,8,0.493903,19.127254,16.090406,1.462306,5.690046,3.354569,1.906722,0.135654,117.255014,108.388171
cuda,shufflenet_v2_x1_0,128,0.553826,23.205983,19.898281,2.260636,8.774213,5.195917,3.093426,0.171545,145.895554,137.263708
cuda,soft_actor_critic,256,0.172241,2.330792,2.191795,0.064740,0.237484,0.104737,0.053445,0.008173,8.127932,6.242259
cuda,squeezenet1_1,32,0.226099,11.918651,11.457511,0.344240,2.893848,1.705386,1.007459,0.048965,20.551468,12.344096
cuda,timm_efficientnet,32,0.971044,38.169520,34.542379,2.250902,9.114133,5.360334,3.103958,0.205409,162.261930,139.347629
cuda,timm_nfnet,128,1.524265,62.118415,53.470753,5.216449,14.190384,9.591013,3.745594,0.347620,123.152865,89.274180
cuda,timm_regnet,32,1.318400,29.397780,24.845930,2.075277,7.799787,4.605696,2.609876,0.233127,131.395189,116.529869
cuda,timm_resnest,32,0.343873,42.371216,40.918358,1.439605,8.650318,5.279728,2.942603,0.087467,120.906121,90.115477
cuda,timm_vision_transformer,8,0.643841,31.071998,27.399321,3.146209,8.222534,5.269834,2.506137,0.205776,124.758109,108.810806
cuda,timm_vovnet,32,0.733039,21.415468,19.141573,1.660905,10.292011,6.227298,3.506771,0.114759,221.302115,214.169164
cuda,vgg16,64,0.174931,8.988034,8.687630,0.241835,2.034040,1.147509,0.748487,0.029751,21.849678,15.446117
