dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.6664
cuda,beit_base_patch16_224,64,1.0205
cuda,botnet26t_256,128,1.5133
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,0,0.0000
cuda,convmixer_768_32,32,1.0911
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.3956
cuda,cspdarknet53,64,1.6786
cuda,deit_base_distilled_patch16_224,64,1.1256
cuda,densenet121,64,2.0937
cuda,dla102,64,1.6750
cuda,dm_nfnet_f0,128,1.4751
cuda,dpn107,32,1.4756
cuda,eca_botnext26ts_256,64,1.4571
cuda,eca_halonext26ts,64,1.4492
cuda,ecaresnet101d,64,1.5338
cuda,ese_vovnet19b_dw,128,1.5169
cuda,fbnetc_100,128,1.6723
cuda,fbnetv3_b,128,1.7010
cuda,gernet_l,128,1.3356
cuda,ghostnet_100,128,2.1743
cuda,gluon_inception_v3,128,1.6649
cuda,gluon_senet154,32,1.5324
cuda,gluon_xception65,32,1.2495
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,0,0.0000
cuda,hardcorenas_a,128,1.6629
cuda,hrnet_w18,2,4.5662
cuda,inception_v3,128,1.6663
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,2.6716
cuda,legacy_senet154,32,1.6240
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,64,1.4071
cuda,mnasnet_100,128,1.7359
cuda,mobilenetv2_100,128,1.7924
cuda,mobilenetv3_large_100,128,1.8545
cuda,mobilevit_s,32,1.8447
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,1.5976
cuda,pit_b_224,64,1.2058
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.2724
cuda,regnety_002,128,2.4833
cuda,repvgg_a2,128,1.4369
cuda,res2net101_26w_4s,64,1.7340
cuda,res2net50_14w_8s,2,4.7067
cuda,res2next50,2,4.9285
cuda,resmlp_12_224,128,1.5997
cuda,resnest101e,32,2.2081
cuda,resnet18,128,1.5156
cuda,rexnet_100,128,1.4854
cuda,sebotnet33ts_256,64,1.2757
cuda,selecsls42b,128,1.5128
cuda,spnasnet_100,128,1.6866
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,1.2523
cuda,tf_efficientnet_b0,128,1.5488
cuda,tf_mixnet_l,64,1.3449
cuda,tinynet_a,128,1.5239
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.1824
cuda,vit_base_patch16_224,64,1.0750
cuda,volo_d1_224,0,0.0000
