dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.842940,35.199145,29.118884,4.039076,20.538256,12.009752,7.629566,0.273490,240.953817,236.547364
cuda,beit_base_patch16_224,64,0.838583,31.763115,27.550971,3.394158,10.136662,6.616341,3.014073,0.246734,94.456564,80.530656
cuda,botnet26t_256,128,0.761477,83.471545,81.128891,2.726652,11.570158,7.761468,3.268579,0.111763,203.513848,136.736145
cuda,convmixer_768_32,32,0.615382,10.688548,6.658342,1.665577,5.705394,3.316493,1.866304,0.171700,13.796539,14.601394
cuda,crossvit_9_240,64,1.134590,82.611440,75.364889,4.840499,14.773778,9.494578,4.422602,0.351819,262.364238,206.768235
cuda,cspdarknet53,64,1.248583,26.631086,22.260651,3.230795,9.121909,5.410162,3.053807,0.198395,151.461896,141.651902
cuda,deit_base_distilled_patch16_224,64,0.621373,25.097488,21.468955,2.846267,8.188313,5.143033,2.589742,0.210538,74.845162,64.663855
cuda,densenet121,64,2.330403,87.833634,78.524845,4.280901,42.327120,26.670618,13.863902,0.337360,362.284440,330.563127
cuda,dla102,64,0.974416,37.456209,30.693914,3.184380,14.955326,8.736320,5.366246,0.281735,143.528463,131.385019
cuda,dm_nfnet_f0,128,1.527450,19.919696,11.164566,4.919420,14.416785,9.734180,3.736191,0.341906,2.339320,10.693900
cuda,dpn107,32,2.323117,92.032547,83.538978,4.160610,19.295202,11.007446,7.094817,0.322438,288.279684,228.656396
cuda,eca_botnext26ts_256,64,0.808194,83.050276,80.338575,3.224512,13.100958,8.782913,3.751005,0.129272,239.051353,175.101151
cuda,eca_halonext26ts,64,0.867119,89.106473,86.262441,4.208270,17.206067,11.872791,4.724155,0.137911,188.094961,123.312222
cuda,ecaresnet101d,64,1.304999,23.434810,15.338963,3.623405,14.068715,8.558106,4.735973,0.327459,85.600867,88.359746
cuda,ese_vovnet19b_dw,128,0.517985,21.742497,20.194509,1.232079,8.765416,5.300099,3.000118,0.099347,118.375888,108.346952
cuda,fbnetc_100,128,1.092134,19.712737,16.109658,2.045393,7.923892,4.570293,2.774286,0.179969,112.634304,106.749974
cuda,fbnetv3_b,128,1.741003,36.526226,29.102423,4.873097,15.100740,8.928718,5.234082,0.364533,164.764375,155.801813
cuda,gernet_l,128,1.096975,12.609467,9.270121,1.832663,5.536596,3.156687,1.938028,0.151489,71.491835,69.666620
cuda,ghostnet_100,128,0.812471,45.928482,40.327056,2.956577,15.945276,9.492904,5.483209,0.279145,309.543008,288.244990
cuda,gluon_inception_v3,128,0.834821,14.974837,8.963230,4.016585,20.484169,12.061678,7.599718,0.261895,2.091070,17.764110
cuda,gluon_senet154,32,2.249481,35.686594,21.886455,5.299342,20.319465,11.938365,7.211479,0.595447,81.764364,85.778766
cuda,gluon_xception65,32,0.967532,25.142833,17.090338,3.285694,10.155119,5.839317,3.599020,0.330369,113.587993,110.108883
cuda,hardcorenas_a,128,0.673469,24.012627,21.432241,1.667220,7.540204,4.490514,2.465022,0.149831,120.640162,108.475140
