dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.798066,2.991924
cuda,Background_Matting,4,0.853740,1.100006
cuda,LearningToPaint,96,0.568970,0.395094
cuda,Super_SloMo,6,1.099213,1.279525
cuda,alexnet,128,0.369028,0.121726
cuda,attention_is_all_you_need_pytorch,256,1.557977,3.134607
cuda,dcgan,32,0.354032,0.087305
cuda,densenet121,4,2.041456,4.455435
cuda,dlrm,2048,0.599142,0.178316
cuda,drq,1,0.392087,0.132329
cuda,hf_Albert,8,1.350572,2.577662
cuda,hf_Bart,4,2.524104,2.727166
cuda,hf_Bert,4,1.636791,2.245098
cuda,hf_BigBird,2,8.276625,2.121186
cuda,hf_DistilBert,8,0.778463,1.100460
cuda,hf_GPT2,4,1.679080,2.143936
cuda,hf_Longformer,2,4.953053,9.138010
cuda,hf_Reformer,4,1.693863,0.353332
cuda,hf_T5,8,4.289398,3.477179
cuda,mnasnet1_0,32,0.846141,1.052030
cuda,mobilenet_v2,96,0.865206,0.919877
cuda,mobilenet_v3_large,32,0.941181,1.184817
cuda,moco,32,2.027572,0.024831
cuda,nvidia_deeprecommender,256,0.362679,0.072876
cuda,pytorch_CycleGAN_and_pix2pix,1,0.555958,0.714825
cuda,pytorch_stargan,16,0.582810,0.858515
cuda,pytorch_struct,200,0.439258,0.252183
cuda,pytorch_unet,1,0.607891,0.431687
cuda,resnet18,16,0.543577,0.414483
cuda,resnet50,32,0.922879,1.194977
cuda,resnext50_32x4d,8,0.932904,1.224518
cuda,shufflenet_v2_x1_0,128,1.017535,1.443523
cuda,soft_actor_critic,256,0.303614,0.057625
cuda,squeezenet1_1,32,0.476152,0.376895
cuda,tacotron2,64,12.360954,5.078322
cuda,timm_efficientnet,32,1.421057,1.788202
cuda,timm_nfnet,128,2.061268,2.291028
cuda,timm_regnet,32,1.848978,2.179106
cuda,timm_resnest,32,0.629303,0.733485
cuda,timm_vision_transformer,8,0.998264,1.600358
cuda,timm_vovnet,32,1.054627,0.992511
cuda,tts_angular,64,0.474667,0.029890
cuda,vgg16,64,0.424396,0.230903
cuda,yolov3,16,6.264521,2.469108
