dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.851574,13.513698,3.384864,2.143628,9.384858,5.974853,2.595642,0.195203,66.334640,74.629409
cuda,botnet26t_256,128,0.773238,8.273695,4.054399,1.514309,6.733181,4.577435,1.640988,0.084712,69.233998,73.490424
cuda,cait_m36_384,2,2.710010,37.037769,8.409993,5.166649,19.525783,13.991665,4.429840,0.562668,63.446498,80.103984
cuda,convmixer_768_32,32,0.637002,8.650659,1.676431,1.098382,2.634570,1.641554,0.713267,0.123264,5.770151,7.928878
cuda,convnext_base,32,1.149650,15.922801,4.747382,2.547917,11.260134,7.738364,2.703938,0.272753,89.734341,98.968585
cuda,cspdarknet53,64,1.228749,9.266490,2.107075,1.269269,4.867121,3.105643,1.163119,0.141004,0.618257,4.988796
cuda,densenet121,64,2.290087,21.800821,6.388784,2.536299,16.769231,11.252755,3.962048,0.249540,0.433557,13.559315
cuda,dm_nfnet_f0,128,1.541088,17.186943,4.903829,2.103054,7.748626,5.536801,1.406118,0.212450,1.185959,6.671928
cuda,eca_botnext26ts_256,64,0.795238,8.808281,4.267107,1.767231,7.256369,5.005163,1.523420,0.094458,91.626495,96.450924
cuda,eca_halonext26ts,64,0.882485,11.739643,6.760675,2.811632,9.869481,6.984114,2.298667,0.105412,95.367059,101.357839
cuda,ecaresnet101d,64,1.303213,16.782345,2.986173,1.752417,7.304160,4.761940,1.845819,0.244302,33.942385,40.558795
cuda,ese_vovnet19b_dw,128,0.515342,4.762380,1.800287,0.629205,4.388294,2.716275,1.232227,0.079696,0.151572,3.411433
cuda,fbnetc_100,128,1.062321,7.784764,1.493809,1.030431,4.689522,2.819606,1.353677,0.128296,33.135362,37.453801
cuda,fbnetv3_b,128,1.725351,15.672288,3.541975,2.353069,7.920269,5.144472,1.953313,0.262908,52.402460,59.311378
cuda,gernet_l,128,1.096607,6.900839,1.082861,0.872769,2.824922,1.668920,0.767895,0.104984,18.266541,20.973123
cuda,ghostnet_100,128,0.834810,12.379416,2.641954,1.552546,8.635668,5.294113,2.192204,0.203960,0.282659,7.970983
cuda,gluon_inception_v3,128,0.830347,13.382121,3.336467,2.125575,9.193211,5.893486,2.562554,0.193702,1.130876,9.258293
