,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 48/49","100%, 43/43","100%, 68/68"
ts_nvfuser,ts_nvfuser,"92%, 45/49","95%, 41/43","76%, 52/68"
aot_eager,aot_eager,"80%, 39/49","42%, 18/43","94%, 64/68"
aot_cudagraphs,aot_cudagraphs,"78%, 38/49","35%, 15/43","90%, 61/68"
aot_nvfuser,aot_nvfuser,"24%, 12/49","0%, 0/43","13%, 9/68"
inductor_cudagraphs,inductor_cudagraphs,"65%, 32/49","88%, 38/43","79%, 54/68"
