dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.6280,41.9613,19.7780
cuda,AlbertForQuestionAnswering,2,1.6423,18.0246,19.0613
cuda,AllenaiLongformerBase,1,1.3535,105.9283,11.2772
cuda,BartForCausalLM,2,1.4079,27.6892,20.9740
cuda,BartForConditionalGeneration,1,0.7493,58.1777,29.4716
cuda,BertForMaskedLM,64,1.2861,34.9942,17.9532
cuda,BertForQuestionAnswering,64,1.4108,18.5580,10.7522
cuda,BigBird,1,3.3993,86.8971,11.4102
cuda,BlenderbotSmallForCausalLM,64,1.2330,26.8915,18.6503
cuda,BlenderbotSmallForConditionalGeneration,32,1.7082,42.9863,16.3204
cuda,CamemBert,1,3.4638,29.0129,8.4075
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.6528,11.8718,6.8235
cuda,DistilBertForQuestionAnswering,32,1.9538,22.5866,5.6194
cuda,DistillGPT2,1,1.1879,17.8898,6.4178
cuda,ElectraForCausalLM,1,5.1668,32.3637,1.4562
cuda,ElectraForQuestionAnswering,64,1.8965,34.8549,7.2169
cuda,GPT2ForSequenceClassification,4,2.5314,33.3762,13.3366
cuda,LayoutLMForMaskedLM,16,1.4918,27.3281,18.1051
cuda,LayoutLMForSequenceClassification,16,1.6222,26.4310,11.4710
cuda,M2M100ForConditionalGeneration,2,3.3495,67.4060,36.1987
cuda,MBartForCausalLM,16,1.2866,27.8711,19.4733
cuda,MBartForConditionalGeneration,8,2.6334,58.3523,30.9765
cuda,MT5ForConditionalGeneration,2,5.8941,56.4241,23.0579
cuda,MegatronBertForCausalLM,2,3.2596,49.7764,23.7439
cuda,MegatronBertForQuestionAnswering,8,2.2951,42.6450,24.1452
cuda,MobileBertForMaskedLM,16,5.0250,99.3738,5.3203
cuda,MobileBertForQuestionAnswering,32,3.9472,85.7581,4.3578
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.3809,16.1442,9.5883
cuda,PLBartForConditionalGeneration,8,2.5553,37.5863,12.2633
cuda,PegasusForCausalLM,8,1.7590,30.9186,17.7586
cuda,PegasusForConditionalGeneration,4,2.9763,69.7681,30.0639
cuda,RobertaForCausalLM,4,3.7421,32.3332,8.2526
cuda,RobertaForQuestionAnswering,64,1.4252,17.4377,10.7546
cuda,Speech2Text2ForCausalLM,64,1.9636,26.0852,4.2204
cuda,T5ForConditionalGeneration,4,1.6637,43.6620,10.6798
cuda,T5Small,1,1.7486,37.1135,5.6545
cuda,TrOCRForCausalLM,8,1.7973,17.7762,17.2204
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,3.9590,59.8083,8.2482
