dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,dcgan,32,0.336418,0.374241
cuda,demucs,4,0.660536
cuda,drq,1,0.394129,0.520758
cuda,moco,32,1.909522,0.241546
cuda,nvidia_deeprecommender,256,0.351202,0.390738
cuda,pytorch_CycleGAN_and_pix2pix,1,0.559568,2.256968
cuda,pytorch_stargan,16,0.551808,2.099792
cuda,soft_actor_critic,256,0.301173,0.261109
cuda,squeezenet1_1,32,0.514441,1.412627
cuda,timm_vision_transformer,8,1.060510,5.076015
cuda,tts_angular,64,0.497362,0.158053
cuda,vgg16,64,0.413877,0.892602
