dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,38.290382,34.395679,30.156766,18.883442,5.261517,25.153718,9.377346,5.061572,0.549028,42.685548,96.522610,59.039453
cuda,beit_base_patch16_224,64,21.375728,18.761734,14.320499,9.311420,1.601763,13.815976,3.519042,1.711894,0.239415,0.735132,2.876588,8.959129
cuda,botnet26t_256,128,25.417557,23.132049,18.963853,14.396165,2.449165,19.375750,5.962817,2.391054,0.125253,26.409969,52.650833,35.633022
cuda,cait_m36_384,4,49.216274,40.702827,37.464856,18.557778,5.953507,30.287791,12.754969,6.401325,1.850540,7.476550,20.337979,32.763240
cuda,coat_lite_mini,128,24.769029,22.456241,18.058193,13.096307,2.170782,23.850513,6.878008,2.656634,0.206900,13.421884,39.081948,28.363689
cuda,convit_base,64,23.025205,20.609025,16.261137,10.337049,2.328410,16.725176,4.595608,2.110868,0.250924,5.995255,8.754152,17.022174
cuda,convmixer_768_32,32,20.906093,19.406481,15.278057,7.339185,2.928514,10.286768,2.523443,2.003856,0.254570,3.566375,12.677710,3.001728
cuda,convnext_base,64,23.720056,19.236152,15.928867,9.341876,3.063817,16.671164,4.658273,2.345189,0.438229,5.456810,7.010929,18.894600
cuda,crossvit_9_240,128,28.597055,25.025494,20.604771,12.353158,2.722874,22.922205,6.209994,2.971576,0.371523,22.246339,33.393042,38.759361
cuda,cspdarknet53,64,28.666218,24.217148,20.296831,11.874447,3.434409,15.968372,4.525998,2.352931,0.309961,24.711429,53.372495,35.589257
cuda,deit_base_distilled_patch16_224,64,18.769909,16.764102,12.542355,8.146554,1.308285,13.725994,2.694248,1.681537,0.182241,2.299812,3.603121,10.945295
cuda,dla102,128,37.023286,32.680289,28.764236,15.897397,5.100258,19.975303,7.292335,3.468289,0.512751,17.207726,39.067146,31.345624
cuda,dm_nfnet_f0,128,24.710530,20.149030,16.870885,8.890787,3.703353,15.010295,4.613906,2.079230,0.247741,23.644080,29.162347,36.813560
cuda,dpn107,32,46.719718,38.906068,35.354511,19.065952,5.445404,23.950889,7.281295,4.026309,0.521468,16.466239,30.474003,33.155409
cuda,eca_botnext26ts_256,128,27.034572,24.601736,20.253906,15.194678,2.974141,19.999746,5.977962,2.420729,0.148717,31.189209,59.409098,41.015805
cuda,ese_vovnet19b_dw,128,17.685238,15.847491,11.653689,8.567518,1.487292,12.808775,3.155639,1.458336,0.103958,25.169662,47.388076,32.213774
cuda,fbnetc_100,128,29.530105,25.909369,21.388529,13.827566,3.566557,18.312405,4.677513,2.548318,0.275912,42.700269,91.536700,53.943857
cuda,fbnetv3_b,128,42.000185,35.910343,31.621911,18.285500,5.847924,23.410287,7.697807,3.680563,0.604357,51.605006,101.860850,67.879971
cuda,gernet_l,128,24.020863,20.226709,16.274069,9.628721,2.595807,12.616706,2.943133,1.678921,0.210916,23.418302,45.817673,31.656502
cuda,ghostnet_100,128,40.060870,34.498851,30.195551,18.721887,4.770397,27.751221,8.118433,3.841921,0.454697,89.563950,165.358361,107.796031
cuda,gluon_inception_v3,128,38.473474,34.415746,30.394909,18.952632,5.249017,25.081761,9.366753,5.018616,0.542585,42.960752,97.795557,59.121101
cuda,gluon_xception65,32,40.798992,35.713987,31.890132,16.260815,5.373430,18.583948,6.976393,3.170107,0.652695,15.074305,31.768798,28.809239
cuda,gmixer_24_224,128,25.546641,22.041571,17.707560,10.229099,2.145994,16.728444,5.191480,2.500108,0.384433,0.002653,6.144629,11.698167
cuda,gmlp_s16_224,128,25.118942,21.253683,17.984364,10.503012,2.670659,18.350255,5.075701,2.600146,0.370420,0.002773,12.307776,13.685767
cuda,hrnet_w18,128,104.133058,95.254792,91.802534,47.985919,19.312887,56.065124,27.961846,11.243432,4.851985,42.598992,89.497981,85.732702
cuda,inception_v3,128,39.010614,35.115077,30.720745,19.377955,5.357905,25.869529,9.584938,5.123074,0.542684,42.854249,97.878612,59.672619
cuda,jx_nest_base,32,35.310915,30.685892,26.498996,16.848353,3.456289,26.702079,8.883989,3.682425,0.539148,11.128387,19.465322,28.260767
cuda,lcnet_050,128,18.963619,17.231985,12.904496,9.006971,1.936255,12.526834,2.841628,1.358418,0.122553,39.171202,69.249842,46.187479
cuda,mixer_b16_224,128,16.849708,14.870326,10.984465,7.449294,1.406611,11.341794,1.781875,1.040816,0.133186,0.002636,5.170338,6.820690
cuda,mixnet_l,128,37.014743,30.615232,27.215028,16.286481,4.392793,22.265674,6.114843,3.418174,0.479831,60.949943,97.369560,75.720646
cuda,mnasnet_100,128,25.700808,22.811983,18.390755,12.344674,2.594773,16.156641,3.837598,1.892960,0.198338,38.789179,82.124104,47.717260
