dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,4.038459,0.000170
cuda,beit_base_patch16_224,64,2.738261,0.000199
cuda,botnet26t_256,128,2.388086,0.000279
cuda,cait_m36_384,4,8.696713,0.000498
cuda,coat_lite_mini,128,2.470504,0.000196
cuda,convit_base,64,2.637136,0.000203
cuda,convmixer_768_32,32,1.523615,0.000122
cuda,convnext_base,64,4.683246,0.000210
cuda,crossvit_9_240,128,3.769150,0.000215
cuda,cspdarknet53,64,4.548626,0.000470
cuda,deit_base_distilled_patch16_224,64,2.099319,0.000161
cuda,dla102,128,4.348733,0.000179
cuda,dm_nfnet_f0,128,4.684023,0.000278
cuda,dpn107,32,7.362088,0.000770
cuda,eca_botnext26ts_256,128,2.572421,0.000286
cuda,ese_vovnet19b_dw,128,1.779438,0.000236
cuda,fbnetc_100,128,3.736632,0.000475
cuda,fbnetv3_b,128,6.205279,0.000640
cuda,gernet_l,128,3.818449,0.000400
cuda,ghostnet_100,128,5.631764,0.000143
cuda,gluon_inception_v3,128,4.039276,0.000140
cuda,gluon_xception65,32,5.320747,0.000155
cuda,gmixer_24_224,128,3.681833,0.000270
cuda,gmlp_s16_224,128,3.673921,0.000190
cuda,hrnet_w18,128,8.847191,0.000482
cuda,inception_v3,128,4.060024,0.000170
cuda,jx_nest_base,32,4.795783,0.000385
cuda,lcnet_050,128,1.709588,0.000237
cuda,mixer_b16_224,128,1.770907,0.000110
cuda,mixnet_l,128,6.523605,0.000534
cuda,mnasnet_100,128,2.994141,0.000417
cuda,mobilenetv2_100,128,3.017389,0.000364
cuda,mobilenetv3_large_100,128,3.090929,0.000370
cuda,mobilevit_s,64,3.802187,0.006516
cuda,nfnet_l0,128,3.922726,0.000253
cuda,pit_b_224,64,2.435370,0.000169
cuda,pnasnet5large,16,7.831358,0.000357
cuda,poolformer_m36,64,5.429087,0.000302
cuda,regnety_002,128,3.472971,0.000334
cuda,repvgg_a2,128,3.692808,0.000463
cuda,res2net101_26w_4s,64,7.120066,0.000265
cuda,res2net50_14w_8s,128,6.117151,0.000233
cuda,res2next50,128,3.500842,0.000164
cuda,resmlp_12_224,128,1.903786,0.000135
cuda,resnest101e,64,7.630623,0.000380
cuda,rexnet_100,128,4.060151,0.000378
cuda,sebotnet33ts_256,64,3.288911,0.000425
cuda,selecsls42b,128,1.563042,0.000099
cuda,spnasnet_100,128,3.635772,0.000463
cuda,swin_base_patch4_window7_224,64,6.098856,0.000466
cuda,swsl_resnext101_32x16d,32,4.222197,0.000221
cuda,tf_efficientnet_b0,128,3.582740,0.000365
cuda,tf_mixnet_l,128,6.988929,0.000568
cuda,tinynet_a,128,4.180432,0.000405
cuda,tnt_s_patch16_224,128,4.515079,0.000264
cuda,twins_pcpvt_base,64,6.633732,0.000345
cuda,visformer_small,128,1.917216,0.000132
cuda,vit_base_patch16_224,64,2.138914,0.000173
cuda,volo_d1_224,64,3.438309,0.000208
cuda,xcit_large_24_p8_224,5,8.109490,0.000422
