dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.8943,248.9300,9.8530,0.8727,13.3513,15.2986,313,1,5,4
cuda,beit_base_patch16_224,64,0.9725,132.3711,6.4430,0.9562,10.9279,11.4285,468,1,5,4
cuda,botnet26t_256,128,0.8934,164.1552,4.9206,0.8666,11.6626,13.4572,336,1,5,4
cuda,cait_m36_384,4,0.9960,216.4360,21.4610,0.9350,19.3864,20.7337,1341,1,5,4
cuda,coat_lite_mini,128,0.9988,192.7658,5.7413,0.8823,11.9063,13.4953,459,1,5,4
cuda,convit_base,64,0.9972,196.6315,6.6933,0.8836,15.4685,17.5070,497,1,5,4
cuda,convmixer_768_32,32,0.9900,358.7030,6.0219,0.9865,13.4369,13.6201,230,1,4,3
cuda,convnext_base,64,0.9908,273.4506,8.4813,0.9147,15.7574,17.2259,494,1,5,4
cuda,crossvit_9_240,128,0.8048,116.7518,9.7361,0.8744,7.4529,8.5238,599,1,5,4
cuda,cspdarknet53,64,0.8272,148.4545,8.7350,0.8713,10.7665,12.3566,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,0.9963,120.8992,4.9091,0.9469,10.0788,10.6442,376,1,5,4
cuda,dla102,128,0.8733,285.6419,11.0095,0.9212,18.3716,19.9432,415,1,5,4
cuda,dm_nfnet_f0,128,0.9899,196.7242,8.9112,0.8857,13.2235,14.9301,615,1,5,4
cuda,dpn107,32,0.9099,203.0461,16.0298,0.9526,11.4042,11.9723,742,1,5,4
cuda,eca_botnext26ts_256,128,0.7505,255.7005,5.7964,0.7715,16.0020,20.7414,366,1,5,4
cuda,ese_vovnet19b_dw,128,0.8893,108.3093,3.6715,0.8975,9.8990,11.0291,157,2,5,4
cuda,fbnetc_100,128,0.8205,141.5878,7.6232,0.8607,7.0842,8.2308,380,2,5,4
cuda,fbnetv3_b,128,0.8271,186.2850,13.0351,0.8078,12.4385,15.3973,606,1,5,4
cuda,gernet_l,128,0.8888,153.3939,7.2877,0.8663,8.4638,9.7698,405,1,5,4
cuda,ghostnet_100,128,0.7716,141.8722,11.9572,0.9033,5.5373,6.1299,324,1,5,4
cuda,gluon_inception_v3,128,0.8908,250.0655,10.1178,0.8727,13.3513,15.2986,313,1,5,4
cuda,gluon_xception65,32,0.9063,198.1692,12.7303,0.8967,13.9207,15.5249,352,1,5,4
cuda,gmixer_24_224,128,0.8273,174.8634,8.8741,0.9767,15.4324,15.8008,631,1,5,4
cuda,gmlp_s16_224,128,1.0703,151.3342,8.0771,0.9822,18.4390,18.7728,487,1,5,4
cuda,hrnet_w18,128,0.7017,531.3613,31.8659,0.9301,16.7721,18.0330,1369,1,4,3
cuda,inception_v3,128,0.8946,248.9187,9.8817,0.8727,13.3513,15.2986,313,1,5,4
cuda,jx_nest_base,32,0.9837,121.6517,11.0483,0.8971,10.3838,11.5751,858,1,5,4
cuda,lcnet_050,128,0.7508,46.7861,3.8858,0.7860,2.3656,3.0098,164,1,5,4
cuda,mixer_b16_224,128,1.0003,160.0742,3.8961,0.9704,15.9932,16.4815,223,1,5,4
cuda,mixnet_l,128,0.8332,293.2719,12.8800,0.8479,15.1814,17.9043,673,1,5,4
cuda,mnasnet_100,128,0.8077,113.9487,5.9349,0.9135,5.9581,6.5223,301,2,5,4
cuda,mobilenetv2_100,128,0.8230,111.9675,6.2204,0.7668,10.3112,13.4464,300,1,5,4
cuda,mobilenetv3_large_100,128,0.8126,98.7364,6.5588,0.8846,6.0360,6.8233,311,1,5,4
cuda,mobilevit_s,64,0.7152,163.9022,8.5963,0.7758,12.3998,15.9843,516,2,5,4
cuda,nfnet_l0,128,0.7783,216.1513,8.5116,0.8322,12.0041,14.4247,546,1,5,4
cuda,pit_b_224,64,0.9938,158.4313,5.8490,0.7934,12.0651,15.2060,422,1,5,4
cuda,pnasnet5large,16,0.9530,303.9860,22.7252,1.0163,18.7672,18.4660,954,1,4,3
cuda,poolformer_m36,64,0.9847,173.7884,10.2999,0.9517,16.2545,17.0798,695,1,5,4
cuda,regnety_002,128,0.7763,58.0360,6.7680,0.8225,2.7264,3.3146,364,1,5,4
cuda,repvgg_a2,128,0.8727,138.6756,7.1390,0.8270,5.5460,6.7058,393,1,5,4
cuda,res2net101_26w_4s,64,0.8945,168.3570,19.4054,0.9279,11.1593,12.0269,803,1,5,4
cuda,res2net50_14w_8s,128,0.8679,244.6764,17.6708,0.9171,15.6502,17.0641,699,1,5,4
cuda,res2next50,128,0.9116,275.9105,9.3931,0.9196,16.1121,17.5211,395,1,5,4
cuda,resmlp_12_224,128,0.8931,71.3329,3.6076,0.9524,7.1518,7.5091,199,1,5,4
cuda,resnest101e,64,0.9219,269.8082,18.3460,0.9586,17.3046,18.0528,1018,1,5,4
cuda,rexnet_100,128,0.7308,155.2008,8.6360,0.7887,12.0861,15.3249,400,1,5,4
cuda,sebotnet33ts_256,64,0.7627,146.4495,7.3519,0.7135,10.4679,14.6703,461,2,5,4
cuda,selecsls42b,128,0.8620,106.4086,4.1924,0.9762,6.8900,7.0580,132,1,5,4
cuda,spnasnet_100,128,0.8048,122.3028,7.4362,0.9208,6.5502,7.1139,372,1,5,4
cuda,swin_base_patch4_window7_224,64,0.9730,240.8850,14.6075,0.9295,15.4454,16.6167,1378,1,5,4
cuda,swsl_resnext101_32x16d,32,0.9240,234.4346,10.9181,0.9085,15.1022,16.6234,411,1,5,4
cuda,tf_efficientnet_b0,128,0.7138,180.1194,7.9684,0.7729,11.7368,15.1846,367,1,5,4
cuda,tf_mixnet_l,128,0.8375,302.9807,13.3789,0.8600,16.7147,19.4367,688,1,5,4
cuda,tinynet_a,128,0.7007,148.1453,9.1335,0.7829,9.3704,11.9691,431,1,5,4
cuda,tnt_s_patch16_224,128,0.9979,468.5887,11.5814,0.9808,19.0046,19.3760,822,1,5,4
cuda,twins_pcpvt_base,64,0.9873,135.5319,15.8013,0.9210,11.7481,12.7551,1018,1,5,4
cuda,visformer_small,128,0.9530,133.5552,4.6238,0.9421,11.0740,11.7546,313,1,5,4
cuda,vit_base_patch16_224,64,0.9963,120.3185,4.8672,0.9453,9.9911,10.5693,373,1,5,4
cuda,volo_d1_224,64,0.9709,156.5681,8.6422,0.9243,9.6263,10.4151,614,1,5,4
cuda,xcit_large_24_p8_224,5,0.9550,140.2880,20.3135,0.9182,10.0775,10.9753,1191,1,5,4
