dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.1458,9.6369,6.8952
cuda,AlbertForQuestionAnswering,2,1.1471,8.3735,6.8235
cuda,AllenaiLongformerBase,1,0.9789,8.0092,4.2261
cuda,BartForCausalLM,2,1.0208,6.5550,6.3285
cuda,BartForConditionalGeneration,1,1.0647,11.5552,7.4043
cuda,BertForMaskedLM,64,1.0879,8.0896,12.4813
cuda,BertForQuestionAnswering,64,1.1128,6.9911,4.2312
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0531,6.1960,20.2860
cuda,BlenderbotSmallForConditionalGeneration,32,1.0758,10.7402,12.4337
cuda,CamemBert,1,1.2673,7.9559,1.2608
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1175,7.5636,3.2933
cuda,DistilBertForQuestionAnswering,32,1.1216,8.3101,1.2763
cuda,DistillGPT2,1,1.4008,7.1653,1.6218
cuda,ElectraForCausalLM,1,1.2433,7.8510,0.8174
cuda,ElectraForQuestionAnswering,64,1.3577,7.1174,9.2946
cuda,GPT2ForSequenceClassification,4,1.4889,9.3318,7.5742
cuda,LayoutLMForMaskedLM,16,1.1838,8.5947,12.4956
cuda,LayoutLMForSequenceClassification,16,1.2274,7.6168,7.4321
cuda,M2M100ForConditionalGeneration,2,1.1732,12.4709,3.9673
cuda,MBartForCausalLM,16,1.1134,8.2655,6.1707
cuda,MBartForConditionalGeneration,8,1.0802,14.7965,5.3969
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.2420,11.2761,2.6927
cuda,MegatronBertForQuestionAnswering,8,1.2532,10.3249,2.6692
cuda,MobileBertForMaskedLM,16,1.0828,19.8821,3.1589
cuda,MobileBertForQuestionAnswering,32,1.0836,18.9737,1.5810
cuda,OPTForCausalLM,4,1.1555,4.8902,1.8045
cuda,PLBartForCausalLM,16,1.1264,5.6843,5.4080
cuda,PLBartForConditionalGeneration,8,1.0874,8.1888,3.6937
cuda,PegasusForCausalLM,8,1.1088,7.3323,4.2160
cuda,PegasusForConditionalGeneration,4,1.0745,12.0002,3.5151
cuda,RobertaForCausalLM,4,1.2400,7.6825,1.2178
cuda,RobertaForQuestionAnswering,64,1.1113,7.1414,4.2313
cuda,Speech2Text2ForCausalLM,64,1.0582,4.7068,4.6487
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0963,6.6521,3.4970
cuda,XGLMForCausalLM,1,1.1524,10.5392,4.6232
cuda,XLNetLMHeadModel,4,1.1366,10.4574,7.0918
cuda,YituTechConvBert,1,1.1771,8.6248,1.1990
