dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.862187,19.586975,8.123925,3.046295,12.324958,8.025470,3.308470,0.269589,84.547459,91.974420
cuda,beit_base_patch16_224,64,0.810715,7.720073,2.326473,1.317309,4.877424,3.317251,1.171547,0.153113,19.956200,23.921372
cuda,botnet26t_256,128,0.940775,10.373466,6.095873,2.163267,7.470881,5.195121,1.664704,0.106697,57.171905,60.783280
cuda,cait_m36_384,2,2.470878,28.471191,7.136484,4.698951,17.206667,12.247995,3.921740,0.552046,2.487486,17.609491
cuda,convmixer_768_32,32,0.622923,10.187658,2.605438,1.226298,3.463446,2.252328,0.904400,0.148768,9.297614,11.508381
cuda,crossvit_9_240,64,1.046371,12.539529,3.587679,2.005099,7.142734,4.529622,1.943127,0.219780,0.317852,6.035894
cuda,cspdarknet53,64,1.697544,12.981062,4.717894,2.021096,6.236675,3.965207,1.550217,0.188092,0.302878,3.977831
cuda,deit_base_distilled_patch16_224,64,0.602964,6.914003,2.109528,1.126740,4.280813,2.753323,1.167074,0.134137,0.194477,3.580948
cuda,densenet121,64,2.726883,25.750344,10.580370,3.546097,15.591651,10.177693,3.793318,0.367871,125.210785,134.044464
cuda,dm_nfnet_f0,128,1.477276,16.216476,4.813359,2.034949,7.329213,5.319901,1.338534,0.204662,1.035855,6.120207
cuda,eca_botnext26ts_256,64,0.987184,10.633757,6.109649,2.156113,7.427582,5.166879,1.635311,0.120828,69.377363,73.113079
cuda,eca_halonext26ts,64,1.035272,12.865926,7.972353,2.816000,10.851588,7.918486,2.258651,0.123693,34.347470,40.122474
cuda,ese_vovnet19b_dw,128,0.719771,6.278718,3.039094,0.796303,4.681621,3.009092,1.172438,0.089751,0.169414,2.660321
cuda,fbnetc_100,128,1.500054,11.652224,4.421682,1.575569,6.002331,3.514195,1.543337,0.177802,51.238542,54.513456
cuda,fbnetv3_b,128,2.473927,19.787178,7.126527,2.692447,10.506999,6.716349,2.422323,0.307770,64.284827,70.567911
cuda,gernet_l,128,1.466534,9.711745,3.058798,1.247869,4.244225,2.653633,1.089988,0.147774,27.556161,30.098703
cuda,ghostnet_100,128,1.505807,17.268808,6.662224,2.241474,11.078163,7.217923,2.728631,0.266711,0.549816,7.377331
cuda,gluon_inception_v3,128,0.903237,19.947506,8.133028,3.086728,12.469943,8.216722,3.286701,0.274723,1.899767,9.510646
cuda,gluon_xception65,32,1.018036,21.098739,5.938363,2.747863,8.373228,5.797591,1.833702,0.299360,41.158397,46.569027
cuda,gmixer_24_224,64,0.942264,9.272216,2.459009,1.374043,6.825051,4.792913,1.539351,0.204049,0.247631,6.112258
cuda,gmlp_s16_224,64,0.862546,13.950679,5.388265,1.934555,10.029350,7.383102,2.160072,0.205247,0.344295,7.088901
cuda,hrnet_w18,2,3.723554,63.690914,13.667102,5.930540,24.284793,17.732631,4.897028,0.719625,92.392656,109.533772
cuda,inception_v3,128,0.850206,19.397530,8.089617,3.025016,12.182373,7.947349,3.277779,0.266905,1.301047,8.598225
cuda,jx_nest_base,32,1.553226,19.941542,8.137012,3.136841,15.107091,10.498742,3.389992,0.340935,114.932492,125.714542
cuda,lcnet_050,128,0.681079,6.644396,2.944920,1.000421,3.926108,2.527923,0.975690,0.097561,21.284560,23.330922
cuda,mixer_b16_224,64,0.463139,6.392737,1.920864,1.023409,4.221178,2.835940,1.047952,0.103796,17.682969,21.093212
cuda,mixnet_l,64,4.815096,15.728352,5.632101,2.177651,8.828787,5.190909,2.658696,0.282041,0.336575,5.862180
cuda,mnasnet_100,128,1.175366,9.474862,3.883426,1.274144,5.140359,3.250225,1.290663,0.146079,28.729273,31.353095
cuda,mobilenetv2_100,128,1.178165,10.135731,4.442592,1.578528,5.319245,3.174169,1.535456,0.153653,18.171516,20.723463
cuda,mobilenetv3_large_100,128,1.140879,10.553862,4.585985,1.651478,5.965059,3.506928,1.730903,0.163927,22.621407,25.752210
cuda,mobilevit_s,32,1.276558,15.486656,8.650299,3.069017,13.423024,9.069424,3.433227,0.204671,0.287085,8.248255
cuda,nfnet_l0,64,1.199022,10.733432,3.028810,1.267904,5.203239,3.595417,1.014745,0.197177,43.853026,47.423399
cuda,pit_b_224,64,0.684761,7.937161,2.604907,1.560159,4.996049,3.327859,1.148911,0.149340,0.220613,4.267180
cuda,pnasnet5large,16,3.086083,47.038351,15.250977,4.642478,24.352630,16.537917,6.071323,0.590109,100.003500,114.778352
cuda,poolformer_m36,64,1.368266,25.848913,10.448531,3.815810,17.601803,13.277369,3.655255,0.236376,34.187674,45.428894
cuda,regnety_002,128,1.134087,9.692553,3.600667,1.419633,4.708863,2.737650,1.402218,0.148973,37.974583,40.599641
cuda,repvgg_a2,128,1.483256,9.219669,2.956260,1.109019,3.804281,2.529011,0.882583,0.128615,16.619626,18.673436
cuda,res2net101_26w_4s,64,1.857366,34.507844,11.362660,4.411129,17.368278,11.939979,4.183246,0.476025,0.699196,11.445124
cuda,res2net50_14w_8s,2,1.524552,28.464891,8.404610,3.367482,13.478992,9.238366,2.998590,0.389211,0.585952,9.309335
cuda,res2next50,2,0.882757,15.083147,4.607428,1.643073,7.828375,5.168461,1.870200,0.224234,0.333820,5.363091
cuda,resmlp_12_224,128,0.454770,4.041477,1.032083,0.675519,2.620255,1.636905,0.710237,0.093190,17.644089,19.962678
cuda,resnest101e,32,2.172791,30.285511,8.550144,3.232961,14.765944,10.095176,3.550596,0.418198,59.082778,68.848334
cuda,resnet18,128,0.276090,4.018737,1.787979,0.540617,2.338693,1.508738,0.531233,0.056453,15.736606,16.866228
cuda,rexnet_100,128,1.365375,13.896309,5.901712,2.159641,8.695028,5.132421,2.306054,0.227000,107.773890,112.859314
cuda,sebotnet33ts_256,64,1.247906,13.400675,7.475661,2.792907,9.800892,6.672474,2.405571,0.151424,34.316545,39.533165
cuda,selecsls42b,128,0.395965,8.009252,3.408050,1.108305,5.979552,3.855999,1.550253,0.121159,0.201615,4.151248
cuda,spnasnet_100,128,1.467291,11.443006,4.368019,1.529961,5.908789,3.731473,1.495846,0.173113,3.370717,6.558367
cuda,swin_base_patch4_window7_224,64,2.327494,22.038445,8.592917,3.933852,17.100532,11.660249,4.208226,0.316730,238.699036,251.372836
cuda,swsl_resnext101_32x16d,32,0.961690,17.118037,4.337696,1.914274,6.849470,4.708117,1.512454,0.238315,12.398262,17.015436
cuda,tf_efficientnet_b0,128,1.363847,11.389245,4.408053,1.516535,7.017358,4.182158,2.047881,0.183577,40.505276,44.744194
cuda,tf_mixnet_l,64,5.292308,16.245090,6.029158,2.245462,9.579458,6.040405,2.524922,0.284145,0.542552,6.500191
cuda,tinynet_a,128,1.550887,13.257354,5.023658,2.006581,7.416334,4.763896,1.831085,0.207850,67.897132,72.430612
cuda,twins_pcpvt_base,32,1.797214,23.046077,7.123068,4.003538,15.684894,10.617881,3.717247,0.430836,0.503515,13.329633
cuda,visformer_small,128,0.569632,9.003299,3.069759,1.552933,3.726151,2.360309,0.913493,0.124738,40.207333,42.513672
cuda,vit_base_patch16_224,64,0.597244,6.834669,2.080283,1.114966,3.902874,2.561444,0.982829,0.129561,0.194552,3.220872
