dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.202653,10.623541,3.648743,1.539256,5.860496,3.765484,1.480310,0.184153,7.712898,11.585991
cuda,Background_Matting,4,0.495603,9.288978,3.321015,1.373030,5.797144,3.541175,1.816075,0.126094,0.000005,3.933114
cuda,LearningToPaint,96,0.271916,3.359696,1.183553,0.506242,1.665873,0.956585,0.414065,0.056237,25.014059,26.039232
cuda,Super_SloMo,6,0.600545,9.531631,4.753402,1.364713,5.137816,3.364920,1.279750,0.078760,25.120001,26.945688
cuda,alexnet,128,0.146948,0.836334,0.470234,0.101565,0.649766,0.369929,0.162303,0.012036,5.995657,6.282696
cuda,attention_is_all_you_need_pytorch,256,0.948391,10.968802,3.651118,1.672246,5.486833,3.476994,1.280823,0.210969,18.236707,21.869420
cuda,dcgan,32,0.145900,0.673630,0.260839,0.103400,0.312334,0.147459,0.062362,0.011325,4.685300,4.847723
cuda,densenet121,4,1.215624,28.222570,10.729760,3.276681,16.592567,11.647495,3.366974,0.326734,0.000008,9.417934
cuda,dlrm,2048,0.409258,0.781158,0.390811,0.291804,0.570933,0.355321,0.093011,0.013838,9.922585,10.401863
cuda,fastNLP_Bert,6,1.273658,9.237673,3.323211,1.408229,5.232333,3.459574,1.213026,0.179966,2.445347,5.872966
cuda,hf_Albert,8,0.962622,7.325096,1.967762,1.196038,3.667453,2.461488,0.862728,0.119015,21.605219,24.589687
cuda,hf_Bart,4,1.838711,11.238273,3.226571,1.760132,5.800275,3.642828,1.433096,0.234450,34.101763,38.582594
cuda,hf_Bert,4,1.129975,9.049208,2.834357,1.391227,4.569122,2.974366,1.065852,0.174740,5.189576,8.425583
cuda,hf_BigBird,2,6.313345,28.110647,12.364003,2.674461,11.875371,7.866758,3.424978,0.301436,18.960647,21.352975
cuda,hf_DistilBert,8,0.457025,4.926976,1.695031,1.038872,2.586714,1.604565,0.656433,0.093425,10.783330,12.769669
cuda,hf_GPT2,4,1.183944,8.780160,3.473410,1.304774,4.818544,3.149378,1.114337,0.159193,7.868667,10.872717
cuda,mnasnet1_0,32,0.446124,8.865182,3.367236,1.369704,4.406297,2.685778,1.140346,0.137677,49.438456,51.936679
cuda,mobilenet_v2,96,0.452309,10.074233,4.321283,1.582458,5.196980,3.091103,1.489436,0.150489,60.181234,62.736193
cuda,mobilenet_v3_large,32,0.500304,9.529004,3.719021,1.502934,4.992110,3.051568,1.235504,0.154259,43.460669,46.334733
cuda,nvidia_deeprecommender,256,0.150805,0.397231,0.134002,0.072753,0.213526,0.091269,0.037346,0.008008,3.989128,4.147727
cuda,pytorch_CycleGAN_and_pix2pix,1,0.269293,4.244384,1.327942,0.536061,2.455169,1.565274,0.653116,0.059139,9.701735,11.410545
cuda,pytorch_stargan,16,0.271047,3.344970,0.884734,0.423231,1.178368,0.730776,0.249712,0.044339,22.265827,23.019799
cuda,pytorch_struct,200,0.182100,0.821503,0.260122,0.131488,0.359246,0.150449,0.078058,0.017967,5.309118,5.550003
cuda,pytorch_unet,1,0.284026,3.902852,1.626143,0.519980,2.392829,1.583202,0.508766,0.056159,17.004689,18.329884
cuda,resnet18,16,0.261627,3.839117,1.719691,0.515531,2.260089,1.442153,0.524935,0.055093,19.704166,20.796976
cuda,resnet50,32,0.499189,8.878183,3.005752,1.148562,4.198368,2.484459,1.024436,0.133087,29.645164,32.081378
cuda,resnext50_32x4d,8,0.501811,8.470592,2.622422,1.051744,3.725883,2.405468,0.863392,0.126299,29.384345,31.633317
cuda,shufflenet_v2_x1_0,128,0.571148,10.320036,4.075932,1.779691,6.043366,3.706602,1.781544,0.161753,0.000006,3.850335
cuda,squeezenet1_1,32,0.226097,1.936002,0.734915,0.181084,1.022175,0.556425,0.286054,0.029243,12.049692,12.533850
cuda,timm_efficientnet,32,1.284905,11.083397,4.283761,1.661088,5.845976,3.432677,1.672693,0.175603,54.185056,57.521527
cuda,timm_nfnet,128,1.476693,16.170922,4.744069,2.014412,7.277721,5.286995,1.327693,0.203568,35.096505,40.127062
cuda,timm_regnet,32,1.663983,12.352293,3.405009,1.655916,4.676326,2.938812,1.170952,0.186426,32.976320,36.044975
cuda,timm_resnest,32,0.351154,5.519770,2.687417,0.795236,4.338096,2.750732,1.104095,0.078973,34.256106,36.748300
cuda,timm_vision_transformer,8,0.581402,6.655652,2.087418,1.404486,3.633569,2.290608,0.960616,0.127836,0.000005,3.035288
cuda,timm_vovnet,32,1.203521,7.727645,3.287319,1.004254,5.366981,3.412597,1.361253,0.108701,0.000005,3.158537
cuda,vgg16,64,0.171761,1.272289,0.601552,0.147203,0.935705,0.602380,0.195854,0.019373,7.623700,8.115170
