dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9988,6.9731,8.0254
cuda,beit_base_patch16_224,64,0.9793,4.8421,5.7453
cuda,botnet26t_256,128,0.9539,3.8559,6.8690
cuda,cait_m36_384,2,0.8710,16.3473,6.0227
cuda,coat_lite_mini,128,0.9902,5.0880,6.7837
cuda,convmixer_768_32,32,0.9998,5.2830,6.9032
cuda,convnext_base,32,0.9988,5.7114,4.5369
cuda,crossvit_9_240,64,0.9777,6.3846,2.1563
cuda,cspdarknet53,64,0.8496,5.9635,6.3222
cuda,deit_base_distilled_patch16_224,64,0.9974,3.8107,5.3458
cuda,densenet121,64,0.9464,11.1968,4.3593
cuda,dla102,64,0.9999,7.5086,5.2106
cuda,dm_nfnet_f0,128,0.9968,6.7761,7.8903
cuda,dpn107,32,0.8221,11.6522,6.0664
cuda,eca_botnext26ts_256,64,0.7879,4.2010,5.2971
cuda,eca_halonext26ts,64,0.7934,4.5489,5.3276
cuda,ese_vovnet19b_dw,128,0.9134,2.9241,5.8757
cuda,fbnetc_100,128,0.8510,5.1844,4.1258
cuda,fbnetv3_b,128,0.8139,8.4729,7.0987
cuda,gernet_l,128,0.8598,5.0692,4.8946
cuda,ghostnet_100,128,0.9961,7.1269,3.0858
cuda,gluon_inception_v3,128,0.9983,6.9045,8.0254
cuda,gluon_xception65,32,0.9988,7.9972,7.8165
cuda,gmixer_24_224,64,0.8754,6.0428,4.1010
cuda,gmlp_s16_224,64,0.9917,5.3425,4.7914
cuda,hrnet_w18,2,1.0527,25.8015,0.2817
cuda,inception_v3,128,0.9986,6.9281,8.0254
cuda,jx_nest_base,32,0.9645,8.7789,5.8307
cuda,lcnet_050,128,0.8672,2.4163,1.4526
cuda,mixer_b16_224,64,0.9991,2.7294,4.3726
cuda,mixnet_l,64,0.8252,12.1263,4.5081
cuda,mnasnet_100,128,0.8650,4.4207,3.3798
cuda,mobilenetv2_100,128,0.8634,3.9395,6.7308
cuda,mobilenetv3_large_100,128,0.8666,4.4677,3.4917
cuda,mobilevit_s,32,0.7630,5.9422,4.0299
cuda,nfnet_l0,64,0.8398,6.5078,3.7673
cuda,pit_b_224,64,0.9976,4.4355,7.6023
cuda,pnasnet5large,16,1.0114,20.5137,9.9390
cuda,poolformer_m36,64,0.9842,7.7819,8.6310
cuda,regnety_002,128,0.9732,4.7315,1.6173
cuda,repvgg_a2,128,0.8401,4.5098,3.4795
cuda,res2net101_26w_4s,64,1.0418,14.0002,6.0420
cuda,res2net50_14w_8s,2,1.0091,12.2689,0.2955
cuda,res2next50,2,1.0268,6.4338,0.2952
cuda,resmlp_12_224,128,1.0017,2.6174,3.7653
cuda,resnest101e,32,1.0355,13.5661,4.7580
cuda,resnet18,128,0.9981,1.5569,2.1488
cuda,rexnet_100,128,0.8454,5.9024,7.6734
cuda,sebotnet33ts_256,64,0.8052,5.2222,7.3387
cuda,selecsls42b,128,0.9979,3.0033,3.5343
cuda,spnasnet_100,128,0.8372,5.0485,3.6743
cuda,swin_base_patch4_window7_224,64,0.9608,11.5335,8.3575
cuda,swsl_resnext101_32x16d,32,0.9935,7.3774,8.3391
cuda,tf_efficientnet_b0,128,0.7826,5.7216,7.6037
cuda,tf_mixnet_l,64,0.8314,12.1954,4.8965
cuda,tinynet_a,128,0.7469,6.6764,6.1469
cuda,tnt_s_patch16_224,64,0.9969,9.1609,5.0044
cuda,twins_pcpvt_base,32,0.9431,11.9859,3.3968
cuda,visformer_small,128,0.9992,3.7340,5.9272
cuda,vit_base_patch16_224,64,0.9983,3.8867,5.3104
cuda,volo_d1_224,64,0.9975,6.8415,5.2195
